#{"t_start": 1780407765.231889, "env_id": "LunarLander-v3"}
r,l,t
-364.164303,96,0.117395
-102.86695,85,0.194168
-87.115575,74,0.262142
-270.289898,91,0.344738
-319.069727,84,0.421879
-109.958384,125,0.540302
-31.272365,106,0.637105
-17.363014,135,0.764798
-96.85178,76,0.834042
-57.209319,81,0.907883
-286.139378,95,0.996985
-270.531797,71,1.06469
-79.831626,59,1.116289
-53.12322,75,1.184679
-89.848739,64,1.242256
-108.996042,98,1.34062
-102.156157,87,1.420643
-474.943058,87,1.50261
-235.765807,90,1.58819
-138.107074,56,1.639854
-196.390505,141,1.772225
-39.388658,137,1.905964
-440.996885,94,5.528732
-73.740578,73,5.594255
-226.61502,80,5.670384
-114.820355,87,5.74898
-108.218977,131,5.871734
-297.002749,99,5.965074
-155.924384,75,6.032905
-113.822129,114,6.144933
-183.585145,88,6.225469
-259.213147,94,6.311952
-212.491682,71,6.37952
-53.506116,96,6.467804
-122.602759,87,6.549861
-213.4937,124,6.662199
-107.83354,83,6.738091
-71.342913,86,6.817803
-172.60284,117,6.926489
-320.940319,89,7.0093
-489.338634,87,7.091008
-141.653278,105,7.184869
-121.147805,82,7.259766
-266.815388,97,7.345752
-80.711216,69,10.803798
-64.719572,145,10.944386
-169.869755,114,11.051981
-117.284563,106,11.152899
-114.323827,79,11.224363
-244.98886,153,11.376548
-80.592916,74,11.447092
-77.899985,130,11.571377
-165.092937,94,11.662381
-279.764841,105,11.761179
-168.772219,134,11.897826
-140.606617,112,12.004629
-104.09131,143,12.142458
-110.602583,132,12.266577
-98.510151,81,12.343306
-97.694949,108,12.447353
-121.736975,72,12.517942
-87.570825,80,12.594568
-77.452738,122,12.709802
-178.294957,114,16.230691
-76.979073,110,16.345578
-95.558883,80,16.422758
-100.113095,157,16.592717
-168.343693,144,16.739986
-97.215228,125,16.871931
-107.299393,194,17.081574
-91.976924,159,17.247788
-100.8573,79,17.327848
-58.859231,95,17.42224
-62.601646,169,17.598661
-96.381905,108,17.704702
-130.732267,108,17.810125
-75.034705,134,18.01239
-63.971293,65,18.091737
-54.815462,70,18.162968
-78.700243,117,18.283649
-58.136523,90,21.850624
-91.829325,117,21.999316
-58.849657,83,22.082414
-45.751831,79,22.161305
-78.624811,129,22.296007
-80.141883,156,22.46557
-55.406264,87,22.561481
-49.246897,136,22.706449
-45.987235,154,22.867142
-44.119635,95,22.967427
-53.242048,92,23.05697
