#{"t_start": 1780407765.2296855, "env_id": "LunarLander-v3"}
r,l,t
23.923359,207,259.608559
227.276231,269,260.172518
267.393939,284,260.643693
272.261771,291,264.426809
283.017915,294,264.955412
128.548138,1000,266.944397
145.674303,1000,272.580997
268.870109,255,273.166012
289.552341,282,273.712761
243.949249,250,274.172724
265.509704,243,274.587936
136.294202,1000,279.584396
254.880717,290,280.051743
274.567875,279,280.523261
265.65017,287,281.011082
250.23727,268,281.45875
247.575822,272,281.992476
280.812975,234,282.443573
274.248929,283,286.269578
289.797736,268,286.680392
257.411972,304,287.169798
294.323847,223,287.496696
257.179635,252,287.899364
284.774536,278,288.335611
273.455527,281,288.774936
240.033845,247,292.502949
263.818024,252,292.949398
249.201385,248,293.39883
65.645506,217,293.784878
273.016574,231,294.228891
253.772963,247,294.723087
121.092059,1000,300.21186
275.534409,251,300.630276
275.871665,290,301.131869
245.46547,258,301.604944
283.54168,244,302.060342
141.940249,1000,307.398503
266.794125,281,307.971756
274.945008,298,308.471981
278.604983,254,308.9453
268.299599,260,309.489219
252.877158,237,310.003011
283.935551,252,310.564429
253.666725,264,310.99747
278.028564,275,314.784837
260.978474,260,315.226656
281.43413,270,315.724395
40.682142,206,316.097024
245.210705,260,316.547138
290.706888,244,316.963001
236.499483,256,317.41008
56.292985,223,317.806395
242.677818,255,321.571549
285.818252,257,322.025972
245.076561,237,322.410465
254.369825,258,322.886185
260.871997,235,323.341229
277.564171,264,323.824678
171.514497,1000,329.429227
299.261943,273,329.926893
161.834075,1000,331.774037
268.624558,356,332.447083
276.396222,252,336.238174
283.206412,248,336.64411
252.647813,276,337.116505
309.601924,305,337.621742
234.658416,263,338.035632
41.044962,223,338.371052
256.896406,250,338.767192
239.811671,265,339.209231
253.045207,241,343.071518
279.230173,231,343.503656
295.01468,271,343.945729
289.082179,252,344.349643
270.565801,307,344.863442
291.480986,237,345.305379
267.49953,232,345.717602
228.439927,237,346.136186
279.126485,259,350.003746
260.350501,261,350.40049
301.377537,240,350.767647
284.324436,270,351.228068
280.496589,295,351.774193
269.652599,254,352.227376
298.77975,292,352.662252
297.041726,247,356.458405
271.806425,236,356.806908
278.064035,233,357.170408
298.243267,236,357.598724
254.90462,250,358.072886
155.570077,1000,360.204354
254.818651,232,363.939974
265.949427,232,364.289362
260.202589,234,364.661261
262.71722,241,365.006286
257.267099,249,365.408422
254.508534,278,365.947062
243.868632,262,366.449494
230.194079,230,366.867365
57.550195,201,370.50012
265.634104,257,370.877419
261.76978,239,371.215808
267.605961,260,371.594179
149.214325,1000,373.449032
290.025648,233,373.78227
287.712715,240,377.445737
256.435007,240,377.798917
259.335838,253,378.240538
270.672641,249,378.633633
260.376886,247,378.983389
265.275946,253,379.332388
257.521137,285,379.75516
261.230442,245,380.133122
284.598495,250,383.764736
279.148959,293,384.191197
281.105651,214,384.496129
226.093145,270,384.969685
268.822271,245,385.385901
257.808667,330,385.92509
261.84645,244,386.320615
270.563381,272,390.114066
284.775227,267,390.702994
245.282647,245,391.189876
248.945294,229,391.607355
289.683242,268,392.030219
249.058402,225,392.404248
158.247993,1000,397.400583
240.936408,243,397.768801
266.5697,253,398.177228
258.8017,242,398.556838
268.756832,237,399.037304
278.295805,265,399.556484
240.401551,250,399.993068
76.505711,184,400.307694
272.217153,248,403.974578
277.922303,275,404.413409
245.542548,269,404.828668
260.377579,251,405.218247
275.5109,246,405.561643
287.925999,253,405.96102
265.454041,239,406.355367
281.215991,291,406.938663
291.207327,238,415.230958
276.633502,226,415.960492
278.540542,252,416.639904
166.866147,1000,419.729593
269.320898,247,420.496331
238.862542,215,421.085201
248.771416,236,424.821217
277.499699,264,425.286398
167.855723,1000,427.01014
309.597982,294,427.457592
165.272625,1000,432.541831
284.752373,291,432.934841
254.251952,239,433.266184
243.805756,220,433.574332
149.331971,1000,438.518059
306.186927,274,438.93063
52.833776,208,439.231073
260.981042,219,439.54839
229.046833,235,439.936019
286.347245,229,440.323632
243.871758,232,440.772015
250.558873,215,441.123644
278.313031,231,444.805699
255.223292,234,445.205175
261.507439,221,445.562073
275.542807,244,445.931813
259.148846,218,446.233829
287.624863,223,446.558383
282.412065,616,447.812952
290.124942,293,451.618867
242.951293,260,452.042977
232.985485,222,452.437697
279.569133,218,452.852247
273.374528,232,453.302157
272.466492,243,453.649117
275.62153,288,454.076717
261.996939,322,454.612857
253.373421,223,458.398937
271.092215,247,458.896184
289.685584,229,459.381507
291.763171,283,459.779904
310.171086,236,460.123428
63.856569,197,460.42503
309.600464,255,460.789087
254.203079,230,461.164309
256.424566,256,464.896549
281.145602,248,465.268939
254.534033,216,465.575394
269.042569,234,465.912917
283.234458,209,466.251906
261.759758,221,466.685471
279.741664,249,467.186236
261.71302,216,467.638161
246.943385,217,468.018557
261.014128,244,471.783011
308.074787,251,472.258074
235.905403,231,472.666082
303.551637,272,473.113519
258.753015,254,473.589908
303.229669,219,474.036418
268.962142,228,474.508616
284.806181,283,475.010001
265.347126,207,475.310573
255.306514,225,478.990465
270.802535,282,479.372748
270.010437,233,479.713421
283.3844,261,480.18392
261.963021,216,480.608017
266.971166,198,480.993593
