#{"t_start": 1780407765.230309, "env_id": "LunarLander-v3"}
r,l,t
-283.423384,107,0.12857
-198.830738,58,0.179568
-139.979464,63,0.239992
-370.698008,103,0.331857
-146.41065,69,0.393895
-141.999432,113,0.49982
-420.176041,114,0.607384
-449.164243,83,0.684456
-81.795259,126,0.803363
-61.958854,75,0.872583
-91.226162,109,0.972782
-129.497871,95,1.061511
-116.875498,108,1.157997
-105.059927,103,1.253496
-485.51929,115,1.365594
-93.811233,70,1.429947
-138.741059,95,1.5206
-93.395431,87,1.602649
-104.242262,79,1.674821
-82.215948,73,1.743366
-141.02503,76,1.815841
-320.798604,114,1.931954
-446.131775,95,5.551351
-349.565579,78,5.621958
-126.435839,109,5.723579
-121.188163,119,5.832273
-159.601485,106,5.933574
-186.747444,67,5.995591
-322.183691,106,6.096847
-192.86028,102,6.192667
-287.84049,105,6.290498
-151.686381,77,6.361485
-210.575087,72,6.428327
-100.390131,68,6.490937
-153.939424,83,6.569672
-140.184422,84,6.645816
-139.218708,98,6.734969
-516.45458,117,6.842766
-73.611694,61,6.899967
-80.246602,103,6.995611
-132.403394,83,7.073881
-161.927319,77,7.143994
-189.52934,124,7.255369
-191.029423,114,7.357141
-119.433602,66,10.812404
-125.168527,86,10.895262
-169.656489,124,11.016208
-77.96925,121,11.128364
-119.924671,72,11.194546
-237.506215,135,11.32907
-308.247777,120,11.442993
-5.747836,130,11.567835
-139.459911,121,11.686686
-180.5717,107,11.784893
-131.802573,81,11.866676
-127.4326,93,11.960031
-62.855884,81,12.034966
-109.588916,96,12.129961
-177.067921,100,12.222517
-160.471461,95,12.314458
-91.950235,169,12.479591
-113.944058,119,12.592005
-230.410795,114,12.700006
-134.653434,176,16.288742
-62.631831,73,16.359538
-56.092319,145,16.510686
-115.688635,161,16.679556
-139.210715,103,16.781125
-104.312866,96,16.8879
-65.723874,126,17.022902
-147.186742,98,17.126157
-86.108463,144,17.278244
-110.861166,115,17.393287
-278.328929,145,17.542772
-100.826787,96,17.637694
-77.561787,67,17.704698
52.652531,77,17.778404
-78.90179,224,18.085634
-93.478124,86,18.173746
-109.811701,96,18.270694
-118.616655,108,21.858914
-61.426947,158,22.051036
-61.931156,135,22.183081
-80.061461,153,22.346308
-14.967641,79,22.429997
-21.836529,128,22.570499
-31.368392,100,22.67762
-28.249041,124,22.805757
-29.124133,150,22.965627
-99.810978,109,23.074175
-106.17467,92,23.175036
-48.425817,77,23.256441
-68.519561,116,23.377295
-59.130492,85,23.464973
-123.778873,110,23.585479
-42.322838,108,23.698808
-40.417871,155,23.86334
-37.062613,109,23.976721
-86.508426,150,27.528507
-96.408033,74,27.607248
-13.29099,163,27.785917
-81.94941,130,27.926203
-27.743135,96,28.03041
0.814307,120,28.16168
-13.404278,200,28.393727
-27.743801,162,28.573359
-14.853255,142,28.731926
-19.152753,143,28.885947
-32.912677,107,29.000108
-120.449405,212,29.247089
-49.471695,74,29.327096
-122.010771,207,29.56315
-51.602726,115,34.311215
-43.610404,152,34.633615
-39.567191,138,34.934213
-38.591988,161,35.303345
-39.639231,127,35.570807
27.387313,187,35.977077
18.382523,179,36.378955
8.594224,156,36.708086
-43.737207,129,36.974986
-54.256136,164,37.362345
-64.847734,131,37.643098
-105.947324,181,38.028336
-63.036894,219,38.481796
-31.609692,130,42.06582
69.427456,1000,44.680499
-44.367152,178,45.209602
-52.431638,248,45.730161
27.862125,146,46.070564
-40.674905,230,46.595844
29.762833,217,50.53336
17.873378,234,51.049938
-41.986868,223,51.475809
-19.485895,281,52.001414
91.795345,1000,55.377302
-58.668152,227,56.338986
-37.095891,264,60.357136
-27.569259,349,61.439427
6.451304,228,62.223357
-16.344874,137,62.652629
69.233172,1000,66.246181
-53.422218,247,70.395848
-36.023595,265,71.223619
114.382164,1000,76.195867
-13.430533,254,77.092906
124.922273,1000,84.332783
130.813217,1000,88.858911
144.505853,1000,96.034748
115.280888,1000,100.020684
140.831988,1000,107.339821
114.930769,1000,112.143218
123.11506,1000,120.203727
138.597425,1000,124.505963
122.945275,1000,132.210898
93.40368,1000,135.785574
114.775041,1000,142.5255
158.790955,1000,145.562405
161.544369,1000,152.594159
278.483366,577,154.234537
147.406556,1000,157.545046
149.686068,1000,164.395286
139.265992,1000,169.266612
50.966169,238,173.661235
252.961064,928,176.844306
152.637633,1000,180.375417
278.548478,347,184.777652
13.364864,198,185.209769
242.380597,698,187.043139
20.347568,218,187.522796
232.84597,353,188.318233
128.51252,1000,193.774322
306.347751,383,194.679952
23.477536,257,195.168859
226.947747,415,196.158749
12.267724,264,196.833581
262.635245,275,200.675724
247.643361,288,201.176574
273.956106,291,201.795463
277.073244,237,202.379569
281.507207,246,203.023759
255.352994,279,203.708827
242.403536,667,208.595217
24.796375,205,209.10054
225.791768,302,209.747188
277.038548,274,210.274787
167.592565,1000,212.418687
275.323763,251,216.149285
278.185701,326,216.707844
287.115887,244,217.158671
267.054353,338,217.835647
245.930508,427,218.64027
267.758096,327,219.241899
284.070492,290,223.050554
258.827543,257,223.491976
2.955557,211,223.841322
264.74191,285,224.314442
260.631512,304,224.898145
310.058611,254,225.352059
265.41348,301,225.830076
291.308754,306,226.325043
244.00637,374,230.32608
240.871792,278,230.807294
40.002981,189,231.107788
277.742313,281,231.574511
263.331659,272,231.999221
240.614703,245,232.449237
288.596975,306,232.996366
262.795402,284,236.780553
244.581335,266,237.193553
8.253767,191,237.507802
255.72384,272,238.035985
288.043575,390,238.712894
268.795348,292,239.177679
1.707876,209,239.555831
246.013766,243,239.981832
18.054794,186,243.544024
294.798842,366,244.204945
52.526355,233,244.535415
253.036717,268,244.940957
236.266154,256,245.354859
280.540813,242,245.718687
246.984637,248,246.127257
237.817031,283,246.578712
19.689023,215,250.291209
266.09765,249,250.783683
31.754538,208,251.176539
286.471336,344,251.850953
280.757835,287,252.355563
127.346066,1000,257.478649
266.715921,422,258.275881
281.35119,294,258.764061
248.78566,273,259.311468
253.993224,297,259.94697
26.388541,188,260.290018
250.455969,273,260.743711
32.899158,199,264.395105
26.095854,203,264.758275
285.003133,236,265.211231
159.066303,1000,267.223025
27.615837,202,267.644502
197.953184,986,273.307767
-1.573627,212,273.693264
266.647031,292,274.231858
268.468302,255,274.661304
281.962937,270,275.128541
261.107598,283,275.610391
257.084055,271,279.361539
238.290456,238,279.753204
277.241006,335,280.313733
275.545014,261,280.76905
256.776485,263,281.199404
273.908892,270,281.692071
250.084567,276,282.236477
277.144731,332,286.156718
242.889451,273,286.578465
255.054422,242,286.959614
269.929872,245,287.358088
304.290195,311,287.820566
238.786538,260,288.227405
238.74721,244,288.603523
-12.756677,205,288.955878
263.770049,249,292.691586
263.773901,247,293.120946
260.790423,247,293.57865
245.039324,265,294.063195
264.960202,286,294.628458
137.523804,1000,300.136712
253.593655,238,300.543771
272.085942,386,301.195173
235.920303,250,301.661683
260.415076,229,302.087352
280.540153,259,302.515317
115.987704,1000,307.961519
266.238835,331,308.515884
279.500509,266,309.028891
257.646245,266,309.582731
266.074732,247,310.123655
267.81042,240,310.634823
28.556627,201,310.9713
240.244648,255,314.723067
259.838624,238,315.124119
290.532321,304,315.668307
264.114916,242,316.108374
294.928651,236,316.517447
287.293331,276,316.989114
261.728777,299,317.520556
285.796269,263,321.314985
229.980694,448,322.077033
292.507629,287,322.548004
293.111794,255,323.023726
218.980252,322,323.673737
242.637333,241,324.092829
291.462349,283,324.658151
259.130428,283,328.754319
281.881312,250,329.341077
237.428137,263,329.828251
248.487981,251,330.263186
292.549215,284,330.748647
290.988538,260,331.251539
292.334214,245,331.757941
280.407922,285,332.324541
260.696466,291,336.179152
293.805101,291,336.649882
278.347411,249,337.079212
246.054906,256,337.497146
248.752712,261,337.91851
242.55019,272,338.331972
244.812175,247,338.711198
141.551422,1000,343.866628
278.017304,256,344.293674
258.111784,274,344.749251
280.53633,284,345.270396
238.591428,236,345.687859
236.459926,248,346.125809
278.592931,309,350.08377
264.228264,272,350.477819
259.145593,243,350.859202
281.063302,242,351.292959
235.993947,223,351.689505
282.404806,275,352.192106
285.661359,279,352.607528
296.092584,230,353.000692
253.209196,239,356.744187
159.162801,1000,358.545432
303.428491,254,359.11558
241.298815,282,359.713777
253.151899,252,360.246246
312.159564,250,364.007909
283.213392,236,364.361406
257.438096,236,364.722508
252.583296,246,365.085541
249.81791,244,365.508536
269.060929,220,365.924175
267.20666,288,366.480354
306.279581,225,366.882165
319.521639,217,370.542431
233.894861,247,370.901653
303.602159,292,371.323148
254.111079,235,371.675477
275.025008,212,372.012042
245.345858,214,372.45849
287.31782,268,372.990833
264.169451,219,373.379516
256.940595,222,373.707502
280.987081,290,377.439815
294.008883,229,377.774604
259.288286,253,378.214096
268.835067,254,378.620417
281.440123,235,378.955618
289.264942,241,379.28855
266.163398,215,379.605984
287.292094,219,379.925979
284.189983,230,383.568819
264.27162,246,383.895905
239.956623,229,384.238736
247.014236,249,384.607348
244.220733,270,385.089856
256.693718,210,385.439937
263.796374,222,385.79759
278.011199,268,386.239638
260.366157,226,386.613594
293.444474,210,390.344798
284.098434,223,390.841434
293.803103,232,391.299987
255.359258,256,391.741214
277.92345,270,392.175232
271.433478,213,392.51268
258.501196,225,392.895522
273.94798,236,393.288826
305.359428,276,397.088642
259.617936,263,397.513195
273.039873,243,397.890866
250.786636,225,398.25009
273.154078,212,398.578396
299.5001,252,399.102367
281.913582,243,399.567945
292.429948,298,400.105556
252.583982,231,400.452719
285.209431,285,404.173335
296.817537,292,404.638694
284.117349,255,405.042379
34.752753,181,405.315481
268.870164,228,405.648455
247.784104,242,406.027774
273.652309,211,406.383355
279.87325,230,406.847099
243.007843,237,415.076102
268.222043,229,415.814027
233.446797,240,416.490386
246.480926,224,417.04248
284.441299,374,418.132932
278.404992,263,419.004073
286.380537,214,419.787319
275.082637,232,420.5104
265.28298,270,424.541295
246.707677,217,424.894758
258.821158,218,425.273309
294.448457,258,425.762571
296.315039,234,426.164199
270.346648,243,426.559961
261.576534,231,426.94037
292.213104,275,427.353429
251.991007,228,427.678982
269.615602,271,431.489393
259.711265,215,431.893707
253.36688,255,432.381473
297.104334,230,432.726272
294.886792,263,433.094628
275.76127,237,433.438966
249.59035,243,433.786304
289.252386,246,434.163202
261.421977,235,437.846172
295.139789,275,438.329043
277.310059,225,438.683352
255.461096,214,439.020473
277.880777,255,439.381536
259.461033,233,439.72701
259.220421,313,440.264893
287.368202,259,440.753901
260.869296,240,444.485505
300.384828,241,444.843987
295.832314,252,445.271606
264.463096,214,445.616845
265.912141,216,445.943874
288.008064,246,446.282814
281.952743,226,446.625299
276.532805,248,447.098897
258.242226,215,447.566082
283.447816,232,451.368741
267.741848,234,451.708932
275.550758,218,452.068842
273.952393,213,452.456056
266.040226,208,452.848812
263.661735,248,453.324597
299.855719,286,453.7347
263.585775,276,454.146662
279.004666,248,454.560156
310.280516,216,458.326679
269.59901,240,458.810372
253.412594,249,459.341668
280.113018,250,459.705913
263.83289,254,460.074339
281.021886,270,460.479067
273.622508,252,460.843707
299.663224,265,461.271413
290.492655,272,465.021945
280.109774,212,465.325338
296.493619,249,465.682061
261.919112,231,466.005888
279.084255,277,466.520151
237.509248,220,466.953519
265.315726,215,467.398885
243.936085,231,467.871436
261.023921,260,468.326369
252.629212,223,472.059535
288.825437,231,472.502767
261.775971,208,472.849165
233.689855,239,473.258946
239.174133,215,473.654365
254.362164,231,474.132405
283.75126,219,474.575115
284.217376,229,474.976167
266.309374,231,475.318995
282.549066,212,478.980727
275.694168,227,479.294579
261.361246,229,479.610309
244.760618,212,479.967422
292.307898,252,480.461251
260.724724,212,480.877002
309.267291,227,481.259901
306.680751,278,481.697736
283.692982,211,482.032759
