#{"t_start": 1780407765.2315097, "env_id": "LunarLander-v3"}
r,l,t
-138.077963,129,0.146644
-109.053073,94,0.234711
-83.39507,92,0.316719
-173.349405,95,0.40313
-397.893878,102,0.497116
-453.912732,104,0.595942
-440.129882,90,0.6791
-74.070283,80,0.754593
-170.9018,81,0.829211
-314.606513,115,0.936991
-119.400715,89,1.018906
-129.237794,124,1.132661
-73.955042,60,1.187116
-248.893297,97,1.277312
-313.853583,115,1.388855
-113.37472,74,1.456051
-112.04003,88,1.541878
-155.959003,119,1.651806
-107.692659,79,1.723949
-313.41466,131,1.853559
-205.106164,74,1.92773
-307.704981,104,5.556426
-322.93365,98,5.644811
-172.979409,96,5.734682
-102.91677,86,5.812347
-104.529118,92,5.901361
-311.543744,86,5.981807
-114.653274,84,6.058278
-97.901279,94,6.151355
-52.830904,72,6.21716
-54.364848,73,6.284851
-103.358729,75,6.352929
-90.308534,66,6.415917
-122.803937,86,6.49477
-180.583648,109,6.59637
-174.350092,89,6.676788
-234.741934,112,6.780018
-93.121254,81,6.855815
-141.984644,74,6.923468
-313.868743,144,7.058267
-102.837191,71,7.12438
-134.716686,73,7.18947
-98.258614,85,7.266445
-279.092858,123,10.769168
-192.42021,175,10.938846
-82.829413,79,11.015651
-73.931356,58,11.068313
-149.182466,106,11.16824
-164.146754,130,11.292406
-195.633044,110,11.400453
-142.755622,119,11.512191
-120.571074,74,11.584761
-230.462763,100,11.683367
-201.914366,151,11.824033
-232.595055,100,11.927884
-166.97677,82,12.006964
-29.838908,111,12.113501
-69.422637,73,12.181417
-321.780759,131,12.306347
-200.013285,92,12.39293
-65.013157,75,12.469408
-41.741437,66,12.53124
-290.940431,131,12.655488
-80.275373,134,16.188008
-106.288921,92,16.29284
-45.844087,107,16.396399
-55.127284,152,16.557853
-52.47308,84,16.647384
-58.110116,82,16.728445
-98.561382,68,16.796326
-163.067324,85,16.892817
-92.984377,104,17.003901
-43.349501,141,17.152707
-114.943537,125,17.285299
-91.527076,114,17.398514
-104.038073,152,17.556407
-75.973365,83,17.63711
-89.774754,149,17.783714
-55.148188,161,18.01207
-126.537943,109,18.136375
-97.838367,147,18.288326
-76.550007,127,21.896787
-40.024053,88,22.012272
-138.144635,87,22.09807
-71.503767,105,22.203604
-56.541074,96,22.307052
-28.46183,84,22.398442
-56.729147,147,22.557694
-83.86309,91,22.656858
-62.227353,83,22.742214
-93.248746,113,22.859554
-43.340592,96,22.962051
-99.681824,104,23.065675
-80.662762,179,23.259048
-102.155405,125,23.390299
-130.409312,170,23.568906
-43.026755,156,23.734993
-40.480736,81,23.819067
-51.573417,134,23.960368
-67.095712,169,27.533496
-27.2272,197,27.749445
