#{"t_start": 1780407765.2307367, "env_id": "LunarLander-v3"}
r,l,t
-261.606088,82,0.104692
-84.887436,93,0.188958
-114.959472,66,0.250943
-67.179188,102,0.34223
-177.041985,82,0.418462
-82.165072,139,0.549646
-123.760615,89,0.630474
-307.715018,97,0.721972
-1.866662,83,0.800098
-93.798364,57,0.852302
-176.738388,133,0.975516
-148.34805,122,1.087852
-131.73694,120,1.197127
-114.666037,76,1.267613
-106.259559,62,1.326746
-128.029758,84,1.408384
-331.607676,85,1.485947
-291.353205,135,1.615547
-109.878347,56,1.666184
-236.963023,119,1.77904
59.128743,135,1.910876
-79.283867,66,5.508142
-106.126561,128,5.62493
-219.62607,95,5.712669
-71.983154,75,5.780288
-86.828217,99,5.874908
-222.337615,102,5.971814
-333.354123,145,6.108375
-116.456393,75,6.178621
5.31969,93,6.265594
-75.492322,64,6.322912
-84.426797,82,6.399839
-422.684413,89,6.482358
-77.571004,85,6.563177
-211.129185,86,6.640395
-87.123475,80,6.71288
-253.875485,95,6.802073
-119.122549,119,6.911349
-104.512498,95,7.000618
-179.288732,123,7.114444
-136.755386,83,7.188937
-116.498472,73,7.255344
-84.589576,73,7.319855
-128.063318,90,10.796514
-224.107393,99,10.890289
-173.373924,131,11.019215
-99.044216,92,11.103515
-109.927856,80,11.178451
-210.076705,90,11.265173
-59.603311,75,11.340584
-102.842305,99,11.433732
-94.23116,101,11.528625
-91.479466,139,11.665814
-130.380627,109,11.768062
-259.531502,179,11.947198
-266.409363,142,12.082624
-72.97286,64,12.145529
-203.226938,118,12.256007
-75.058213,64,12.317255
-326.920541,115,12.426172
-196.879614,114,12.538386
-89.317668,67,12.60224
-97.414673,88,12.684464
-47.003407,72,16.14838
-271.767626,167,16.334708
-52.240849,173,16.514016
-64.223198,75,16.592156
-75.688803,68,16.663596
-101.024701,86,16.750154
-167.903219,145,16.906043
-119.115412,181,17.099356
-51.746941,108,17.210827
-123.311508,101,17.316441
-32.525381,74,17.39058
-51.461862,96,17.485602
-59.011535,64,17.556574
-197.001949,107,17.661239
-118.201819,101,17.759575
-99.507163,90,17.85458
-84.527412,142,18.072392
-114.76587,108,18.183647
-111.814096,118,18.305586
-73.230883,114,21.903477
-84.456957,86,22.015285
-66.713559,141,22.155004
-57.539093,201,22.369562
-25.085136,165,22.547258
-68.521431,86,22.642668
-107.417999,122,22.76871
-53.267073,93,22.8658
-23.217995,123,22.992661
-29.217494,146,23.149523
-35.169598,115,23.269207
-60.554756,114,23.388308
-102.589245,105,23.496009
-111.62831,110,23.617359
-72.86585,119,23.741704
-226.041658,125,23.875005
-77.39656,97,23.974933
-50.660198,121,27.495317
-39.899708,99,27.599571
-70.943054,107,27.720223
-82.079842,152,27.882123
-19.177248,148,28.047672
-24.985658,115,28.170114
-18.825582,122,28.308509
-58.925597,184,28.523395
-34.347627,157,28.698437
-60.013442,173,28.882087
-42.202769,191,29.091845
-47.03706,144,29.261559
-77.849896,114,29.386188
-59.713637,147,29.553788
-50.622269,152,34.375732
-50.740973,156,34.715297
-30.826509,93,34.91013
-59.434821,182,35.327062
-71.427252,224,35.810426
-37.650364,209,36.257955
-36.42333,163,36.620768
-70.606488,130,36.895675
-44.382621,233,37.427145
-3.265034,95,37.62182
-124.129692,186,38.019304
-29.687053,196,38.422239
-66.592303,250,42.191341
-73.290253,230,42.522238
-70.054978,245,43.131519
-79.978714,181,43.722788
-49.019267,213,44.523305
-29.315523,115,44.944971
55.300985,187,45.401389
73.421816,1000,51.078282
81.621411,1000,53.417997
-31.149972,209,54.103115
-72.182369,243,55.16867
-119.620507,289,56.410463
91.244958,1000,62.766582
161.717784,1000,66.406449
44.629609,273,70.584076
127.607092,1000,75.305756
-19.060646,252,76.419533
84.321121,1000,83.612756
141.87189,1000,88.106463
46.646261,1000,95.223106
87.826541,1000,99.305949
94.768858,1000,106.47345
40.59537,288,107.855916
73.735211,1000,112.598197
122.740746,1000,120.569396
72.177622,1000,124.81549
123.049635,1000,132.542642
133.608996,1000,136.119771
184.124924,1000,142.753956
177.123006,1000,145.832585
127.205889,1000,152.967833
139.288074,1000,155.992322
133.664982,1000,162.981385
194.085153,1000,166.714484
42.916145,266,168.23722
182.301008,438,170.257916
145.145825,1000,176.971601
27.726969,210,177.691272
18.67121,229,178.555584
278.163253,753,184.52202
270.068107,301,185.20601
283.311203,468,186.486273
268.788724,577,187.810469
242.489764,626,192.565657
267.382357,343,193.247817
270.135136,258,193.778408
266.234627,302,194.484736
276.116159,276,195.041712
284.984986,827,200.327509
274.250104,296,200.890217
228.233066,311,201.445074
253.867626,258,202.022455
246.014813,820,204.001912
133.534287,1000,209.716613
4.386267,213,210.121999
283.171729,366,210.946398
21.912316,202,211.43915
250.386161,283,212.017896
276.745388,290,212.534538
271.023209,294,216.336163
243.092716,285,216.824194
