#{"t_start": 1780407765.231134, "env_id": "LunarLander-v3"}
r,l,t
-106.668452,62,0.085081
-159.211598,71,0.150829
-123.83217,82,0.227076
-221.640941,67,0.286841
-196.753716,66,0.347672
-73.136784,65,0.406459
-366.283799,120,0.518229
-81.177392,73,0.586163
-93.991754,124,0.703568
-92.478011,76,0.774566
-401.912712,102,0.868523
-72.20127,61,0.923889
-372.471942,115,1.0331
-275.68443,66,1.092615
-132.548403,97,1.178902
-113.282989,74,1.247702
-167.23487,93,1.339236
-401.491237,77,1.411679
-143.268811,136,1.540028
-403.679485,94,1.627884
-239.681535,80,1.700136
-79.50491,57,1.756906
-270.571853,92,1.845374
-204.742652,107,5.485092
-116.891161,97,5.572317
-60.707708,93,5.657795
-93.23758,63,5.716479
-333.020563,113,5.819502
-112.740435,65,5.882889
-192.08195,100,5.976957
-96.979551,79,6.047984
-286.058591,97,6.143046
-74.73307,63,6.201617
-134.977518,80,6.275914
-406.837611,149,6.414115
-301.850261,126,6.531253
-86.363095,64,6.589758
-103.695547,86,6.66847
-148.624426,100,6.758988
-73.178981,110,6.863768
-129.291338,132,6.984804
-441.513999,95,7.074563
-46.401138,64,7.132791
-178.709057,93,7.215843
-217.270707,98,7.303579
-302.300002,101,10.789339
-87.178099,73,10.859348
-91.572723,91,10.948194
-240.225834,121,11.061946
-187.075093,91,11.148226
-95.234283,124,11.266203
-63.164759,105,11.369471
-189.083624,89,11.454554
-213.433517,110,11.558736
-87.34588,134,11.690754
-67.217151,73,11.756372
-229.158211,109,11.864514
-107.40666,59,11.924949
-80.366647,83,12.004873
-172.589215,135,12.135735
-248.934639,107,12.234969
-114.576568,137,12.365495
-183.216629,101,12.465418
-111.00826,99,12.560801
-91.141064,103,12.657125
-363.289895,118,16.169994
-184.558549,108,16.294445
-106.642474,72,16.364027
-221.70063,157,16.527841
-136.904412,145,16.680342
-214.02005,172,16.856018
-43.851699,76,16.938261
-91.004938,123,17.071153
-350.070975,145,17.223722
-73.984632,119,17.345597
-94.557431,131,17.474276
-56.860422,75,17.558939
-86.023658,87,17.643252
-19.321201,76,17.718639
-91.846255,94,17.810411
-105.042256,104,17.961491
-58.492194,155,18.153509
-88.644829,77,18.230457
-90.519132,86,18.319822
-87.513251,98,21.901584
-58.9755,117,22.046951
-73.762235,133,22.176862
-84.631709,132,22.317224
-57.185043,152,22.481322
-82.970171,136,22.629156
-37.344711,112,22.747388
-118.688277,166,22.921189
-52.862594,151,23.074872
-74.718457,92,23.175614
-33.758521,131,23.31114
-35.250578,155,23.473624
-74.633557,131,23.617434
-82.235018,124,23.746797
-64.382153,99,23.851134
-43.195394,130,27.38136
-23.671913,140,27.529346
-42.021985,92,27.625031
-85.101196,116,27.758001
-37.207791,140,27.905045
-17.913834,81,27.991423
-67.017539,101,28.107933
-23.584476,136,28.257483
-76.167607,93,28.36255
-51.880879,134,28.519127
-19.417477,159,28.69641
-18.519709,137,28.841718
2.06849,168,29.024078
-59.856161,217,29.275778
-81.459711,96,29.379973
-60.84941,149,29.549254
-31.668474,157,34.380221
-60.658136,178,34.767923
-53.984099,187,35.183115
-86.885715,128,35.45418
-6.074837,185,35.865822
-10.707068,215,36.333528
-5.280976,103,36.563588
-10.250281,122,36.814609
-21.65014,197,37.240494
-130.381656,173,37.633905
-51.497364,108,37.85607
18.535464,108,38.086496
-9.614891,150,38.397477
-52.799483,235,42.156789
66.703007,1000,44.917917
-23.599264,257,45.516865
-14.989292,195,45.943916
5.692601,130,46.242682
5.367417,223,46.775013
25.658348,176,50.608448
54.844861,271,51.196605
-46.660056,289,51.743425
-45.366498,166,52.0354
-13.758091,347,52.944726
-14.456296,144,53.42118
104.510667,1000,60.407959
-45.643995,344,61.482282
-273.33004,583,63.301229
11.232092,216,63.956525
69.659689,1000,70.992268
109.596649,1000,75.887422
29.131383,1000,83.129695
110.540898,1000,87.594191
143.846261,1000,94.742613
-64.333504,370,96.235795
135.729153,1000,100.186883
132.037282,1000,107.599054
29.094628,230,108.614608
154.616336,1000,113.435116
152.135354,1000,121.385336
215.056018,886,125.079571
130.905313,1000,132.781677
133.718349,1000,136.356608
155.149001,1000,142.925598
16.582989,246,143.621892
157.364188,1000,146.802353
112.628108,1000,153.813234
207.439101,375,154.881705
253.99573,347,156.166065
161.926805,1000,163.144273
254.231277,407,164.31016
132.717087,1000,169.122192
118.965824,1000,176.199874
150.722156,1000,179.746827
152.517294,1000,185.850763
40.363391,228,186.52507
117.409187,1000,188.834765
53.423861,197,192.577114
102.37985,1000,194.734415
264.325622,303,195.325423
118.068313,1000,200.904258
267.147272,325,201.495592
275.90199,580,202.915443
276.076589,292,203.660516
156.055063,1000,209.3389
237.297358,305,209.943535
31.313861,211,210.360657
259.366957,547,211.64063
259.122958,283,212.207566
249.468024,301,216.034638
226.11084,334,216.572875
31.743616,204,216.935379
269.260115,263,217.480435
7.800821,211,217.872572
239.348462,387,218.606512
272.206812,286,219.143741
268.984183,288,219.67357
273.224806,258,223.405105
239.403266,336,223.954916
255.064963,274,224.420931
267.998445,385,225.157858
275.514893,266,225.602932
248.998401,263,226.003863
275.989729,286,229.800076
263.100259,280,230.323456
272.658162,263,230.778812
272.638561,269,231.193201
294.733665,289,231.674397
245.628774,257,232.091638
255.728038,283,232.609382
277.5437,257,233.068699
309.835281,288,236.858078
283.741637,291,237.340627
279.818869,254,237.782276
245.382304,258,238.257458
-45.911094,196,238.596478
268.740352,245,238.972082
236.767274,268,239.460941
273.612261,284,239.955464
265.460268,296,243.713798
251.170554,310,244.249529
275.125362,288,244.679641
237.610699,297,245.162018
230.719281,249,245.545392
228.026836,247,245.926264
271.292274,297,246.390837
307.427585,257,250.139235
260.679026,274,250.682465
270.666448,254,251.171596
293.957148,343,251.84387
230.299741,300,252.373767
275.79099,282,252.829446
73.491013,194,253.169282
