#{"t_start": 1780408254.8175437, "env_id": "LunarLander-v3"}
r,l,t
-261.606088,82,0.07768
-84.887436,93,0.164203
-114.959472,66,0.223647
-67.179188,102,0.313481
-177.041985,82,0.387522
-82.165072,139,0.514639
-123.760615,89,0.594037
-307.715018,97,0.682628
-1.866662,83,0.758551
-93.798364,57,0.809324
-176.738388,133,0.929685
-148.34805,122,1.039222
-131.73694,120,1.152028
-114.666037,76,1.219959
-106.259559,62,1.276399
-128.029758,84,1.354994
-331.607676,85,1.429896
-291.353205,135,1.552063
-109.878347,56,1.601809
-236.963023,119,1.713014
59.128743,135,1.840078
8.585701,69,3.364467
-140.684218,102,3.456048
-3.516716,108,3.555345
-222.099498,116,3.66359
-348.798276,136,3.791406
-158.274971,104,3.886466
-115.876009,82,3.958658
-145.451392,74,4.024776
-155.258258,72,4.092517
-163.394147,95,4.178746
-124.014843,99,4.270148
-138.495589,92,4.353824
-213.683285,115,4.460832
-108.413416,70,4.524385
-148.290653,56,4.575334
-83.612587,59,4.629067
-117.326652,74,4.714058
-260.710491,118,4.81924
-79.158356,70,4.882022
-123.789587,112,4.980469
-108.654973,104,5.075177
-66.028592,77,5.146089
-121.996673,61,5.200358
-153.48323,107,6.743007
-80.631087,65,6.80224
-169.102213,104,6.900739
-65.279505,71,6.963449
-218.580267,159,7.112323
-121.694612,77,7.18161
-167.80244,107,7.278841
-127.042005,112,7.381912
-102.799397,66,7.440397
-82.6644,119,7.550047
-361.239167,119,7.658915
-92.473278,62,7.716292
-327.233999,152,7.858378
-122.429834,69,7.922621
-107.462109,131,8.048992
-120.45934,83,8.12303
-126.036105,102,8.218273
-108.737731,81,8.292544
-192.631252,93,8.379066
-135.582904,82,8.453471
-91.031084,81,8.528947
-115.087833,130,10.125985
-73.204211,66,10.18842
-81.071373,74,10.256634
-87.241462,74,10.325198
-0.423,68,10.388107
-140.606535,98,10.479046
-114.63343,103,10.571136
-229.018047,128,10.689774
-137.379509,90,10.771475
-89.400693,86,10.849742
-111.826394,103,10.944896
-274.923122,125,11.059483
