#{"t_start": 1780408254.8189878, "env_id": "LunarLander-v3"}
r,l,t
-23.602961,137,29.486656
-38.974209,130,29.625775
-80.858132,101,29.753203
-78.194743,98,29.897727
-38.294844,134,30.116204
-75.19005,124,30.331771
-48.079116,162,30.631128
-96.980626,167,30.953338
-107.966681,119,31.111976
4.114611,123,31.245275
-41.386453,93,31.337225
-41.703367,115,31.455544
-39.441717,129,31.588933
-35.326628,97,31.684154
-40.529397,114,31.801114
-4.048449,160,31.963802
-14.197769,165,33.694832
-24.797134,176,33.879027
-4.962307,89,33.972612
-7.320266,146,34.132784
-20.937985,125,34.261407
-22.271399,115,34.402309
-22.806191,128,34.600844
-25.949482,177,34.892483
-11.155865,124,35.086277
10.286323,129,35.306232
21.894429,142,35.566368
-53.150014,115,35.749245
-25.549566,108,35.876845
25.382356,113,36.001642
-3.888853,94,36.119442
-24.499426,132,36.315698
87.500953,1000,41.202419
37.517902,191,41.759718
36.803273,137,42.243483
-66.591639,154,42.836276
0.042208,155,43.485007
-0.57756,105,44.005425
4.199698,129,44.698316
22.515956,151,45.702104
-110.586527,486,48.569001
50.274436,1000,53.023918
17.69529,160,53.554397
25.780597,163,54.230871
-22.147696,177,55.151913
86.025371,1000,61.097493
53.846775,248,62.386366
-15.577008,188,63.183836
97.842315,1000,70.599758
-39.153799,215,71.841543
154.654854,1000,78.448081
102.25801,1000,85.662733
100.851014,1000,91.771861
-27.314369,1000,99.311599
124.270967,1000,103.371381
144.926661,1000,109.438013
126.994341,1000,113.385121
183.303925,1000,119.806396
160.106211,1000,126.705466
129.828852,1000,134.445305
118.745694,1000,138.465571
123.483025,1000,144.146905
137.592917,1000,147.416094
147.414753,1000,153.183671
156.822722,1000,159.498164
116.918782,1000,167.994137
122.543454,1000,173.478879
159.268303,1000,181.722558
163.099193,1000,187.866373
139.408026,1000,193.200156
135.658367,1000,196.561631
139.519756,1000,200.477232
146.876681,1000,207.905973
140.781672,1000,213.41443
199.215525,340,216.282968
170.723488,1000,219.703472
122.129593,1000,224.925666
171.908755,1000,228.776802
152.694077,1000,234.255272
128.787346,1000,237.887988
152.77358,1000,243.678685
133.064378,1000,246.973025
181.626615,1000,252.567513
126.472714,1000,256.372904
227.649464,389,257.651216
138.268962,1000,263.392143
182.913288,1000,266.694028
146.15238,1000,271.51362
172.415259,1000,274.97267
171.343086,1000,279.617711
144.966762,1000,283.108692
169.934918,1000,288.713343
144.43506,1000,294.450439
145.613744,1000,302.083357
182.621482,1000,307.514863
140.342178,1000,314.30695
191.032124,1000,319.256762
139.315258,1000,324.236779
176.352126,1000,327.285531
166.940613,1000,331.871487
160.126738,1000,335.241939
184.921955,1000,339.820082
182.408151,1000,343.003657
202.61462,1000,346.618034
161.968205,1000,351.141395
138.684457,1000,355.334721
29.898743,191,357.605193
127.76781,1000,360.732129
172.572454,1000,365.740499
175.827405,1000,370.659885
157.194869,1000,377.79757
186.076407,1000,382.224031
170.252127,1000,387.384259
154.214575,1000,391.713866
248.007697,519,393.186122
259.901896,562,396.47912
249.608334,267,397.743829
238.088988,464,399.922155
146.68538,1000,404.184874
248.403334,353,407.277635
279.633813,379,408.227915
-3.219153,142,408.628163
295.076168,360,409.324775
298.937841,432,410.33151
264.232272,417,411.229021
248.652796,339,413.584348
290.247813,376,414.344053
245.333513,247,414.833797
271.773174,319,415.468566
279.934924,217,415.868198
258.33122,352,416.693255
273.451335,208,417.190842
304.522334,277,419.33589
270.15853,235,419.72755
270.031238,262,420.10068
43.86035,201,420.400257
258.433377,208,420.749088
265.222122,243,421.242757
286.198593,292,421.815122
284.614382,254,422.365273
289.929349,237,422.820406
306.702024,257,424.868228
268.720548,272,425.29573
280.418285,242,425.627096
276.532848,212,425.95436
270.891054,207,426.300844
316.220001,254,426.786631
264.770664,267,427.321862
47.437598,173,427.664916
275.762821,217,428.094614
272.409461,287,430.774354
258.576294,225,431.667817
299.683648,210,432.52452
267.296911,241,433.370201
289.535954,354,434.424904
167.947587,1000,438.947021
274.580434,254,439.368077
278.957293,867,441.256236
261.735879,246,441.778675
272.184576,248,442.204677
295.194086,263,444.280277
273.948043,228,445.045366
263.950844,203,445.742854
239.825777,201,446.335749
261.945013,247,447.076958
288.437335,295,447.923579
285.654448,220,448.487855
256.819392,215,449.018053
283.678361,213,449.544902
260.250056,234,451.843302
270.513372,277,452.520534
266.85113,239,453.102014
32.568165,173,453.528447
280.087904,253,454.24775
270.055438,206,454.890949
275.69667,241,455.700115
292.716986,244,456.450299
268.257745,218,457.108867
277.283938,199,459.317707
246.399743,223,459.855802
267.328204,229,460.3941
281.631177,221,460.930442
252.106415,242,461.493951
309.223459,270,462.178469
269.09391,210,462.707161
275.890835,254,463.509721
307.844806,276,464.44555
282.009545,224,466.834496
299.086498,230,467.461874
290.969161,264,468.11956
297.323051,222,468.659517
228.4024,233,469.282036
260.080591,223,469.92007
309.219563,235,470.563547
290.462725,258,471.357801
281.371151,201,472.006926
290.82764,207,474.303544
284.398838,229,474.684581
271.542978,216,475.020777
281.303706,211,475.353849
264.595284,221,475.670422
261.756975,199,475.991931
274.511504,203,476.343522
287.59112,231,476.759326
281.088487,198,477.098454
313.930234,230,479.12928
251.620847,212,479.44492
263.572114,223,479.741039
254.582736,226,480.040516
50.147468,157,480.249471
261.170056,220,480.547933
248.033973,204,480.817029
269.692759,221,481.109017
261.193376,235,481.431126
271.443779,187,481.673683
265.347329,225,483.576998
287.57776,232,483.903748
278.333339,241,484.210984
276.440003,230,484.503327
270.859476,239,484.825877
272.37148,230,485.164059
250.004121,187,485.454159
260.446736,222,485.886441
154.573689,1000,489.919789
305.50701,200,490.383444
270.761839,207,490.894137
241.231575,202,491.430515
266.175304,215,492.044595
269.100184,196,492.625625
304.524504,236,493.361016
298.837882,219,495.65941
307.521303,291,496.181918
299.654107,217,496.506064
321.424559,202,496.773843
295.609547,210,497.047325
287.864318,238,497.368593
260.150981,228,497.716702
285.013668,232,498.071007
247.60368,213,498.412503
314.310451,276,500.550436
308.406517,224,501.100393
283.042183,222,501.680003
302.629159,250,502.334646
267.811514,254,503.091324
232.440629,198,503.649647
273.364089,226,504.275698
305.443918,213,504.851018
272.42469,233,505.402001
265.741857,205,507.37862
268.273273,224,507.674834
238.980773,206,507.944144
280.716608,310,508.356605
284.35121,246,508.691625
277.339774,318,509.172849
298.304142,244,509.566808
277.213245,231,509.949928
