#{"t_start": 1780408254.8162923, "env_id": "LunarLander-v3"}
r,l,t
-118.051684,97,0.093689
-99.121027,107,0.192028
-90.514249,78,0.259856
-175.981341,72,0.325015
-206.122347,86,0.401345
-277.882635,115,0.507575
-148.825489,67,0.567505
-462.831727,101,0.659083
-276.117858,102,0.752205
-101.224803,87,0.831261
-100.18746,84,0.90538
-367.85855,123,1.017859
-293.600095,88,1.097211
-113.166966,89,1.179921
-545.501955,119,1.289938
-161.852313,99,1.380211
-132.871022,89,1.459528
-222.709625,64,1.516514
-119.868986,61,1.572389
-204.595969,126,1.687817
-80.794819,96,1.776658
-163.49019,91,1.863803
-270.325728,102,3.419246
-124.73468,89,3.497826
-101.354594,135,3.622369
-184.256902,85,3.703764
-90.830926,76,3.773219
-133.57223,95,3.86065
-253.050457,99,3.949776
-64.298465,65,4.006564
-61.548498,71,4.073926
-92.124068,65,4.132661
-141.72293,61,4.189044
-144.56935,95,4.275977
-41.95837,123,4.387351
-88.24173,78,4.460589
-91.59138,101,4.552428
-227.28994,111,4.666757
-287.6343,112,4.770695
-104.033782,68,4.83245
-115.11556,90,4.912009
-154.270287,109,5.010191
-86.225401,81,5.083421
-141.71426,76,5.153765
-138.37921,102,6.685698
-138.375499,84,6.768588
-116.662018,82,6.841721
-170.65696,95,6.931228
-142.640629,107,7.031104
-63.336081,59,7.083345
-47.570023,64,7.142499
-149.638251,116,7.248316
-87.541312,73,7.314535
-158.580136,68,7.377084
-251.993986,102,7.467903
-147.400862,109,7.569902
-30.873051,120,7.680654
-98.512932,68,7.741461
-104.159891,84,7.820801
-78.149759,90,7.904198
-403.608472,96,7.994871
-189.049178,103,8.093293
-113.493696,100,8.184011
-104.043788,90,8.268501
-325.025391,129,8.38751
-123.349184,80,8.460787
-118.309538,76,8.531202
-52.702158,84,10.082431
-98.236538,91,10.168846
-105.557334,81,10.245849
-107.606518,125,10.362082
-134.674518,105,10.457284
-77.593275,90,10.537877
-75.97973,115,10.645074
-58.749038,118,10.754301
-117.178871,81,10.828153
-84.7055,87,10.907713
-109.093812,79,10.978236
-108.380117,111,11.082315
-82.477391,123,11.196369
-84.014782,69,11.260619
-127.083946,113,11.365247
-64.624221,133,11.493507
-77.939451,90,11.574015
-176.580985,107,11.671768
-99.948755,107,11.774506
-146.359726,112,11.879778
-101.58402,131,13.480068
-270.759533,127,13.59853
-78.442121,117,13.70859
-98.174091,137,13.838707
-38.461757,85,13.915375
-16.291532,89,13.999326
-81.963282,92,14.086484
11.289522,149,14.228119
-100.15953,81,14.305527
-108.536864,105,14.405303
-69.462467,82,14.482791
-74.054626,127,14.602404
-46.52918,86,14.685091
-98.054997,94,14.77291
-81.192694,143,14.908524
-62.456663,82,14.987052
-90.710749,142,15.115349
-200.189601,131,15.24146
-92.2202,70,15.310022
-61.109159,145,16.944079
-41.29101,139,17.084102
-77.084335,105,17.184086
-89.128847,90,17.27327
-78.631952,109,17.378901
-61.217713,99,17.473304
-88.803276,93,17.563766
-92.297672,99,17.66202
-86.29491,98,17.755936
-43.735287,86,17.838889
-84.562331,96,17.931296
-74.15323,90,18.01677
6.341931,104,18.118995
-77.075513,123,18.237993
-52.87297,84,18.325924
-40.257081,158,18.480527
-88.213923,85,18.56145
-58.985441,101,18.658477
-77.963209,106,18.762252
-104.773285,118,20.371185
-20.945438,75,20.448414
-68.91732,132,20.576109
-14.009422,124,20.699693
-56.759532,86,20.783824
-55.786251,95,20.872066
-149.299608,142,21.014166
-64.12033,110,21.119752
-46.092747,126,21.24564
-34.15817,92,21.335655
-49.82291,108,21.440356
-21.089564,105,21.543747
-14.427143,141,21.683966
-86.696272,114,21.795444
-59.95632,78,21.870433
-87.298334,107,21.972295
-43.355526,122,22.096112
-3.308917,140,22.230329
-59.191372,212,23.938526
11.148557,106,24.041541
