#{"t_start": 1780409030.4421587, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.149324
-200.0,200,0.31702
-200.0,200,0.484121
-200.0,200,0.651538
-200.0,200,0.818952
-200.0,200,0.987082
-200.0,200,1.154845
-200.0,200,1.322226
-200.0,200,1.489164
-200.0,200,1.656514
-200.0,200,3.130766
-200.0,200,3.202665
-200.0,200,3.274236
-200.0,200,3.34637
-200.0,200,3.418078
-200.0,200,3.488992
-200.0,200,3.560449
-200.0,200,3.631683
-200.0,200,3.703766
-200.0,200,3.777245
-200.0,200,5.147386
-200.0,200,5.218965
-200.0,200,5.29171
-200.0,200,5.362916
-200.0,200,5.433959
-200.0,200,5.504857
-200.0,200,5.576273
-200.0,200,5.64766
-200.0,200,5.719172
-200.0,200,5.791064
-200.0,200,7.440244
-200.0,200,7.608679
-200.0,200,7.776409
-200.0,200,7.943813
-200.0,200,8.110914
-200.0,200,8.277832
-200.0,200,8.444578
-200.0,200,8.611704
-200.0,200,8.778806
-200.0,200,8.945723
-200.0,200,10.765512
-200.0,200,10.919693
-200.0,200,11.087038
-200.0,200,11.253986
-200.0,200,11.421139
-200.0,200,11.588775
-200.0,200,11.756389
-200.0,200,11.923352
-200.0,200,12.090692
-200.0,200,12.25745
-200.0,200,12.42461
-200.0,200,14.034547
-200.0,200,14.106077
-200.0,200,14.17731
-200.0,200,14.248422
-200.0,200,14.319631
-200.0,200,14.391278
-200.0,200,14.462137
-200.0,200,14.532944
-200.0,200,14.6041
-200.0,200,14.674596
-200.0,200,16.054212
-200.0,200,16.128689
-200.0,200,16.203135
-200.0,200,16.276724
-200.0,200,16.353189
-200.0,200,16.427615
-200.0,200,16.501531
-200.0,200,16.575429
-200.0,200,16.649248
-200.0,200,16.722632
-200.0,200,18.179648
-200.0,200,18.253738
-200.0,200,18.327133
-200.0,200,18.40021
-200.0,200,18.473797
-200.0,200,18.547102
-200.0,200,18.620063
-200.0,200,18.693489
-200.0,200,18.766027
-200.0,200,18.839305
-200.0,200,20.234876
-200.0,200,20.306708
-200.0,200,20.376768
-200.0,200,20.44664
-200.0,200,20.516189
-200.0,200,20.586079
-200.0,200,20.65528
-200.0,200,20.72512
-200.0,200,20.794749
-200.0,200,20.864556
-200.0,200,20.934188
-200.0,200,22.373491
-200.0,200,22.540295
-200.0,200,22.707009
-200.0,200,22.874091
-200.0,200,23.041795
-200.0,200,23.208627
-200.0,200,23.375487
-200.0,200,23.542396
-200.0,200,23.70964
-200.0,200,23.87599
-200.0,200,25.370874
