#{"t_start": 1780409030.443458, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.148273
-200.0,200,0.315979
-200.0,200,0.483084
-200.0,200,0.650486
-200.0,200,0.817903
-200.0,200,0.986052
-200.0,200,1.153796
-200.0,200,1.321182
-200.0,200,1.488121
-200.0,200,1.655467
-200.0,200,3.129563
-200.0,200,3.201463
-200.0,200,3.273035
-200.0,200,3.345167
-200.0,200,3.416871
-200.0,200,3.487789
-200.0,200,3.559246
-200.0,200,3.630476
-200.0,200,3.702567
-200.0,200,3.77605
-200.0,200,5.146201
-200.0,200,5.217762
-200.0,200,5.290505
-200.0,200,5.361708
-200.0,200,5.43275
-200.0,200,5.503649
-200.0,200,5.575066
-200.0,200,5.646453
-200.0,200,5.717974
-200.0,200,5.789875
-200.0,200,7.439203
-200.0,200,7.607627
-200.0,200,7.775364
-200.0,200,7.942763
-200.0,200,8.109856
-200.0,200,8.276782
-200.0,200,8.443518
-200.0,200,8.610656
-200.0,200,8.777751
-200.0,200,8.944673
-200.0,200,10.764343
-200.0,200,10.918644
-200.0,200,11.086
-200.0,200,11.252937
-200.0,200,11.420099
-200.0,200,11.587728
-200.0,200,11.755334
-200.0,200,11.922304
-200.0,200,12.089641
-200.0,200,12.2564
-200.0,200,12.423558
-200.0,200,14.033345
-200.0,200,14.104878
-200.0,200,14.176108
-200.0,200,14.24722
-200.0,200,14.31843
-200.0,200,14.390072
-200.0,200,14.460934
-200.0,200,14.531738
-200.0,200,14.602893
-200.0,200,14.673391
-200.0,200,16.053018
-200.0,200,16.127484
-200.0,200,16.201929
-200.0,200,16.275523
-200.0,200,16.35199
-200.0,200,16.426411
-200.0,200,16.50033
-200.0,200,16.574224
-200.0,200,16.648048
-200.0,200,16.721431
-200.0,200,18.178445
-200.0,200,18.25253
-200.0,200,18.325929
-200.0,200,18.399012
-200.0,200,18.47259
-200.0,200,18.545902
-200.0,200,18.61886
-200.0,200,18.692279
-200.0,200,18.764819
-200.0,200,18.838099
-200.0,200,20.233701
-200.0,200,20.305503
-200.0,200,20.375559
-200.0,200,20.445434
-200.0,200,20.514982
-200.0,200,20.584873
-200.0,200,20.654074
-200.0,200,20.723914
-200.0,200,20.793546
-200.0,200,20.863345
-200.0,200,20.932993
-200.0,200,22.372459
-200.0,200,22.539246
-200.0,200,22.705969
-200.0,200,22.873055
-200.0,200,23.04075
-200.0,200,23.207581
-200.0,200,23.374441
-200.0,200,23.54135
-200.0,200,23.708592
-200.0,200,23.874946
-200.0,200,25.3697
-200.0,200,25.524394
-200.0,200,25.69269
-200.0,200,25.859914
-200.0,200,26.026562
-200.0,200,26.194075
-200.0,200,26.361045
-200.0,200,26.527132
-200.0,200,26.694489
-200.0,200,26.862674
-200.0,200,28.34803
-200.0,200,28.513412
-200.0,200,28.67852
-200.0,200,28.843662
-200.0,200,29.008446
-200.0,200,29.173314
-200.0,200,29.338799
-200.0,200,29.503536
-200.0,200,29.669435
-200.0,200,29.835617
-200.0,200,31.359735
-200.0,200,31.524739
-200.0,200,31.690005
-200.0,200,31.858056
-200.0,200,32.023738
-200.0,200,32.188349
-200.0,200,32.354572
-200.0,200,32.520673
-200.0,200,32.686479
-200.0,200,32.851837
-200.0,200,33.017497
-200.0,200,34.48683
-200.0,200,34.559403
-200.0,200,34.632863
-200.0,200,34.70651
-200.0,200,34.778781
-200.0,200,34.853813
-200.0,200,34.926499
-200.0,200,34.99933
-200.0,200,35.072706
-200.0,200,35.145001
-200.0,200,36.634076
-200.0,200,36.799818
-200.0,200,36.964764
-200.0,200,37.130012
-200.0,200,37.294594
-200.0,200,37.459252
-200.0,200,37.624334
-200.0,200,37.789352
-200.0,200,37.95465
-200.0,200,38.121173
-200.0,200,39.74331
-200.0,200,39.91082
-200.0,200,40.077318
-200.0,200,40.243731
-200.0,200,40.411571
-200.0,200,40.579528
-200.0,200,40.747641
-200.0,200,40.914938
-200.0,200,41.082027
-200.0,200,41.249682
-200.0,200,42.759056
-200.0,200,42.831046
-200.0,200,42.901078
-200.0,200,42.974303
-200.0,200,43.04706
-200.0,200,43.117902
-200.0,200,43.189343
-200.0,200,43.261882
-200.0,200,43.333126
-200.0,200,43.404884
-200.0,200,43.476392
-200.0,200,45.01982
-200.0,200,45.185333
-200.0,200,45.350842
-200.0,200,45.515729
-200.0,200,45.680687
-200.0,200,45.845886
-200.0,200,46.011586
-200.0,200,46.176958
-200.0,200,46.341695
-200.0,200,46.506801
-200.0,200,48.291319
-200.0,200,48.364622
-200.0,200,48.438075
-200.0,200,48.511301
-200.0,200,48.584432
-200.0,200,48.657
-200.0,200,48.730109
-200.0,200,48.802685
-200.0,200,48.875895
-200.0,200,48.949669
-200.0,200,50.320955
-200.0,200,50.393922
-200.0,200,50.467014
-200.0,200,50.539716
-200.0,200,50.612079
-200.0,200,50.685698
-200.0,200,50.758209
-200.0,200,50.831139
-200.0,200,50.903925
-200.0,200,50.977214
-200.0,200,52.352625
-200.0,200,52.426757
-200.0,200,52.500391
-200.0,200,52.574083
-200.0,200,52.647789
-200.0,200,52.722127
-200.0,200,52.79608
-200.0,200,52.870575
-200.0,200,52.94419
-200.0,200,53.020078
-200.0,200,53.094009
-200.0,200,54.481838
-200.0,200,54.555164
-200.0,200,54.628629
-200.0,200,54.702313
-200.0,200,54.775018
-200.0,200,54.847474
-200.0,200,54.919817
-200.0,200,54.992879
-200.0,200,55.066437
-200.0,200,55.139655
-200.0,200,56.509458
-200.0,200,56.583025
-200.0,200,56.656725
-200.0,200,56.730628
-200.0,200,56.803571
-200.0,200,56.877624
-200.0,200,56.950973
-200.0,200,57.024794
-200.0,200,57.098382
-200.0,200,57.173234
-200.0,200,58.559273
-200.0,200,58.63674
-200.0,200,58.709854
-200.0,200,58.783042
-200.0,200,58.85623
