#{"t_start": 1780409030.4428258, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.148784
-200.0,200,0.316481
-200.0,200,0.483584
-200.0,200,0.650996
-200.0,200,0.818412
-200.0,200,0.986547
-200.0,200,1.154305
-200.0,200,1.321693
-200.0,200,1.488631
-200.0,200,1.655975
-200.0,200,3.130149
-200.0,200,3.202048
-200.0,200,3.273622
-200.0,200,3.345754
-200.0,200,3.417458
-200.0,200,3.488376
-200.0,200,3.559832
-200.0,200,3.631063
-200.0,200,3.70315
-200.0,200,3.776635
-200.0,200,5.146781
-200.0,200,5.218347
-200.0,200,5.291091
-200.0,200,5.362295
-200.0,200,5.433339
-200.0,200,5.504236
-200.0,200,5.575654
-200.0,200,5.647041
-200.0,200,5.718554
-200.0,200,5.790446
-200.0,200,7.439713
-200.0,200,7.608138
-200.0,200,7.775871
-200.0,200,7.943273
-200.0,200,8.11037
-200.0,200,8.277292
-200.0,200,8.444033
-200.0,200,8.611164
-200.0,200,8.778265
-200.0,200,8.945184
-200.0,200,10.764912
-200.0,200,10.919154
-200.0,200,11.086501
-200.0,200,11.253447
-200.0,200,11.420607
-200.0,200,11.588238
-200.0,200,11.755848
-200.0,200,11.922814
-200.0,200,12.090152
-200.0,200,12.256911
-200.0,200,12.42407
-200.0,200,14.033931
-200.0,200,14.105463
-200.0,200,14.176692
-200.0,200,14.247805
-200.0,200,14.319014
-200.0,200,14.39066
-200.0,200,14.46152
-200.0,200,14.532325
-200.0,200,14.603481
-200.0,200,14.673978
-200.0,200,16.053601
-200.0,200,16.12807
-200.0,200,16.202516
-200.0,200,16.276108
-200.0,200,16.35257
-200.0,200,16.426999
-200.0,200,16.500915
-200.0,200,16.574811
-200.0,200,16.648635
-200.0,200,16.722018
-200.0,200,18.17903
-200.0,200,18.253118
-200.0,200,18.326515
-200.0,200,18.39959
-200.0,200,18.473177
-200.0,200,18.546488
-200.0,200,18.619446
-200.0,200,18.692868
-200.0,200,18.765407
-200.0,200,18.838686
-200.0,200,20.234273
-200.0,200,20.30609
-200.0,200,20.376148
-200.0,200,20.446021
-200.0,200,20.515567
-200.0,200,20.58546
-200.0,200,20.654662
-200.0,200,20.724502
-200.0,200,20.794131
-200.0,200,20.863935
-200.0,200,20.933571
-200.0,200,22.372962
-200.0,200,22.539757
-200.0,200,22.706472
-200.0,200,22.873554
-200.0,200,23.041258
-200.0,200,23.208089
-200.0,200,23.374949
-200.0,200,23.541858
-200.0,200,23.709102
-200.0,200,23.875454
-200.0,200,25.370272
-200.0,200,25.524907
-200.0,200,25.693095
-200.0,200,25.860323
-200.0,200,26.026969
-200.0,200,26.194486
-200.0,200,26.361446
-200.0,200,26.527647
-200.0,200,26.694896
-200.0,200,26.863081
-200.0,200,28.348534
-200.0,200,28.513925
-200.0,200,28.679033
-200.0,200,28.844175
-200.0,200,29.008958
-200.0,200,29.173828
-200.0,200,29.339309
