#{"t_start": 1780409030.4425087, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.149039
-200.0,200,0.316735
-200.0,200,0.483836
-200.0,200,0.651252
-200.0,200,0.818666
-200.0,200,0.986799
-200.0,200,1.154559
-200.0,200,1.321946
-200.0,200,1.488879
-200.0,200,1.656229
-200.0,200,3.130441
-200.0,200,3.20234
-200.0,200,3.273915
-200.0,200,3.346047
-200.0,200,3.417752
-200.0,200,3.488668
-200.0,200,3.560125
-200.0,200,3.631357
-200.0,200,3.703441
-200.0,200,3.776926
-200.0,200,5.147064
-200.0,200,5.21864
-200.0,200,5.291384
-200.0,200,5.36259
-200.0,200,5.433633
-200.0,200,5.50453
-200.0,200,5.575948
-200.0,200,5.647334
-200.0,200,5.718847
-200.0,200,5.790739
-200.0,200,7.439967
-200.0,200,7.608392
-200.0,200,7.776124
-200.0,200,7.943526
-200.0,200,8.110626
-200.0,200,8.277546
-200.0,200,8.44429
-200.0,200,8.611418
-200.0,200,8.77852
-200.0,200,8.945438
-200.0,200,10.765196
-200.0,200,10.919408
-200.0,200,11.086754
-200.0,200,11.253701
-200.0,200,11.420853
-200.0,200,11.58849
-200.0,200,11.756103
-200.0,200,11.923067
-200.0,200,12.090405
-200.0,200,12.257164
-200.0,200,12.424324
-200.0,200,14.034223
-200.0,200,14.105755
-200.0,200,14.176985
-200.0,200,14.248097
-200.0,200,14.319307
-200.0,200,14.390953
-200.0,200,14.461812
-200.0,200,14.532618
-200.0,200,14.603774
-200.0,200,14.674271
-200.0,200,16.053889
-200.0,200,16.128364
-200.0,200,16.20281
-200.0,200,16.276399
-200.0,200,16.352863
-200.0,200,16.427291
-200.0,200,16.501207
-200.0,200,16.575105
-200.0,200,16.648927
-200.0,200,16.722311
-200.0,200,18.179324
-200.0,200,18.253413
-200.0,200,18.326808
-200.0,200,18.399884
-200.0,200,18.473471
-200.0,200,18.54678
-200.0,200,18.619738
-200.0,200,18.693162
-200.0,200,18.765701
-200.0,200,18.838979
-200.0,200,20.234559
-200.0,200,20.306383
-200.0,200,20.376441
-200.0,200,20.446314
-200.0,200,20.515862
-200.0,200,20.585753
-200.0,200,20.654955
-200.0,200,20.724795
-200.0,200,20.794425
-200.0,200,20.864229
-200.0,200,20.933862
-200.0,200,22.373212
-200.0,200,22.540011
-200.0,200,22.706725
-200.0,200,22.873808
-200.0,200,23.041511
-200.0,200,23.208342
-200.0,200,23.375202
-200.0,200,23.542112
-200.0,200,23.709355
-200.0,200,23.875706
-200.0,200,25.370557
-200.0,200,25.525164
-200.0,200,25.693297
-200.0,200,25.860526
-200.0,200,26.027171
-200.0,200,26.194692
-200.0,200,26.361647
-200.0,200,26.527899
-200.0,200,26.695097
-200.0,200,26.863284
-200.0,200,28.348788
-200.0,200,28.51418
-200.0,200,28.679288
-200.0,200,28.84443
-200.0,200,29.009213
-200.0,200,29.174084
-200.0,200,29.339563
-200.0,200,29.504308
-200.0,200,29.670205
-200.0,200,29.836381
-200.0,200,31.360505
-200.0,200,31.525505
-200.0,200,31.690761
-200.0,200,31.858827
-200.0,200,32.024509
-200.0,200,32.189117
-200.0,200,32.355331
-200.0,200,32.521435
-200.0,200,32.687245
-200.0,200,32.852601
-200.0,200,33.018257
-200.0,200,34.487702
-200.0,200,34.560284
-200.0,200,34.633737
-200.0,200,34.70739
-200.0,200,34.779665
-200.0,200,34.85469
-200.0,200,34.927379
-200.0,200,35.000202
-200.0,200,35.073586
-200.0,200,35.14587
-200.0,200,36.634824
-200.0,200,36.800584
-200.0,200,36.965532
-200.0,200,37.130773
-200.0,200,37.295361
-200.0,200,37.460014
-200.0,200,37.6251
-200.0,200,37.790121
-200.0,200,37.955416
-200.0,200,38.12194
-200.0,200,39.744073
-200.0,200,39.911584
-200.0,200,40.078086
-200.0,200,40.244496
-200.0,200,40.412334
-200.0,200,40.580292
-200.0,200,40.748405
-200.0,200,40.915701
-200.0,200,41.082782
-200.0,200,41.250447
-200.0,200,42.759914
-200.0,200,42.831924
-200.0,200,42.901957
-200.0,200,42.975181
-200.0,200,43.047937
-200.0,200,43.118783
-200.0,200,43.190222
-200.0,200,43.26276
-200.0,200,43.334003
-200.0,200,43.405763
-200.0,200,43.477273
-200.0,200,45.020587
-200.0,200,45.186104
-200.0,200,45.35161
-200.0,200,45.516495
-200.0,200,45.681451
-200.0,200,45.846657
-200.0,200,46.012357
-200.0,200,46.17773
-200.0,200,46.342463
-200.0,200,46.50757
-200.0,200,48.292161
-200.0,200,48.365454
-200.0,200,48.438915
-200.0,200,48.512149
-200.0,200,48.58528
-200.0,200,48.657844
-200.0,200,48.730955
-200.0,200,48.803533
-200.0,200,48.876742
-200.0,200,48.950515
-200.0,200,50.321832
-200.0,200,50.394802
-200.0,200,50.467889
-200.0,200,50.540597
-200.0,200,50.61296
-200.0,200,50.686565
-200.0,200,50.759085
-200.0,200,50.832019
-200.0,200,50.904807
-200.0,200,50.978095
-200.0,200,52.353482
-200.0,200,52.427631
-200.0,200,52.501271
-200.0,200,52.574963
-200.0,200,52.648669
-200.0,200,52.722998
-200.0,200,52.796962
-200.0,200,52.871454
-200.0,200,52.94507
-200.0,200,53.020958
-200.0,200,53.094873
-200.0,200,54.482689
-200.0,200,54.55603
-200.0,200,54.62951
-200.0,200,54.703195
-200.0,200,54.775895
-200.0,200,54.848356
-200.0,200,54.920696
-200.0,200,54.993757
-200.0,200,55.067306
-200.0,200,55.140535
-200.0,200,56.510336
-200.0,200,56.583892
-200.0,200,56.657604
-200.0,200,56.731507
-200.0,200,56.804453
-200.0,200,56.878503
-200.0,200,56.951845
-200.0,200,57.025675
-200.0,200,57.099247
-200.0,200,57.174113
-200.0,200,58.560128
-200.0,200,58.637619
-200.0,200,58.710735
-200.0,200,58.783921
-200.0,200,58.85711
-200.0,200,58.930076
-200.0,200,59.00352
-200.0,200,59.076354
-200.0,200,59.150117
-200.0,200,59.224496
-200.0,200,60.602229
-200.0,200,60.68797
-200.0,200,60.761265
-200.0,200,60.835143
-200.0,200,60.90877
-200.0,200,60.982536
-200.0,200,61.056711
-200.0,200,61.130967
-200.0,200,61.20564
-200.0,200,61.279437
-200.0,200,61.354169
-200.0,200,62.757227
-200.0,200,62.829644
-200.0,200,62.902141
-200.0,200,62.974548
-200.0,200,63.049051
-200.0,200,63.122078
-200.0,200,63.195596
-200.0,200,63.28015
-200.0,200,63.363533
-200.0,200,63.437945
-200.0,200,64.825552
-200.0,200,64.898905
-200.0,200,64.972495
-200.0,200,65.046211
-200.0,200,65.119649
-200.0,200,65.194225
-200.0,200,65.268375
-200.0,200,65.343072
-200.0,200,65.417049
-200.0,200,65.491235
-200.0,200,66.880269
-200.0,200,66.953535
-200.0,200,67.027315
-200.0,200,67.101579
-200.0,200,67.175853
-200.0,200,67.250283
-200.0,200,67.32296
-200.0,200,67.395886
-200.0,200,67.468348
-200.0,200,67.541874
-200.0,200,68.903926
-200.0,200,68.977817
-200.0,200,69.051248
-200.0,200,69.125257
-200.0,200,69.200023
-200.0,200,69.273724
-200.0,200,69.362926
-200.0,200,69.436726
-200.0,200,69.510284
-200.0,200,69.584367
-200.0,200,70.959528
-200.0,200,71.040494
-200.0,200,71.114419
-200.0,200,71.190628
-200.0,200,71.26447
-200.0,200,71.339351
-200.0,200,71.41293
-200.0,200,71.48709
-200.0,200,71.56008
-200.0,200,71.634283
-200.0,200,71.707664
-200.0,200,73.11088
-200.0,200,73.185949
-200.0,200,73.259853
-200.0,200,73.333841
-200.0,200,73.4073
-200.0,200,73.482381
-200.0,200,73.557224
-200.0,200,73.631369
-200.0,200,73.706217
-200.0,200,73.780212
-200.0,200,75.183017
-200.0,200,75.256425
-200.0,200,75.328932
-200.0,200,75.402672
-200.0,200,75.475847
-200.0,200,75.550202
-200.0,200,75.624201
-200.0,200,75.699038
-200.0,200,75.771894
-200.0,200,75.845268
-200.0,200,77.210731
-200.0,200,77.285371
-200.0,200,77.362375
-200.0,200,77.435906
-200.0,200,77.509664
-200.0,200,77.583153
-200.0,200,77.657102
-200.0,200,77.730849
