#{"t_start": 1780408770.8893938, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.080473
-200.0,200,0.153517
-200.0,200,0.225548
-200.0,200,0.296286
-200.0,200,0.367062
-200.0,200,0.437808
-200.0,200,0.512327
-200.0,200,0.582995
-200.0,200,0.654795
-200.0,200,0.72569
-200.0,200,4.162476
-200.0,200,4.233359
-200.0,200,4.303628
-200.0,200,4.373384
-200.0,200,4.444127
-200.0,200,4.513836
-200.0,200,4.58406
-200.0,200,4.655607
-200.0,200,4.725906
-200.0,200,4.795726
-200.0,200,8.212926
-200.0,200,8.283819
-200.0,200,8.355251
-200.0,200,8.426201
-200.0,200,8.496941
-200.0,200,8.567855
-200.0,200,8.638698
-200.0,200,8.710238
-200.0,200,8.780725
-200.0,200,8.85114
-200.0,200,12.260706
-200.0,200,12.334358
-200.0,200,12.405518
-200.0,200,12.47644
-200.0,200,12.547233
-200.0,200,12.618287
-200.0,200,12.689566
-200.0,200,12.761172
-200.0,200,12.831332
-200.0,200,12.902231
-200.0,200,16.304414
-200.0,200,16.374829
-200.0,200,16.446395
-200.0,200,16.517636
-200.0,200,16.588674
-200.0,200,16.661139
-200.0,200,16.731829
-200.0,200,16.802534
-200.0,200,16.888407
-200.0,200,16.957447
-200.0,200,17.027645
-200.0,200,20.425082
-200.0,200,20.49556
-200.0,200,20.565999
-200.0,200,20.63765
-200.0,200,20.708783
-200.0,200,20.78019
-200.0,200,20.851856
-200.0,200,20.923501
-200.0,200,20.994715
-200.0,200,21.066662
-200.0,200,24.479629
-200.0,200,24.551935
-200.0,200,24.623829
-200.0,200,24.695719
-200.0,200,24.768169
-200.0,200,24.841303
-200.0,200,24.914068
-200.0,200,24.986793
-200.0,200,25.058794
-200.0,200,25.131966
-200.0,200,28.54454
-200.0,200,28.615678
-200.0,200,28.687181
-200.0,200,28.761032
-200.0,200,28.831999
-200.0,200,28.903449
-200.0,200,28.974807
-200.0,200,29.045927
-200.0,200,29.118231
-200.0,200,29.189567
-200.0,200,32.586209
-200.0,200,32.670475
-200.0,200,32.83881
-200.0,200,33.006006
-200.0,200,33.174024
-200.0,200,33.341692
-200.0,200,33.509171
-200.0,200,33.677228
-200.0,200,33.844959
-200.0,200,34.012232
-200.0,200,34.179616
-200.0,200,42.415919
-200.0,200,42.584377
-200.0,200,42.752499
-200.0,200,42.92063
-200.0,200,43.088842
-200.0,200,43.256349
-200.0,200,43.423602
-200.0,200,43.591179
-200.0,200,43.759519
-200.0,200,43.926736
-200.0,200,47.368981
-200.0,200,47.441448
-200.0,200,47.513589
-200.0,200,47.586321
-200.0,200,47.660094
-200.0,200,47.732837
-200.0,200,47.804661
-200.0,200,47.877478
-200.0,200,47.950147
-200.0,200,48.02298
-200.0,200,51.407441
-200.0,200,51.478696
-200.0,200,51.550656
-200.0,200,51.622893
-200.0,200,51.694963
-200.0,200,51.766474
-200.0,200,51.83712
-200.0,200,51.908898
-200.0,200,51.979257
-200.0,200,52.050728
-200.0,200,55.433414
-200.0,200,55.50374
-200.0,200,55.575044
-200.0,200,55.648321
-200.0,200,55.719141
-200.0,200,55.791434
-200.0,200,55.862169
-200.0,200,55.933409
-200.0,200,56.004072
