#{"t_start": 1780408770.8880415, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.0817
-200.0,200,0.154738
-200.0,200,0.226774
-200.0,200,0.297522
-200.0,200,0.368281
-200.0,200,0.439044
-200.0,200,0.513551
-200.0,200,0.584225
-200.0,200,0.656023
-200.0,200,0.72692
-200.0,200,4.163679
-200.0,200,4.234583
-200.0,200,4.304864
-200.0,200,4.37462
-200.0,200,4.44536
-200.0,200,4.515078
-200.0,200,4.585294
-200.0,200,4.656837
-200.0,200,4.727143
-200.0,200,4.796964
-200.0,200,8.214126
-200.0,200,8.28505
-200.0,200,8.356487
-200.0,200,8.427439
-200.0,200,8.498176
-200.0,200,8.569093
-200.0,200,8.639925
-200.0,200,8.711473
-200.0,200,8.781964
-200.0,200,8.852372
-200.0,200,12.261917
-200.0,200,12.335575
-200.0,200,12.406739
-200.0,200,12.477671
-200.0,200,12.548469
-200.0,200,12.619512
-200.0,200,12.690798
-200.0,200,12.762408
-200.0,200,12.83257
-200.0,200,12.90347
-200.0,200,16.305623
-200.0,200,16.376057
-200.0,200,16.447631
-200.0,200,16.518874
-200.0,200,16.589907
-200.0,200,16.662365
-200.0,200,16.733065
-200.0,200,16.803771
-200.0,200,16.8738
-200.0,200,16.958685
-200.0,200,17.028873
-200.0,200,20.426287
-200.0,200,20.496786
-200.0,200,20.567228
-200.0,200,20.638877
-200.0,200,20.710015
-200.0,200,20.781427
-200.0,200,20.853093
-200.0,200,20.924735
-200.0,200,20.995946
-200.0,200,21.067889
-200.0,200,24.480832
-200.0,200,24.553151
-200.0,200,24.62505
-200.0,200,24.696946
-200.0,200,24.769404
-200.0,200,24.842525
-200.0,200,24.915298
-200.0,200,24.988028
-200.0,200,25.06003
-200.0,200,25.133128
-200.0,200,28.545747
-200.0,200,28.616907
-200.0,200,28.688417
-200.0,200,28.762258
-200.0,200,28.833233
-200.0,200,28.90468
-200.0,200,28.976041
-200.0,200,29.047159
-200.0,200,29.119451
-200.0,200,29.190795
-200.0,200,32.587422
-200.0,200,32.671562
-200.0,200,32.839921
-200.0,200,33.007121
-200.0,200,33.175112
-200.0,200,33.342788
-200.0,200,33.510273
-200.0,200,33.678315
-200.0,200,33.846066
-200.0,200,34.013334
-200.0,200,34.180713
-200.0,200,42.416989
-200.0,200,42.585481
-200.0,200,42.7536
-200.0,200,42.92174
-200.0,200,43.089944
-200.0,200,43.257453
-200.0,200,43.424715
-200.0,200,43.592284
-200.0,200,43.760622
-200.0,200,43.927851
-200.0,200,47.370173
-200.0,200,47.442669
-200.0,200,47.514809
-200.0,200,47.587542
-200.0,200,47.661307
-200.0,200,47.734057
-200.0,200,47.805882
-200.0,200,47.878701
-200.0,200,47.951373
-200.0,200,48.024199
-200.0,200,51.408659
-200.0,200,51.479915
-200.0,200,51.551878
-200.0,200,51.624117
-200.0,200,51.696187
-200.0,200,51.767697
-200.0,200,51.838344
-200.0,200,51.910121
-200.0,200,51.980481
-200.0,200,52.051948
-200.0,200,55.434622
-200.0,200,55.504961
-200.0,200,55.576257
-200.0,200,55.64953
-200.0,200,55.720359
-200.0,200,55.792653
-200.0,200,55.863394
-200.0,200,55.934633
-200.0,200,56.005292
-200.0,200,56.076042
-200.0,200,56.146711
-200.0,200,59.503693
-200.0,200,59.574402
-200.0,200,59.64748
-200.0,200,59.718511
-200.0,200,59.78939
-200.0,200,59.860456
-200.0,200,59.93104
-200.0,200,60.002532
-200.0,200,60.073274
-200.0,200,60.150156
-200.0,200,63.539104
-200.0,200,63.610364
-200.0,200,63.682847
-200.0,200,63.754039
-200.0,200,63.824267
-200.0,200,63.896234
-200.0,200,63.966716
-200.0,200,64.038604
-200.0,200,64.109787
-200.0,200,64.18133
-200.0,200,67.545493
-200.0,200,67.615836
-200.0,200,67.688231
-200.0,200,67.759912
-200.0,200,67.8312
-200.0,200,67.903165
-200.0,200,67.97368
-200.0,200,68.045672
-200.0,200,68.117094
-200.0,200,68.189077
-200.0,200,71.566709
-200.0,200,71.638719
-200.0,200,71.709734
-200.0,200,71.781841
-200.0,200,71.852809
-200.0,200,71.924938
-200.0,200,71.996708
-200.0,200,72.068444
-200.0,200,72.139071
-200.0,200,72.210783
-200.0,200,72.281078
-200.0,200,75.637017
-200.0,200,75.710009
-200.0,200,75.782737
-200.0,200,75.854587
-200.0,200,75.925613
-200.0,200,75.997163
-200.0,200,76.0677
-200.0,200,76.138736
-200.0,200,76.208868
-200.0,200,76.279281
-200.0,200,79.635544
-200.0,200,79.708806
-200.0,200,79.780683
-200.0,200,79.852269
-200.0,200,79.923583
-200.0,200,79.995162
-200.0,200,80.066296
-200.0,200,80.137996
-200.0,200,80.21568
-200.0,200,80.287286
-200.0,200,83.667604
-200.0,200,83.738035
-200.0,200,83.808966
-200.0,200,83.879065
-200.0,200,83.949111
-200.0,200,84.020036
-200.0,200,84.090166
-200.0,200,84.160974
-200.0,200,84.231117
-200.0,200,84.301674
-200.0,200,87.665744
-200.0,200,87.736153
-200.0,200,87.806487
-200.0,200,87.877427
-200.0,200,87.94753
-200.0,200,88.017867
-200.0,200,88.088415
-200.0,200,88.160677
-200.0,200,88.232204
-200.0,200,88.303546
-200.0,200,88.373636
-200.0,200,91.743222
-200.0,200,91.81394
-200.0,200,91.885194
-200.0,200,92.053333
-200.0,200,92.220549
-200.0,200,92.387974
-200.0,200,92.55475
-200.0,200,92.720942
-200.0,200,92.887642
-200.0,200,93.054344
-200.0,200,96.445273
-200.0,200,96.515819
-200.0,200,96.586794
-200.0,200,96.658624
-200.0,200,96.729492
-200.0,200,96.801092
-200.0,200,96.876234
-200.0,200,96.947119
-200.0,200,97.018252
-200.0,200,97.088935
-200.0,200,100.435904
-200.0,200,100.506479
-200.0,200,100.577099
-200.0,200,100.647496
-200.0,200,100.71791
-200.0,200,100.788569
-200.0,200,100.85926
-200.0,200,100.929179
-200.0,200,100.999854
-200.0,200,101.070554
-200.0,200,104.41401
-200.0,200,104.484843
-200.0,200,104.556259
-200.0,200,104.627196
-200.0,200,104.698766
-200.0,200,104.76947
-200.0,200,104.840138
-200.0,200,104.910926
-200.0,200,104.981289
-200.0,200,105.052461
-200.0,200,105.122731
-200.0,200,108.466695
-200.0,200,108.537973
-200.0,200,108.609712
-200.0,200,108.682518
-200.0,200,108.755424
-200.0,200,108.827795
-200.0,200,108.901091
-200.0,200,108.973455
-200.0,200,109.046675
-200.0,200,109.119553
-200.0,200,112.469186
-200.0,200,112.540288
-200.0,200,112.611486
-200.0,200,112.683279
-200.0,200,112.754159
-200.0,200,112.856208
-200.0,200,112.929569
-200.0,200,112.99979
-200.0,200,113.070026
-200.0,200,113.140603
-200.0,200,116.47181
-200.0,200,116.542203
-200.0,200,116.612901
