#{"t_start": 1780408770.8900895, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.079826
-200.0,200,0.152871
-200.0,200,0.2249
-200.0,200,0.29564
-200.0,200,0.366439
-200.0,200,0.437159
-200.0,200,0.51168
-200.0,200,0.582353
-200.0,200,0.654149
-200.0,200,0.725042
-200.0,200,4.161849
-200.0,200,4.232724
-200.0,200,4.302978
-200.0,200,4.372735
-200.0,200,4.443478
-200.0,200,4.513188
-200.0,200,4.583416
-200.0,200,4.654961
-200.0,200,4.725256
-200.0,200,4.795077
-200.0,200,8.212305
-200.0,200,8.283173
-200.0,200,8.354605
-200.0,200,8.425554
-200.0,200,8.496294
-200.0,200,8.567209
-200.0,200,8.638052
-200.0,200,8.709591
-200.0,200,8.78008
-200.0,200,8.850493
-200.0,200,12.260065
-200.0,200,12.333715
-200.0,200,12.404875
-200.0,200,12.475796
-200.0,200,12.546585
-200.0,200,12.617642
-200.0,200,12.688921
-200.0,200,12.760525
-200.0,200,12.830686
-200.0,200,12.901585
-200.0,200,16.303771
-200.0,200,16.374185
-200.0,200,16.445747
-200.0,200,16.51699
-200.0,200,16.588028
-200.0,200,16.660493
-200.0,200,16.731181
-200.0,200,16.801886
-200.0,200,16.887781
-200.0,200,16.956799
-200.0,200,17.026999
-200.0,200,20.424438
-200.0,200,20.494914
-200.0,200,20.565354
-200.0,200,20.637004
-200.0,200,20.708138
-200.0,200,20.779544
-200.0,200,20.851208
-200.0,200,20.922855
-200.0,200,20.994069
-200.0,200,21.066016
-200.0,200,24.478988
-200.0,200,24.551289
-200.0,200,24.623183
-200.0,200,24.695075
-200.0,200,24.767523
-200.0,200,24.84066
-200.0,200,24.913445
-200.0,200,24.986146
-200.0,200,25.058147
-200.0,200,25.131326
-200.0,200,28.543895
-200.0,200,28.615032
-200.0,200,28.686535
-200.0,200,28.760385
-200.0,200,28.831361
-200.0,200,28.902804
-200.0,200,28.974158
-200.0,200,29.045281
-200.0,200,29.117585
-200.0,200,29.188922
-200.0,200,32.585566
-200.0,200,32.669907
-200.0,200,32.838241
-200.0,200,33.005445
-200.0,200,33.173466
-200.0,200,33.341128
-200.0,200,33.508607
-200.0,200,33.676663
-200.0,200,33.844399
-200.0,200,34.011664
-200.0,200,34.179051
-200.0,200,42.415364
-200.0,200,42.583812
-200.0,200,42.751932
-200.0,200,42.920064
-200.0,200,43.088278
-200.0,200,43.25578
-200.0,200,43.423034
-200.0,200,43.590613
-200.0,200,43.758953
-200.0,200,43.926168
-200.0,200,47.368343
-200.0,200,47.440807
-200.0,200,47.512949
-200.0,200,47.585676
-200.0,200,47.659448
-200.0,200,47.73219
-200.0,200,47.804014
-200.0,200,47.876832
-200.0,200,47.9495
-200.0,200,48.022342
-200.0,200,51.406796
-200.0,200,51.478049
-200.0,200,51.550009
-200.0,200,51.622246
-200.0,200,51.694315
-200.0,200,51.765828
-200.0,200,51.836475
-200.0,200,51.908258
-200.0,200,51.978618
-200.0,200,52.050081
-200.0,200,55.432772
-200.0,200,55.503095
-200.0,200,55.574404
-200.0,200,55.647676
-200.0,200,55.7185
-200.0,200,55.790792
-200.0,200,55.861523
-200.0,200,55.932763
-200.0,200,56.003427
-200.0,200,56.074171
-200.0,200,56.144842
-200.0,200,59.501901
-200.0,200,59.572598
-200.0,200,59.64568
-200.0,200,59.716699
-200.0,200,59.787576
-200.0,200,59.858636
-200.0,200,59.929223
-200.0,200,60.000727
-200.0,200,60.071465
-200.0,200,60.148372
-200.0,200,63.537313
