#{"t_start": 1780408770.8897533, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,0.080138
-200.0,200,0.153183
-200.0,200,0.225212
-200.0,200,0.295952
-200.0,200,0.366739
-200.0,200,0.437471
-200.0,200,0.511992
-200.0,200,0.582662
-200.0,200,0.654461
-200.0,200,0.725355
-200.0,200,4.162151
-200.0,200,4.233032
-200.0,200,4.303292
-200.0,200,4.373048
-200.0,200,4.443791
-200.0,200,4.513501
-200.0,200,4.583725
-200.0,200,4.655272
-200.0,200,4.725569
-200.0,200,4.79539
-200.0,200,8.212602
-200.0,200,8.283485
-200.0,200,8.354917
-200.0,200,8.425865
-200.0,200,8.496606
-200.0,200,8.567521
-200.0,200,8.638363
-200.0,200,8.709903
-200.0,200,8.780391
-200.0,200,8.850805
-200.0,200,12.260374
-200.0,200,12.334026
-200.0,200,12.405185
-200.0,200,12.476106
-200.0,200,12.546898
-200.0,200,12.617953
-200.0,200,12.689233
-200.0,200,12.760837
-200.0,200,12.830997
-200.0,200,12.901896
-200.0,200,16.30408
-200.0,200,16.374495
-200.0,200,16.446059
-200.0,200,16.517302
-200.0,200,16.58834
-200.0,200,16.660805
-200.0,200,16.731493
-200.0,200,16.802199
-200.0,200,16.888077
-200.0,200,16.95711
-200.0,200,17.027311
-200.0,200,20.424748
-200.0,200,20.495226
-200.0,200,20.565663
-200.0,200,20.637316
-200.0,200,20.708448
-200.0,200,20.779856
-200.0,200,20.851521
-200.0,200,20.923166
-200.0,200,20.99438
-200.0,200,21.066327
-200.0,200,24.479296
-200.0,200,24.5516
-200.0,200,24.623494
-200.0,200,24.695386
-200.0,200,24.767835
-200.0,200,24.84097
-200.0,200,24.913741
-200.0,200,24.986458
-200.0,200,25.058458
-200.0,200,25.131636
-200.0,200,28.544206
-200.0,200,28.615344
-200.0,200,28.686847
-200.0,200,28.760698
-200.0,200,28.831671
-200.0,200,28.903115
-200.0,200,28.974471
-200.0,200,29.045593
-200.0,200,29.117896
-200.0,200,29.189233
-200.0,200,32.585877
-200.0,200,32.67018
-200.0,200,32.838515
-200.0,200,33.005717
-200.0,200,33.173738
-200.0,200,33.341399
-200.0,200,33.508878
-200.0,200,33.676935
-200.0,200,33.844664
-200.0,200,34.011937
-200.0,200,34.179323
-200.0,200,42.415627
-200.0,200,42.584084
-200.0,200,42.752205
-200.0,200,42.920336
-200.0,200,43.088549
-200.0,200,43.256053
-200.0,200,43.423306
-200.0,200,43.590885
-200.0,200,43.759225
-200.0,200,43.92644
-200.0,200,47.368649
-200.0,200,47.441114
-200.0,200,47.51326
-200.0,200,47.585988
-200.0,200,47.65976
-200.0,200,47.732502
-200.0,200,47.804326
-200.0,200,47.877144
-200.0,200,47.949812
-200.0,200,48.022646
-200.0,200,51.407107
-200.0,200,51.478362
-200.0,200,51.550322
-200.0,200,51.622559
-200.0,200,51.694628
-200.0,200,51.766138
-200.0,200,51.836786
-200.0,200,51.908566
-200.0,200,51.978925
-200.0,200,52.050393
-200.0,200,55.433081
-200.0,200,55.503406
-200.0,200,55.574715
-200.0,200,55.647987
-200.0,200,55.71881
-200.0,200,55.791103
-200.0,200,55.861835
-200.0,200,55.933075
-200.0,200,56.003739
-200.0,200,56.074484
-200.0,200,56.145154
-200.0,200,59.502201
-200.0,200,59.572898
-200.0,200,59.64598
-200.0,200,59.717001
-200.0,200,59.787874
-200.0,200,59.858937
-200.0,200,59.929523
-200.0,200,60.001028
-200.0,200,60.071764
-200.0,200,60.148664
-200.0,200,63.537611
-200.0,200,63.608858
-200.0,200,63.681337
-200.0,200,63.752526
-200.0,200,63.822747
-200.0,200,63.894733
-200.0,200,63.965197
-200.0,200,64.03709
-200.0,200,64.108271
-200.0,200,64.17983
-200.0,200,67.544007
-200.0,200,67.614322
-200.0,200,67.686718
-200.0,200,67.758397
-200.0,200,67.829681
-200.0,200,67.901659
-200.0,200,67.972158
-200.0,200,68.044147
-200.0,200,68.115524
-200.0,200,68.187518
-200.0,200,71.565154
-200.0,200,71.637193
-200.0,200,71.708162
-200.0,200,71.78027
-200.0,200,71.85124
-200.0,200,71.923368
-200.0,200,71.995138
-200.0,200,72.066872
-200.0,200,72.1375
-200.0,200,72.209231
-200.0,200,72.279514
-200.0,200,75.635467
-200.0,200,75.708449
-200.0,200,75.781178
-200.0,200,75.853037
-200.0,200,75.924049
-200.0,200,75.995596
-200.0,200,76.066132
-200.0,200,76.137168
-200.0,200,76.207304
-200.0,200,76.277721
-200.0,200,79.634062
-200.0,200,79.70733
-200.0,200,79.779172
-200.0,200,79.850762
-200.0,200,79.922066
-200.0,200,79.99364
-200.0,200,80.064784
-200.0,200,80.136482
-200.0,200,80.214191
-200.0,200,80.28579
-200.0,200,83.666106
-200.0,200,83.736524
-200.0,200,83.807452
-200.0,200,83.877551
-200.0,200,83.94759
-200.0,200,84.018522
-200.0,200,84.088654
-200.0,200,84.159456
-200.0,200,84.229603
-200.0,200,84.30016
-200.0,200,87.664252
-200.0,200,87.734634
-200.0,200,87.804963
-200.0,200,87.875912
-200.0,200,87.946012
-200.0,200,88.01635
-200.0,200,88.086895
-200.0,200,88.15918
-200.0,200,88.230713
-200.0,200,88.302037
-200.0,200,88.372115
-200.0,200,91.741736
-200.0,200,91.812432
-200.0,200,91.884408
-200.0,200,92.051942
-200.0,200,92.219158
-200.0,200,92.386577
-200.0,200,92.553344
-200.0,200,92.719539
-200.0,200,92.886231
-200.0,200,93.05296
-200.0,200,96.443742
-200.0,200,96.514249
-200.0,200,96.585225
-200.0,200,96.657058
-200.0,200,96.727921
-200.0,200,96.799518
-200.0,200,96.874691
-200.0,200,96.945568
-200.0,200,97.016689
-200.0,200,97.103783
-200.0,200,100.434385
-200.0,200,100.50491
-200.0,200,100.575527
-200.0,200,100.645938
-200.0,200,100.716338
-200.0,200,100.786998
-200.0,200,100.857687
-200.0,200,100.927604
-200.0,200,100.998282
-200.0,200,101.068979
-200.0,200,104.412482
-200.0,200,104.483274
-200.0,200,104.554691
-200.0,200,104.625619
-200.0,200,104.697195
-200.0,200,104.767896
-200.0,200,104.83858
-200.0,200,104.909353
-200.0,200,104.979724
-200.0,200,105.050889
-200.0,200,105.121156
-200.0,200,108.465145
-200.0,200,108.536407
-200.0,200,108.608142
-200.0,200,108.680953
-200.0,200,108.753862
-200.0,200,108.826232
-200.0,200,108.899529
-200.0,200,108.971897
-200.0,200,109.045128
-200.0,200,109.117995
-200.0,200,112.467681
-200.0,200,112.538727
-200.0,200,112.609918
-200.0,200,112.681717
-200.0,200,112.752586
-200.0,200,112.854729
-200.0,200,112.92801
-200.0,200,112.998227
-200.0,200,113.068452
-200.0,200,113.139039
-200.0,200,116.470291
-200.0,200,116.540636
-200.0,200,116.61133
-200.0,200,116.682911
-200.0,200,116.753188
-200.0,200,116.823926
-200.0,200,116.89525
-200.0,200,116.966384
-200.0,200,117.036755
-200.0,200,117.107298
-200.0,200,120.45792
-200.0,200,120.528522
-200.0,200,120.599236
-200.0,200,120.669987
-200.0,200,120.740948
-200.0,200,120.818191
-200.0,200,120.893954
-200.0,200,120.963995
-200.0,200,121.034111
-200.0,200,121.105913
-200.0,200,124.437429
-200.0,200,124.511843
-200.0,200,124.581945
-200.0,200,124.652962
-200.0,200,124.724379
-200.0,200,124.795767
-200.0,200,124.867275
-200.0,200,124.939278
-200.0,200,125.010117
