#{"t_start": 1780409188.584857, "env_id": "Ant-v4"}
r,l,t
-39.546331,34,0.061698
-88.558757,42,0.144806
-23.356342,20,0.177124
-1027.793035,1000,1.797675
-97.712553,63,1.899484
-50.285742,34,1.955317
-10.2767,43,2.027895
-29.704311,19,2.058944
-16.099041,35,2.115866
-26.275903,23,2.152735
-28.548027,32,2.203794
-90.464098,63,2.304779
-1082.489622,1000,7.646321
-98.3578,85,7.782666
-1029.181627,1000,9.405048
-14.064653,15,9.428924
-41.865593,64,9.531226
-64.408626,73,9.648124
-45.552767,41,9.713951
-74.691482,67,9.822694
-15.730444,17,9.85044
-44.96478,48,9.927538
-12.978961,18,9.956354
-558.627753,488,14.496494
19.306296,52,14.581761
-6.792473,13,14.602715
-13.615576,41,14.668916
-18.29594,58,14.763644
-15.883792,14,14.786395
-967.349432,1000,16.40315
-31.816814,31,16.454046
-53.067744,55,16.543795
-25.462241,26,16.586241
-12.802121,17,16.613744
-7.807763,11,16.631493
-67.979907,101,16.793877
-25.053492,21,16.828797
-10.136869,17,16.856073
-27.259824,13,16.876905
-51.612311,44,16.947169
-34.043436,57,17.039565
-78.694441,46,17.114398
-83.761327,80,17.243283
-12.646783,20,17.275455
13.5705,39,17.338131
-107.172561,71,21.171658
-37.853486,54,21.258792
-87.729216,56,21.348831
-1015.762855,1000,22.969238
-38.63936,28,23.014174
-158.665972,167,23.281063
-13.520713,21,23.314749
-81.561085,62,23.412918
-66.222086,49,23.491303
-34.022426,13,23.512579
-18.172373,20,23.545016
-38.093513,63,23.64581
-58.157492,48,23.723552
-62.516402,64,23.826902
-79.74359,73,23.945162
-26.694955,55,24.03363
-40.452755,31,24.083966
-953.108167,1000,29.440064
-3.797339,12,29.459663
-48.275187,27,29.503273
-10.017272,72,29.619177
-21.030395,21,29.652573
-71.999386,74,29.770652
-91.496926,39,29.833923
-78.83926,99,29.993995
-52.605631,35,30.051356
-13.188962,19,30.083764
6.706989,19,30.115077
-9.163092,23,30.152477
-23.618015,192,30.464154
4.103091,101,30.627502
-94.654126,81,30.758739
-31.924211,23,30.795901
-156.841041,131,31.007216
-102.335406,92,31.155921
-82.23707,86,31.294122
-12.629392,17,31.322701
-877.776064,1000,41.848969
-23.843709,25,41.888667
-82.058969,138,42.10707
-16.842747,20,42.13843
-65.431912,56,42.227192
-0.652084,27,42.269682
-25.685369,18,42.298085
-41.204762,45,42.368919
-56.249205,76,42.489511
-938.076015,1000,47.805008
-55.005669,69,47.91773
-15.535753,21,47.951733
-932.256141,1000,49.586902
-1000.920829,1000,54.880413
-90.704361,85,55.018197
-39.047942,28,55.063862
-30.671487,21,55.099151
-31.365734,41,55.166054
-22.933864,15,55.190145
-54.937206,61,55.288543
-113.237371,57,55.381292
-69.16195,93,55.531882
-66.051819,36,55.589868
-56.443906,97,55.745276
-27.6311,38,55.805784
-926.531776,1000,57.424028
-975.624223,1000,67.9421
-139.280563,150,68.185316
-1.395791,25,68.225566
-36.81245,74,68.344204
-129.701216,91,68.489672
-27.803041,45,68.561335
-114.588081,117,68.750313
-22.016169,16,68.776298
-16.41839,23,68.813773
-21.002356,12,68.833395
-83.463838,74,68.954046
-16.915111,16,68.980186
-22.951197,29,69.026417
1.112413,39,69.08982
-0.424988,17,69.11763
-17.249078,19,69.147961
-39.374593,32,69.199412
-882.183733,1000,74.513827
-15.239263,37,74.575299
-978.354166,1000,76.209286
-50.467716,32,76.261334
-99.228376,138,76.485743
-47.546775,28,76.531291
-52.957214,59,76.625621
2.356067,13,76.646549
-25.970267,30,76.694424
-16.949989,43,76.763428
-14.258538,44,76.834419
-16.33639,34,76.889541
-9.90498,18,76.918498
-26.888805,21,76.952304
-9.865154,12,76.971583
3.731233,12,80.71168
-80.16333,73,80.830204
-13.065331,12,80.849585
-34.119558,42,80.919972
-34.112384,29,80.967148
-8.851911,29,81.014288
-55.112981,81,81.145309
-107.470008,109,81.321184
-180.848132,98,81.478118
-11.837691,25,81.518478
-892.820229,1000,83.144089
-13.409035,17,83.171557
-48.49252,33,83.224572
-70.093877,94,83.37606
-40.977936,34,83.430463
-35.124124,36,83.488865
-82.832845,103,83.652232
-178.620063,182,83.946661
-23.20529,30,83.995455
-8.36652,12,84.015012
-22.919453,20,87.746338
-36.471968,47,87.822333
-873.796743,1000,89.455826
-32.477562,35,89.512337
-0.377117,24,89.551127
-120.724292,132,89.763438
-54.667526,59,89.858447
-954.451375,1000,95.157357
-16.878445,14,95.179872
-9.324497,60,95.278211
-5.43341,71,95.394202
-24.971345,27,95.438635
-3.369185,16,95.46572
-9.971761,39,95.530229
-106.241553,98,95.69019
-19.543262,10,95.706505
-15.183155,25,95.747193
-22.533881,22,95.783195
-4.768343,16,95.809223
-8.650387,31,95.860018
-33.300958,97,96.019418
3.659951,23,96.05684
-47.293189,76,96.182072
2.29462,11,96.200123
-28.888254,44,96.271953
-13.611511,23,96.308542
-8.927968,23,96.345519
-40.241051,33,96.398529
-124.268514,102,96.563005
-85.387464,99,96.721047
-902.674348,1000,107.263186
-19.322525,29,107.310764
3.838964,21,107.345478
-19.323317,20,107.378051
-863.037863,1000,108.997889
-37.314744,112,109.179875
