#{"t_start": 1780409188.5699115, "env_id": "Ant-v4"}
r,l,t
-0.220184,31,0.070662
-89.310176,90,0.231278
-19.386206,14,0.253776
-39.092766,26,0.296548
-34.544345,23,0.333999
-27.499934,29,0.381626
-9.81013,14,0.405214
-23.667188,22,0.441258
-33.789483,55,0.529905
-0.170424,44,0.600093
-26.310824,26,0.642202
-51.203188,59,0.73726
-137.287527,131,0.949306
-71.635,59,1.044516
-78.597182,70,1.157938
-128.665147,89,1.301231
-36.440491,22,1.336325
-27.390246,17,1.363726
-25.125718,14,1.386411
-92.721201,79,1.516078
-13.583711,21,1.550061
-40.098052,58,1.644089
-16.067677,27,1.688182
-52.036403,33,1.742031
-41.719926,26,1.783921
-1141.592965,1000,7.12555
-7.644018,14,7.148293
-7.576738,75,7.271256
-88.11815,141,7.499216
-53.710629,36,7.558459
-8.99372,13,7.579564
-39.78531,39,7.642503
-1007.252256,1000,9.265252
-14.773936,15,9.289414
-31.096709,53,9.374356
-1067.764014,1000,14.740053
-22.85869,17,14.768029
-5.864334,37,14.828268
-6.446165,14,14.85272
-55.304635,35,14.90876
-21.181522,35,14.964978
-34.911776,53,15.049495
-51.729482,67,15.157851
-67.009579,53,15.242777
-47.394646,58,15.336277
-32.839148,36,15.394223
-68.831461,41,15.45999
-13.980711,12,15.479313
-36.875457,61,15.578033
-25.30117,22,15.61345
-158.601666,167,15.88334
-46.067349,35,15.940264
-52.97431,70,16.052988
-1083.820597,1000,21.39053
-5.407587,17,21.418228
-34.386188,39,21.481756
-21.603676,13,21.502886
-71.06221,46,21.578197
-53.830303,79,21.706869
-47.148803,53,21.791985
-19.46647,40,21.856824
-21.225075,18,21.886063
-28.72429,29,21.933326
-45.696012,53,22.018759
-13.113902,11,22.036563
-17.939282,12,22.056041
-19.451515,42,22.125705
-127.26404,127,22.32997
0.549589,18,22.358485
0.641588,13,22.379308
-170.939899,107,22.552932
-44.980999,30,22.602014
-32.888324,35,22.659068
-109.810195,101,22.821257
-10.536591,30,22.870095
-88.257592,57,22.962075
-139.453095,124,23.160777
-87.48068,57,23.251025
-0.930646,15,23.275638
-120.951756,104,23.441321
-962.864314,1000,28.795791
-22.693975,13,28.817126
-39.499805,39,28.881991
-55.775635,74,29.002074
-28.416978,23,29.039252
-12.231012,35,29.096631
-58.653076,88,29.237858
-114.651203,53,29.32234
-23.971039,32,29.373047
-59.288545,63,29.475305
-30.064979,25,29.515447
-50.457074,56,29.605511
-39.485668,80,29.733274
-27.42117,18,29.762384
-40.356161,63,29.864362
-100.142988,100,30.026003
-0.036957,19,30.057048
-14.938482,11,30.075659
-3.834859,19,30.107658
-7.032176,20,30.140251
-13.630769,19,30.171405
-44.21891,44,30.242867
-30.951225,31,30.293351
-10.974804,17,30.320846
-52.197971,45,30.392831
-2.811963,10,30.409097
-25.083506,26,30.451359
-47.024781,39,30.51557
-28.320988,26,30.557597
-17.062931,16,30.58336
-92.167677,75,30.704027
-55.358624,51,30.787408
-4.721758,25,30.827798
-198.969322,159,31.084761
4.01345,24,31.123533
-63.297985,37,31.182883
-30.695059,30,31.230367
-126.723181,80,31.361292
-11.937465,60,31.458529
-22.043785,15,31.482552
-28.963717,43,40.46823
-940.175438,1000,42.073534
-17.822685,17,42.10075
-1002.527252,1000,43.702557
-21.523001,17,43.730375
-21.31125,33,47.487575
-63.548166,55,47.577837
-64.987755,63,47.679195
-58.395844,43,47.74861
-923.535344,1000,49.382967
-225.11881,156,49.636877
-274.385846,286,50.100121
-99.618932,80,50.229162
-48.697683,45,50.302228
-59.201414,70,50.41632
-137.161446,98,50.574907
-75.178159,72,50.689707
-9.2018,14,50.711996
-10.737025,22,50.747352
-49.17123,63,54.528795
-102.793017,94,54.678501
-62.80785,50,54.759059
-10.215,13,54.779984
-3.55199,14,54.801975
-58.731157,62,54.902673
-88.334363,86,55.041964
-34.062584,68,55.153781
-13.735189,31,55.204057
-26.65691,27,55.247658
-32.537246,41,55.314019
-61.262562,43,55.384142
-4.204918,13,55.4051
-44.800535,36,55.463411
-9.084099,14,55.486261
-62.147518,38,55.547605
-2.374266,28,55.592633
-64.592575,38,55.653706
-11.471636,20,55.685889
-13.921592,30,55.733813
-114.618693,165,56.000084
-5.800075,20,56.032174
-96.700394,84,56.169604
-23.435832,33,56.223277
-82.638894,71,56.338109
-5.990307,66,56.44508
-59.202877,57,56.536384
-52.656743,55,56.624088
-43.808218,81,56.753491
-1013.77537,1000,67.271829
-6.486759,31,67.322248
-41.767363,48,67.400335
-192.146311,162,67.664189
-10.237467,14,67.687285
-42.729434,31,67.737096
-22.861059,14,67.759442
