#{"t_start": 1780409188.5799124, "env_id": "Ant-v4"}
r,l,t
-36.10494,49,0.090339
-1159.035814,1000,1.726166
-52.560338,31,1.776195
-25.527311,36,1.834864
-109.108824,65,1.940597
-43.244227,34,1.997749
-71.197838,26,2.040549
-64.115742,64,2.144383
-86.173418,73,2.260907
-100.969256,68,2.37006
-13.24925,15,2.393808
-72.531403,45,2.466736
-63.484578,54,2.553866
-82.293306,84,2.689425
-34.408251,51,2.771405
-33.667494,22,2.806839
-11.388632,35,2.863002
-73.283249,60,2.95815
-97.053056,52,3.042039
-10.509909,17,3.070008
-12.646315,17,3.09762
-12.714135,21,3.131698
-89.007802,67,3.24136
-26.608016,15,3.266379
-1078.121804,1000,8.613364
-40.993629,39,8.675832
-29.098554,22,8.711194
-31.225745,39,8.773913
-15.814255,35,8.831386
-108.568263,60,8.929375
-8.696386,12,8.948839
-184.748076,157,9.204294
-317.454216,231,9.574074
-1025.881304,1000,14.944097
-16.512173,68,15.053079
-41.874706,22,15.08917
-17.772827,19,15.119603
-25.602365,23,15.156542
-84.275328,65,15.26125
-165.534314,134,15.476451
-31.408263,32,15.528274
-6.963844,15,15.552226
-30.422942,39,15.615261
-71.246212,53,15.700233
0.275282,17,15.727823
-152.948604,97,15.885419
-85.368819,61,15.984151
-27.043664,37,16.043694
-1055.272689,1000,21.381229
-44.128932,30,21.429938
-18.398102,19,21.460892
-14.186099,11,21.478891
-7.349391,14,21.501801
-88.978955,79,21.630842
-47.165974,38,21.692627
-114.721346,107,21.865468
-18.282349,14,21.888093
-188.558599,209,22.227898
-7.696072,56,22.317291
-20.680611,48,22.393615
-35.22831,31,22.443882
-89.345609,67,22.553557
-43.341529,51,22.63671
-6.988663,24,22.675603
-16.575508,33,22.727606
-51.700663,21,22.761581
-23.082652,13,22.782498
-34.454292,45,22.855681
-19.316853,30,22.904223
-93.965447,96,23.059342
-81.218936,51,23.14027
-16.802517,26,23.181207
-18.706177,20,23.212924
-18.918402,20,23.244926
-28.108024,30,23.293643
-38.939687,28,23.338267
-40.938309,39,23.399942
-49.297138,25,23.439938
-16.295658,12,23.459166
-24.964367,29,23.505791
-9.543569,22,23.541579
-999.376216,1000,28.898881
-14.047882,8,28.91212
-131.294499,110,29.09066
-59.704482,78,29.215699
-19.979829,39,29.278022
-30.479341,29,29.324248
-40.576602,52,29.406997
-1022.559359,1000,31.026425
-27.115022,38,31.088193
-29.440516,29,31.134804
2.34618,24,31.173574
-113.512691,116,31.361728
-6.456032,14,31.384181
-11.797356,22,31.420187
0.227568,12,31.439688
-18.607148,36,31.49689
-904.433036,1000,42.019825
-6.020249,20,42.051462
-89.844295,83,42.1823
-19.754793,21,42.215939
-51.320146,170,42.484447
-5.269548,11,42.502379
-8.798028,13,42.523045
-130.031218,206,42.852068
-39.946934,23,42.888432
-16.536057,18,42.917177
-20.15745,23,42.954601
-34.432088,26,42.996529
-55.022183,29,43.042774
-145.733987,84,43.179301
-25.616271,56,43.269311
-36.660978,38,43.329673
-54.63151,35,43.386064
-33.804612,32,43.437859
-12.520971,29,43.485212
-939.851692,1000,48.819957
-52.968589,36,48.880311
-13.246435,10,48.896873
-851.215312,1000,50.520673
-12.816004,19,50.550962
-5.489001,13,50.572042
-57.405845,27,50.614881
-11.635873,24,50.653093
-48.122978,39,50.715578
-75.542559,82,54.527364
-22.065405,41,54.592574
26.605101,54,54.678619
-109.158395,84,54.813449
-985.514219,1000,56.433873
-14.713383,18,56.463144
-27.247915,20,56.495113
-93.049659,94,56.645022
-41.490018,69,56.755256
-1.760688,23,56.792011
-23.724373,25,56.832042
-84.977806,71,56.946733
-91.886186,51,57.029252
-29.656128,34,57.084641
-16.033983,39,57.148382
-12.592809,19,57.179621
-123.05779,104,57.34817
-38.584014,39,57.412189
-94.340751,96,57.567829
-28.157655,43,57.636972
-48.428076,61,57.734895
-42.396067,86,66.760424
-40.77361,23,66.798558
-15.961204,30,66.848434
2.399722,16,66.875801
-52.429383,25,66.917818
-6.780287,15,66.942567
-8.263997,24,66.982222
-27.511483,33,67.036258
-15.048886,18,67.066892
-96.981411,93,67.221972
-49.637733,39,67.285001
-20.631079,40,67.350308
-916.399683,1000,68.966797
1.953348,22,69.002437
-9.7104,10,69.018371
-0.336279,21,69.051912
-14.216171,15,69.076234
-18.750104,13,69.097864
-9.983866,28,69.142981
-126.438517,101,69.305247
-14.986277,25,69.345706
-26.287931,39,69.408067
-41.745254,44,69.478741
-46.660459,35,69.535226
-26.712586,25,69.576915
-9.314288,11,69.59457
-32.907956,31,69.645419
-53.085154,104,69.814186
-10.972969,16,69.84047
-17.86921,19,69.872374
-24.440831,25,69.912883
-13.565511,31,69.9637
-4.35405,31,73.699208
-91.549694,76,73.823951
-55.516666,43,73.894956
-23.621196,32,73.946644
-37.903778,36,74.004905
