#{"t_start": 1780075705.8030963, "env_id": "CartPole-v1"}
r,l,t
114.0,114,8.312111
44.0,44,8.327263
111.0,111,8.364315
43.0,43,8.378526
42.0,42,8.392481
97.0,97,8.425483
31.0,31,8.435912
48.0,48,8.452186
33.0,33,8.463073
31.0,31,8.473742
113.0,113,9.888456
208.0,208,9.959518
73.0,73,9.984741
57.0,57,10.003914
184.0,184,10.066413
127.0,127,10.110269
55.0,55,10.128993
65.0,65,10.151051
44.0,44,10.166144
98.0,98,10.200258
119.0,119,10.240966
267.0,267,10.333014
39.0,39,10.346606
199.0,199,10.419009
28.0,28,10.428542
56.0,56,10.447708
18.0,18,10.454048
64.0,64,10.475343
129.0,129,10.518492
79.0,79,10.544827
168.0,168,11.962178
85.0,85,11.991354
68.0,68,12.013779
108.0,108,12.049727
55.0,55,12.067862
134.0,134,12.112835
119.0,119,12.153377
158.0,158,12.205705
38.0,38,12.218187
198.0,198,12.287249
129.0,129,12.329895
125.0,125,12.372091
80.0,80,12.397789
26.0,26,12.406702
140.0,140,12.454638
119.0,119,12.494124
170.0,170,12.552088
408.0,408,14.064984
317.0,317,14.299695
156.0,156,14.414942
176.0,176,14.544732
194.0,194,14.688016
135.0,135,14.787108
204.0,204,14.937389
264.0,264,15.13104
163.0,163,15.251278
404.0,404,16.72846
500.0,500,16.899779
500.0,500,17.080798
500.0,500,17.256926
491.0,491,18.549462
96.0,96,18.582208
500.0,500,18.758629
499.0,499,18.935188
418.0,418,19.075903
330.0,330,19.181352
500.0,500,20.445131
218.0,218,20.517977
407.0,407,20.651188
500.0,500,20.814263
500.0,500,22.148866
500.0,500,22.394039
500.0,500,22.579681
255.0,255,22.663569
500.0,500,22.849633
500.0,500,24.167787
500.0,500,24.338063
500.0,500,24.496972
500.0,500,24.65755
500.0,500,27.24596
500.0,500,27.618567
500.0,500,27.99009
500.0,500,28.362373
500.0,500,30.171307
500.0,500,30.545492
500.0,500,30.912832
500.0,500,31.309699
500.0,500,32.794982
500.0,500,32.997144
500.0,500,33.161731
500.0,500,33.330405
500.0,500,34.611448
500.0,500,34.77641
500.0,500,34.96151
500.0,500,35.143618
500.0,500,35.31305
500.0,500,37.765041
500.0,500,37.973539
500.0,500,38.176869
500.0,500,38.382411
500.0,500,39.872576
500.0,500,40.033212
500.0,500,40.195416
500.0,500,40.358494
500.0,500,41.785589
500.0,500,41.949268
500.0,500,42.109392
500.0,500,42.270708
500.0,500,43.507364
500.0,500,43.688982
500.0,500,43.851494
500.0,500,44.017383
500.0,500,45.320334
500.0,500,45.657389
500.0,500,46.029788
500.0,500,46.399016
500.0,500,47.797808
500.0,500,47.967031
500.0,500,48.141795
500.0,500,48.310735
500.0,500,50.069656
500.0,500,50.435706
500.0,500,50.802177
500.0,500,51.169724
500.0,500,53.159344
500.0,500,53.536773
500.0,500,53.909081
500.0,500,54.283147
500.0,500,56.17333
500.0,500,56.543221
500.0,500,56.912632
500.0,500,57.281688
500.0,500,59.043834
500.0,500,59.39643
500.0,500,59.762959
500.0,500,60.126651
500.0,500,61.587878
500.0,500,61.756002
500.0,500,61.939867
500.0,500,62.097628
500.0,500,62.255885
500.0,500,63.487997
500.0,500,63.650034
500.0,500,63.817465
500.0,500,63.976379
500.0,500,65.245196
500.0,500,65.420862
500.0,500,65.587854
500.0,500,65.757242
500.0,500,67.327721
500.0,500,67.696696
500.0,500,68.064353
500.0,500,68.437386
500.0,500,71.076314
500.0,500,71.242849
500.0,500,71.418193
500.0,500,71.596711
500.0,500,73.300424
500.0,500,73.669365
500.0,500,74.037437
500.0,500,74.410303
500.0,500,76.012151
500.0,500,76.179254
500.0,500,76.345526
500.0,500,76.513401
500.0,500,77.766789
500.0,500,77.937184
500.0,500,78.097853
500.0,500,78.260944
500.0,500,79.710038
500.0,500,79.878586
500.0,500,80.045026
500.0,500,80.207753
500.0,500,81.569188
500.0,500,81.740381
500.0,500,81.915923
500.0,500,82.085049
500.0,500,83.602953
500.0,500,83.776744
500.0,500,83.96691
500.0,500,84.140817
500.0,500,84.31373
500.0,500,85.71522
500.0,500,85.881682
500.0,500,86.05364
500.0,500,86.236223
500.0,500,87.842704
500.0,500,88.036501
500.0,500,88.221974
500.0,500,88.401899
500.0,500,90.033251
500.0,500,90.405937
500.0,500,90.779114
500.0,500,91.151621
500.0,500,92.647053
500.0,500,92.815994
500.0,500,92.983076
500.0,500,93.151215
500.0,500,94.555696
500.0,500,94.731541
500.0,500,94.905888
500.0,500,95.082664
500.0,500,96.344542
500.0,500,96.517596
500.0,500,96.685596
500.0,500,96.859198
500.0,500,98.159664
500.0,500,98.332953
500.0,500,98.511116
500.0,500,98.678986
500.0,500,100.198908
500.0,500,100.600086
500.0,500,100.972372
500.0,500,101.340821
500.0,500,102.962016
500.0,500,103.125384
500.0,500,103.287372
500.0,500,103.457174
500.0,500,104.776126
500.0,500,105.146719
500.0,500,105.515576
500.0,500,105.88473
500.0,500,107.41778
500.0,500,107.753981
500.0,500,108.121052
500.0,500,108.487214
500.0,500,108.857086
500.0,500,110.290262
500.0,500,110.450061
500.0,500,110.612568
500.0,500,110.777576
500.0,500,112.082969
500.0,500,112.249655
500.0,500,112.413126
500.0,500,112.576389
500.0,500,113.897213
500.0,500,114.057615
500.0,500,114.220482
500.0,500,114.383038
500.0,500,115.801519
500.0,500,116.169094
500.0,500,116.538477
500.0,500,116.9069
500.0,500,118.231034
500.0,500,118.401972
500.0,500,118.72343
500.0,500,119.094249
500.0,500,120.451864
500.0,500,120.61549
500.0,500,120.782738
500.0,500,120.948583
500.0,500,122.179253
500.0,500,122.486871
500.0,500,122.855522
500.0,500,123.222119
500.0,500,124.61532
500.0,500,124.784584
500.0,500,124.944479
500.0,500,125.109495
500.0,500,126.347523
500.0,500,126.513796
500.0,500,126.674228
500.0,500,126.837654
500.0,500,128.064505
500.0,500,128.234056
500.0,500,128.398574
500.0,500,128.565539
500.0,500,128.750906
500.0,500,130.001268
500.0,500,130.163125
500.0,500,130.329088
500.0,500,130.494624
500.0,500,131.756868
500.0,500,131.931441
500.0,500,132.107005
500.0,500,132.277867
500.0,500,133.901311
500.0,500,134.270119
500.0,500,134.638288
500.0,500,135.004628
500.0,500,136.613536
500.0,500,136.77949
500.0,500,136.941664
500.0,500,137.107765
500.0,500,138.428044
500.0,500,138.58741
500.0,500,138.799651
500.0,500,138.959372
500.0,500,140.260312
500.0,500,140.430552
500.0,500,140.595102
500.0,500,140.757956
500.0,500,142.150912
500.0,500,142.319988
500.0,500,142.491954
500.0,500,142.657524
500.0,500,143.937353
500.0,500,144.109229
500.0,500,144.278448
500.0,500,144.440116
500.0,500,145.757437
500.0,500,145.929267
500.0,500,146.102092
500.0,500,146.28561
500.0,500,147.53828
500.0,500,147.706465
500.0,500,147.889813
500.0,500,148.054842
500.0,500,149.544387
500.0,500,149.728554
500.0,500,149.993765
500.0,500,150.213607
500.0,500,150.373981
500.0,500,152.290308
500.0,500,152.657928
500.0,500,153.025963
500.0,500,153.397329
500.0,500,154.795664
500.0,500,154.984961
500.0,500,155.165037
500.0,500,155.354087
500.0,500,156.658676
500.0,500,156.823187
500.0,500,156.988343
500.0,500,157.152218
500.0,500,158.528078
500.0,500,158.698808
500.0,500,158.870083
500.0,500,159.03821
500.0,500,160.550357
500.0,500,160.723096
500.0,500,160.890086
500.0,500,161.05792
500.0,500,162.39578
500.0,500,162.558865
500.0,500,162.721364
500.0,500,162.907923
500.0,500,164.260576
500.0,500,164.423267
500.0,500,164.586867
500.0,500,164.753585
500.0,500,165.993731
500.0,500,166.155761
500.0,500,166.318532
500.0,500,166.480969
500.0,500,167.866165
500.0,500,168.02922
500.0,500,168.19065
500.0,500,168.363858
500.0,500,169.738192
500.0,500,169.917055
500.0,500,170.086522
500.0,500,170.257987
500.0,500,170.431403
500.0,500,171.953933
500.0,500,172.332115
500.0,500,172.705801
500.0,500,173.07823
500.0,500,174.720465
500.0,500,175.088221
500.0,500,175.454307
500.0,500,175.821877
500.0,500,177.42539
500.0,500,177.590257
500.0,500,177.755626
500.0,500,177.919482
