#{"t_start": 1780075705.803988, "env_id": "CartPole-v1"}
r,l,t
57.0,57,3.725615
24.0,24,3.743948
46.0,46,3.779552
21.0,21,3.795608
15.0,15,3.807224
14.0,14,3.81814
30.0,30,3.841151
65.0,65,3.891187
18.0,18,3.905014
15.0,15,3.916384
29.0,29,3.938676
15.0,15,3.950037
32.0,32,3.974547
28.0,28,3.995933
17.0,17,4.009051
70.0,70,4.062462
16.0,16,4.074934
24.0,24,4.093291
11.0,11,4.101671
19.0,19,4.11629
18.0,18,4.130129
28.0,28,4.151274
56.0,56,4.193788
11.0,11,4.202346
89.0,89,4.270147
16.0,16,4.282353
34.0,34,4.308457
20.0,20,4.323762
40.0,40,4.354453
15.0,15,4.365905
43.0,43,4.398547
26.0,26,4.418733
21.0,21,4.434827
30.0,30,4.458203
67.0,67,5.791857
44.0,44,5.809749
39.0,39,5.823655
48.0,48,5.839704
79.0,79,5.86697
31.0,31,5.877862
20.0,20,5.885269
33.0,33,5.896171
13.0,13,5.901247
33.0,33,5.912994
22.0,22,5.921782
46.0,46,5.938221
84.0,84,5.967606
45.0,45,5.983135
45.0,45,6.000371
32.0,32,6.011179
35.0,35,6.024416
26.0,26,6.0338
51.0,51,6.05363
45.0,45,6.069627
34.0,34,6.081047
69.0,69,6.105627
19.0,19,6.112399
28.0,28,6.122505
27.0,27,6.132139
36.0,36,6.14533
99.0,99,6.181729
30.0,30,6.192853
17.0,17,6.198591
10.0,10,6.202744
42.0,42,6.217219
50.0,50,6.235469
35.0,35,6.24728
62.0,62,6.270221
45.0,45,6.285697
185.0,185,6.351511
35.0,35,6.363714
27.0,27,6.373217
20.0,20,6.379931
23.0,23,6.388077
17.0,17,6.393913
40.0,40,6.407561
22.0,22,6.414812
25.0,25,6.423587
43.0,43,6.43835
32.0,32,6.448817
41.0,41,6.463056
34.0,34,6.474884
19.0,19,6.481044
14.0,14,6.486177
48.0,48,6.502396
76.0,76,7.792093
26.0,26,7.800799
28.0,28,7.810369
73.0,73,7.835266
66.0,66,7.858442
36.0,36,7.8709
120.0,120,7.912708
17.0,17,7.918901
46.0,46,7.934987
118.0,118,7.980428
39.0,39,7.993593
113.0,113,8.03106
20.0,20,8.037801
131.0,131,8.081743
60.0,60,8.102075
34.0,34,8.113607
74.0,74,8.138402
42.0,42,8.152632
35.0,35,8.165747
103.0,103,8.201341
86.0,86,8.23085
43.0,43,8.245522
33.0,33,8.256975
35.0,35,8.268959
37.0,37,8.281732
34.0,34,8.293243
23.0,23,8.301116
45.0,45,8.316475
26.0,26,8.325699
64.0,64,8.346806
127.0,127,8.389281
133.0,133,8.434227
97.0,97,8.466892
14.0,14,8.471795
153.0,153,9.899636
114.0,114,9.939807
72.0,72,9.96387
195.0,195,10.029623
105.0,105,10.066002
52.0,52,10.084089
75.0,75,10.109783
26.0,26,10.118676
176.0,176,10.178854
27.0,27,10.188249
22.0,22,10.195786
69.0,69,10.219612
181.0,181,10.281257
87.0,87,10.311785
153.0,153,10.368958
149.0,149,10.419942
34.0,34,10.431377
36.0,36,10.443696
51.0,51,10.461167
42.0,42,10.475227
90.0,90,10.505031
124.0,124,10.546647
81.0,81,11.934932
165.0,165,11.990895
22.0,22,11.997756
219.0,219,12.071302
214.0,214,12.142946
108.0,108,12.178792
277.0,277,12.269673
170.0,170,12.330415
156.0,156,12.382232
189.0,189,12.445385
102.0,102,12.48004
104.0,104,12.515447
92.0,92,12.54665
164.0,164,12.602673
183.0,183,14.008947
306.0,306,14.23589
316.0,316,14.469792
75.0,75,14.524806
181.0,181,14.658341
129.0,129,14.753102
190.0,190,14.892849
152.0,152,15.004908
214.0,214,15.162257
152.0,152,15.274188
492.0,492,16.76774
230.0,230,16.845149
235.0,235,16.935586
500.0,500,17.109104
379.0,379,17.242936
138.0,138,17.292312
180.0,180,17.356161
304.0,304,18.580896
500.0,500,18.757209
500.0,500,18.934414
500.0,500,19.10113
500.0,500,20.364653
500.0,500,20.528345
500.0,500,20.692556
433.0,433,20.833413
500.0,500,22.172535
421.0,421,22.387074
500.0,500,22.572631
500.0,500,22.738902
155.0,155,22.807701
500.0,500,24.119664
500.0,500,24.296944
500.0,500,24.458584
500.0,500,24.618618
500.0,500,27.157241
500.0,500,27.528696
500.0,500,27.901144
500.0,500,28.273045
500.0,500,30.06971
500.0,500,30.457129
500.0,500,30.824387
500.0,500,31.221413
500.0,500,31.588814
500.0,500,32.95728
500.0,500,33.122422
500.0,500,33.28937
500.0,500,33.454131
500.0,500,34.735636
500.0,500,34.920245
500.0,500,35.096198
500.0,500,35.271828
500.0,500,37.714394
500.0,500,37.923972
500.0,500,38.127425
500.0,500,38.33214
500.0,500,39.834076
500.0,500,39.993324
500.0,500,40.156102
500.0,500,40.318325
500.0,500,41.746694
500.0,500,41.908994
500.0,500,42.070078
500.0,500,42.230685
500.0,500,43.459698
500.0,500,43.649614
500.0,500,43.811589
500.0,500,43.976184
500.0,500,45.27092
500.0,500,45.568388
500.0,500,45.941232
500.0,500,46.309937
500.0,500,47.758733
500.0,500,47.925027
500.0,500,48.100008
500.0,500,48.270122
500.0,500,49.981016
500.0,500,50.347811
500.0,500,50.713908
500.0,500,51.081554
500.0,500,53.069163
500.0,500,53.446784
500.0,500,53.819585
500.0,500,54.192042
500.0,500,54.569106
500.0,500,56.454298
500.0,500,56.824191
500.0,500,57.192866
500.0,500,57.561985
500.0,500,59.308213
500.0,500,59.675385
500.0,500,60.039172
500.0,500,60.402918
500.0,500,61.716228
500.0,500,61.900697
500.0,500,62.058625
500.0,500,62.216183
500.0,500,63.447568
500.0,500,63.610805
500.0,500,63.778448
500.0,500,63.937873
500.0,500,65.200828
500.0,500,65.37653
500.0,500,65.548199
500.0,500,65.716491
500.0,500,67.239174
500.0,500,67.608479
500.0,500,67.97612
500.0,500,68.347812
500.0,500,71.036218
500.0,500,71.202006
500.0,500,71.37267
500.0,500,71.553687
500.0,500,73.211698
500.0,500,73.580424
500.0,500,73.94888
500.0,500,74.316005
500.0,500,75.971839
500.0,500,76.138271
500.0,500,76.304955
500.0,500,76.472758
500.0,500,77.7245
500.0,500,77.896883
500.0,500,78.058379
500.0,500,78.220837
500.0,500,79.667804
500.0,500,79.837024
500.0,500,80.005131
500.0,500,80.167843
500.0,500,80.332893
500.0,500,81.698452
500.0,500,81.875385
500.0,500,82.043144
500.0,500,82.214194
500.0,500,83.735904
500.0,500,83.917523
500.0,500,84.098753
500.0,500,84.272715
500.0,500,85.672765
500.0,500,85.840912
500.0,500,86.011329
500.0,500,86.193793
500.0,500,87.800299
500.0,500,87.982642
500.0,500,88.178288
500.0,500,88.35447
500.0,500,89.943069
500.0,500,90.316582
500.0,500,90.688311
500.0,500,91.061948
500.0,500,92.605324
500.0,500,92.775362
500.0,500,92.941993
500.0,500,93.110245
500.0,500,94.507704
500.0,500,94.687966
500.0,500,94.864326
500.0,500,95.041457
500.0,500,96.301577
500.0,500,96.477698
500.0,500,96.644341
500.0,500,96.812042
500.0,500,98.117031
500.0,500,98.289015
500.0,500,98.467628
500.0,500,98.639548
500.0,500,100.108818
500.0,500,100.510859
500.0,500,100.882634
500.0,500,101.252016
500.0,500,101.61976
500.0,500,103.084952
500.0,500,103.248057
500.0,500,103.416236
500.0,500,103.591749
500.0,500,105.057308
500.0,500,105.425923
500.0,500,105.795262
500.0,500,106.16544
500.0,500,107.665269
500.0,500,108.032729
500.0,500,108.398828
500.0,500,108.767119
500.0,500,110.250223
500.0,500,110.410041
500.0,500,110.57258
500.0,500,110.737121
500.0,500,112.042094
500.0,500,112.209937
500.0,500,112.371924
500.0,500,112.536825
500.0,500,113.857332
500.0,500,114.018254
500.0,500,114.180503
500.0,500,114.343281
500.0,500,115.712569
500.0,500,116.080643
500.0,500,116.449644
500.0,500,116.818326
500.0,500,118.19167
500.0,500,118.354546
500.0,500,118.633565
500.0,500,119.005534
500.0,500,120.4098
500.0,500,120.575521
500.0,500,120.741206
500.0,500,120.908467
500.0,500,122.131446
500.0,500,122.39819
500.0,500,122.767206
500.0,500,123.133585
500.0,500,124.56847
500.0,500,124.740652
500.0,500,124.905101
500.0,500,125.068631
500.0,500,125.233072
500.0,500,126.473408
500.0,500,126.635108
500.0,500,126.796711
500.0,500,126.971787
500.0,500,128.193252
500.0,500,128.358609
500.0,500,128.52065
500.0,500,128.692471
500.0,500,129.962402
500.0,500,130.123418
500.0,500,130.287786
500.0,500,130.455106
500.0,500,131.716855
500.0,500,131.890637
500.0,500,132.061286
500.0,500,132.23512
500.0,500,133.812531
500.0,500,134.181438
500.0,500,134.549873
500.0,500,134.91634
500.0,500,136.574273
500.0,500,136.737735
500.0,500,136.901372
500.0,500,137.06493
500.0,500,138.384856
500.0,500,138.548188
500.0,500,138.743318
500.0,500,138.919523
500.0,500,140.221653
500.0,500,140.388284
500.0,500,140.555196
500.0,500,140.719603
500.0,500,142.108757
500.0,500,142.280035
500.0,500,142.45142
500.0,500,142.615333
500.0,500,143.894464
500.0,500,144.065461
500.0,500,144.238097
500.0,500,144.399964
500.0,500,144.563797
500.0,500,145.888264
500.0,500,146.058551
500.0,500,146.246111
500.0,500,146.408006
500.0,500,147.665228
500.0,500,147.848907
500.0,500,148.014465
500.0,500,148.179845
500.0,500,149.6715
500.0,500,149.929481
500.0,500,150.175414
500.0,500,150.334001
500.0,500,152.201172
500.0,500,152.569759
500.0,500,152.937185
500.0,500,153.308835
500.0,500,154.750996
500.0,500,154.942836
500.0,500,155.123676
500.0,500,155.303875
500.0,500,156.62084
500.0,500,156.782689
500.0,500,156.946892
500.0,500,157.112928
500.0,500,158.488963
500.0,500,158.657564
500.0,500,158.828216
500.0,500,158.995339
500.0,500,160.503729
500.0,500,160.679157
500.0,500,160.849909
500.0,500,161.019042
500.0,500,162.356315
500.0,500,162.519391
500.0,500,162.680532
500.0,500,162.856992
500.0,500,164.212352
500.0,500,164.38322
500.0,500,164.546228
500.0,500,164.712987
500.0,500,164.879121
500.0,500,166.116559
500.0,500,166.278994
500.0,500,166.440316
500.0,500,166.60252
500.0,500,167.989265
500.0,500,168.150506
500.0,500,168.324487
500.0,500,168.483999
500.0,500,169.873912
500.0,500,170.045401
500.0,500,170.216914
500.0,500,170.3903
500.0,500,171.847192
500.0,500,172.241923
500.0,500,172.616207
500.0,500,172.98866
500.0,500,174.631173
500.0,500,174.999572
500.0,500,175.366259
500.0,500,175.733415
500.0,500,177.381963
500.0,500,177.549782
500.0,500,177.712259
500.0,500,177.879526
