#{"t_start": 1780075705.8026283, "env_id": "CartPole-v1"}
r,l,t
22.0,22,3.112988
77.0,77,3.172378
17.0,17,3.185494
24.0,24,3.203834
79.0,79,3.263798
21.0,21,3.279745
15.0,15,3.291366
18.0,18,3.305346
31.0,31,3.329215
20.0,20,3.344611
17.0,17,3.357582
45.0,45,3.391778
63.0,63,3.439723
14.0,14,3.450583
16.0,16,3.462838
18.0,18,3.476517
8.0,8,3.482738
42.0,42,3.514553
42.0,42,3.546483
9.0,9,3.553287
44.0,44,3.586858
40.0,40,3.617392
51.0,51,3.656711
17.0,17,3.669848
19.0,19,3.684292
13.0,13,3.69396
23.0,23,3.711622
22.0,22,3.728482
17.0,17,3.741416
20.0,20,3.756856
32.0,32,3.781666
21.0,21,3.797735
22.0,22,3.814582
28.0,28,3.836216
20.0,20,3.851717
25.0,25,3.871062
24.0,24,3.889362
17.0,17,3.902138
22.0,22,3.919365
44.0,44,3.952921
28.0,28,3.974181
18.0,18,3.988205
17.0,17,4.001065
11.0,11,4.009521
11.0,11,4.018106
21.0,21,4.034124
59.0,59,4.079277
34.0,34,4.105508
14.0,14,4.115973
18.0,18,4.129856
32.0,32,4.154324
21.0,21,4.170286
34.0,34,4.195907
17.0,17,4.209129
19.0,19,4.223516
9.0,9,4.230427
23.0,23,4.247771
18.0,18,4.261384
21.0,21,4.277571
18.0,18,4.291442
22.0,22,4.308181
33.0,33,4.333432
25.0,25,4.352353
27.0,27,4.373268
28.0,28,4.394511
73.0,73,4.451007
33.0,33,4.476909
84.0,84,5.80907
62.0,62,5.830833
36.0,36,5.843213
38.0,38,5.856425
16.0,16,5.861701
24.0,24,5.870142
17.0,17,5.876064
14.0,14,5.880904
63.0,63,5.903487
11.0,11,5.907391
35.0,35,5.92019
107.0,107,5.958558
33.0,33,5.970131
34.0,34,5.981686
28.0,28,5.992944
21.0,21,5.999721
74.0,74,6.026837
37.0,37,6.040595
32.0,32,6.052695
45.0,45,6.068874
45.0,45,6.084507
22.0,22,6.09203
21.0,21,6.099584
27.0,27,6.109329
11.0,11,6.113299
25.0,25,6.122393
18.0,18,6.128934
73.0,73,6.155569
26.0,26,6.164939
40.0,40,6.179574
52.0,52,6.198638
21.0,21,6.206402
23.0,23,6.214201
22.0,22,6.222308
30.0,30,6.232888
69.0,69,6.258252
42.0,42,6.272978
53.0,53,6.291247
21.0,21,6.297924
34.0,34,6.310813
24.0,24,6.319925
60.0,60,6.340937
53.0,53,6.359382
17.0,17,6.365427
125.0,125,6.408532
57.0,57,6.427908
16.0,16,6.433188
46.0,46,6.44877
44.0,44,6.464016
35.0,35,6.47618
97.0,97,7.772674
107.0,107,7.809241
101.0,101,7.844029
50.0,50,7.861563
127.0,127,7.905655
73.0,73,7.931606
25.0,25,7.940382
30.0,30,7.952513
55.0,55,7.974287
44.0,44,7.989393
17.0,17,7.994893
28.0,28,8.0041
38.0,38,8.016705
12.0,12,8.020935
26.0,26,8.029421
47.0,47,8.045268
32.0,32,8.055751
29.0,29,8.065696
17.0,17,8.071693
57.0,57,8.090624
25.0,25,8.099032
36.0,36,8.111091
80.0,80,8.138082
26.0,26,8.146489
38.0,38,8.159572
36.0,36,8.173568
16.0,16,8.17873
54.0,54,8.197059
34.0,34,8.208912
41.0,41,8.223435
62.0,62,8.244502
78.0,78,8.271399
44.0,44,8.286817
101.0,101,8.321367
128.0,128,8.36402
131.0,131,8.407771
16.0,16,8.413066
18.0,18,8.419536
40.0,40,8.432591
37.0,37,8.445186
145.0,145,9.871263
109.0,109,9.907677
41.0,41,9.922284
359.0,359,10.044087
164.0,164,10.100622
224.0,224,10.177412
36.0,36,10.189996
74.0,74,10.215331
143.0,143,10.26411
149.0,149,10.315991
55.0,55,10.334955
139.0,139,10.387045
156.0,156,10.440375
51.0,51,10.457958
164.0,164,10.512486
123.0,123,10.554076
49.0,49,11.930487
102.0,102,11.965326
165.0,165,12.021767
292.0,292,12.119073
189.0,189,12.18199
254.0,254,12.264518
27.0,27,12.276957
184.0,184,12.339528
153.0,153,12.390292
67.0,67,12.412578
118.0,118,12.452997
189.0,189,12.51636
260.0,260,12.605266
185.0,185,14.014034
242.0,242,14.193789
281.0,281,14.401231
288.0,288,14.614003
191.0,191,14.754332
298.0,298,14.973962
204.0,204,15.123305
278.0,278,15.328514
177.0,177,16.686173
253.0,253,16.773041
275.0,275,16.865961
365.0,365,17.002646
350.0,350,17.122617
430.0,430,17.275595
419.0,419,18.543135
500.0,500,18.719959
500.0,500,18.891807
500.0,500,19.064569
500.0,500,20.323697
420.0,420,20.463713
500.0,500,20.629109
500.0,500,20.792561
481.0,481,20.949543
500.0,500,22.361609
500.0,500,22.548873
402.0,402,22.683766
500.0,500,22.869958
500.0,500,24.190093
500.0,500,24.356745
500.0,500,24.516257
500.0,500,24.67672
500.0,500,27.289938
500.0,500,27.662645
500.0,500,28.033577
500.0,500,28.405658
500.0,500,30.218732
500.0,500,30.588607
500.0,500,30.978291
500.0,500,31.352876
500.0,500,32.818578
500.0,500,33.0181
500.0,500,33.18454
500.0,500,33.350981
500.0,500,34.631123
500.0,500,34.812094
500.0,500,34.980849
500.0,500,35.163405
500.0,500,37.583657
500.0,500,37.793242
500.0,500,37.997629
500.0,500,38.201021
500.0,500,39.707767
500.0,500,39.891456
500.0,500,40.052428
500.0,500,40.214538
500.0,500,40.378136
500.0,500,41.805339
500.0,500,41.967875
500.0,500,42.128554
500.0,500,42.289923
500.0,500,43.530559
500.0,500,43.708143
500.0,500,43.870951
500.0,500,44.037904
500.0,500,45.344289
500.0,500,45.700784
500.0,500,46.07339
500.0,500,46.442288
500.0,500,47.817092
500.0,500,47.988891
500.0,500,48.161625
500.0,500,48.331168
500.0,500,50.112702
500.0,500,50.478723
500.0,500,50.845328
500.0,500,51.212631
500.0,500,53.205074
500.0,500,53.580624
500.0,500,53.953018
500.0,500,54.327506
500.0,500,56.216908
500.0,500,56.586832
500.0,500,56.956376
500.0,500,57.325152
500.0,500,59.071405
500.0,500,59.439742
500.0,500,59.80594
500.0,500,60.169381
500.0,500,61.608584
500.0,500,61.775969
500.0,500,61.958707
500.0,500,62.116395
500.0,500,63.339689
500.0,500,63.507648
500.0,500,63.669659
500.0,500,63.836439
500.0,500,63.995398
500.0,500,65.267355
500.0,500,65.441723
500.0,500,65.607878
500.0,500,65.776787
500.0,500,67.371159
500.0,500,67.740233
500.0,500,68.107709
500.0,500,68.480768
500.0,500,71.096004
500.0,500,71.262368
500.0,500,71.440596
500.0,500,71.617665
500.0,500,73.343833
500.0,500,73.712719
500.0,500,74.080525
500.0,500,74.455843
500.0,500,76.031785
500.0,500,76.198638
500.0,500,76.365464
500.0,500,76.532952
500.0,500,77.788517
500.0,500,77.95653
500.0,500,78.116935
500.0,500,78.280977
500.0,500,79.729925
500.0,500,79.898362
500.0,500,80.064105
500.0,500,80.227843
500.0,500,81.589541
500.0,500,81.765885
500.0,500,81.93646
500.0,500,82.105969
500.0,500,83.625951
500.0,500,83.797718
500.0,500,83.990094
500.0,500,84.162208
500.0,500,85.557211
500.0,500,85.734687
500.0,500,85.901646
500.0,500,86.073155
500.0,500,86.256695
500.0,500,87.867531
500.0,500,88.061383
500.0,500,88.242877
500.0,500,88.424252
500.0,500,90.077456
500.0,500,90.449508
500.0,500,90.823134
500.0,500,91.195357
500.0,500,92.66729
500.0,500,92.835935
500.0,500,93.00316
500.0,500,93.171629
500.0,500,94.58002
500.0,500,94.753496
500.0,500,94.929572
500.0,500,95.104253
500.0,500,96.365106
500.0,500,96.537619
500.0,500,96.705668
500.0,500,96.882267
500.0,500,98.179611
500.0,500,98.353515
500.0,500,98.530761
500.0,500,98.701045
500.0,500,100.242946
500.0,500,100.643703
500.0,500,101.015738
500.0,500,101.383948
500.0,500,102.981287
500.0,500,103.144668
500.0,500,103.306467
500.0,500,103.482572
500.0,500,104.819999
500.0,500,105.190183
500.0,500,105.559187
500.0,500,105.928162
500.0,500,107.441735
500.0,500,107.797325
500.0,500,108.164318
500.0,500,108.530402
500.0,500,110.130661
500.0,500,110.30938
500.0,500,110.469588
500.0,500,110.632067
500.0,500,110.797575
500.0,500,112.103394
500.0,500,112.269184
500.0,500,112.433543
500.0,500,112.595305
500.0,500,113.916298
500.0,500,114.077023
500.0,500,114.240216
500.0,500,114.402709
500.0,500,115.844702
500.0,500,116.212574
500.0,500,116.581812
500.0,500,116.950521
500.0,500,118.250082
500.0,500,118.42514
500.0,500,118.76778
500.0,500,119.137624
500.0,500,120.47171
500.0,500,120.634703
500.0,500,120.803526
500.0,500,120.96829
500.0,500,122.202548
500.0,500,122.530674
500.0,500,122.89846
500.0,500,123.265134
500.0,500,124.636953
500.0,500,124.80409
500.0,500,124.963545
500.0,500,125.129036
500.0,500,126.367217
500.0,500,126.53366
500.0,500,126.692663
500.0,500,126.857519
500.0,500,128.084988
500.0,500,128.253549
500.0,500,128.417693
500.0,500,128.586086
500.0,500,129.852333
500.0,500,130.021165
500.0,500,130.182895
500.0,500,130.348783
500.0,500,130.515867
500.0,500,131.776164
500.0,500,131.952143
500.0,500,132.127537
500.0,500,132.298452
500.0,500,133.944919
500.0,500,134.313652
500.0,500,134.681605
500.0,500,135.047507
500.0,500,136.633776
500.0,500,136.799011
500.0,500,136.961125
500.0,500,137.130141
500.0,500,138.447366
500.0,500,138.60631
500.0,500,138.818335
500.0,500,138.978542
500.0,500,140.280773
500.0,500,140.453939
500.0,500,140.614406
500.0,500,140.776743
500.0,500,142.172941
500.0,500,142.341629
500.0,500,142.511489
500.0,500,142.677147
500.0,500,143.958235
500.0,500,144.129565
500.0,500,144.29754
500.0,500,144.460368
500.0,500,145.778173
500.0,500,145.950619
500.0,500,146.125741
500.0,500,146.304638
500.0,500,147.560044
500.0,500,147.727015
500.0,500,147.909634
500.0,500,148.07471
500.0,500,149.56775
500.0,500,149.759705
500.0,500,150.024707
500.0,500,150.23236
500.0,500,151.961715
500.0,500,152.333915
500.0,500,152.700949
500.0,500,153.069089
500.0,500,153.440312
500.0,500,154.819625
500.0,500,155.008423
500.0,500,155.185571
500.0,500,155.375643
500.0,500,156.677616
500.0,500,156.842493
500.0,500,157.009494
500.0,500,157.171956
500.0,500,158.54752
500.0,500,158.722773
500.0,500,158.889762
500.0,500,159.057922
500.0,500,160.573719
500.0,500,160.745219
500.0,500,160.909328
500.0,500,161.076819
500.0,500,162.415563
500.0,500,162.57843
500.0,500,162.740498
500.0,500,162.927395
500.0,500,164.280582
500.0,500,164.442
500.0,500,164.606176
500.0,500,164.773427
500.0,500,166.01298
500.0,500,166.174867
500.0,500,166.337783
500.0,500,166.499845
500.0,500,167.885319
500.0,500,168.048196
500.0,500,168.212338
500.0,500,168.382892
500.0,500,169.761638
500.0,500,169.939202
500.0,500,170.108417
500.0,500,170.278047
500.0,500,171.610425
500.0,500,172.000517
500.0,500,172.376198
500.0,500,172.749446
500.0,500,173.122019
500.0,500,174.76412
500.0,500,175.131547
500.0,500,175.497556
500.0,500,175.864885
500.0,500,177.444554
500.0,500,177.609402
500.0,500,177.777125
500.0,500,177.940199
