#{"t_start": 1780075388.6905503, "env_id": "CartPole-v1"}
r,l,t
60.0,60,3.342269
16.0,16,3.347666
32.0,32,3.35759
15.0,15,3.362632
16.0,16,3.367821
55.0,55,3.385051
17.0,17,3.390388
61.0,61,3.409149
32.0,32,3.419127
93.0,93,3.448703
10.0,10,3.451819
57.0,57,3.469754
44.0,44,3.484204
21.0,21,3.490812
37.0,37,3.50289
26.0,26,3.511343
12.0,12,3.515312
43.0,43,3.530545
78.0,78,3.556819
20.0,20,3.563645
39.0,39,3.576119
27.0,27,3.585161
116.0,116,3.623475
32.0,32,3.636395
52.0,52,3.655652
87.0,87,3.68581
18.0,18,3.691507
40.0,40,3.704413
14.0,14,3.708795
8.0,8,3.711437
36.0,36,3.723319
29.0,29,3.733176
26.0,26,3.741354
28.0,28,3.750447
51.0,51,3.766464
67.0,67,3.787468
28.0,28,3.796467
18.0,18,3.802474
9.0,9,3.805342
41.0,41,3.818866
31.0,31,3.828778
15.0,15,3.834464
13.0,13,3.838552
30.0,30,3.848695
76.0,76,3.873748
34.0,34,3.88553
24.0,24,3.893678
25.0,25,3.902337
112.0,112,3.940401
15.0,15,3.945297
33.0,33,3.955793
22.0,22,6.522712
48.0,48,6.538507
43.0,43,6.552162
17.0,17,6.55803
22.0,22,6.565752
21.0,21,6.572639
32.0,32,6.583059
130.0,130,6.626653
19.0,19,6.633544
102.0,102,6.666692
312.0,312,6.78127
17.0,17,6.787097
30.0,30,6.797975
275.0,275,6.884763
18.0,18,6.890356
68.0,68,6.911123
48.0,48,6.926019
67.0,67,6.947672
84.0,84,6.974734
54.0,54,6.993055
84.0,84,7.020776
47.0,47,7.036646
50.0,50,7.052752
59.0,59,7.071558
73.0,73,7.096407
87.0,87,7.124024
10.0,10,7.127156
48.0,48,7.144576
40.0,40,7.157518
120.0,120,7.197106
265.0,265,9.858038
37.0,37,9.869443
317.0,317,9.966824
38.0,38,9.978505
194.0,194,10.038877
81.0,81,10.064109
149.0,149,10.111294
173.0,173,10.165401
42.0,42,10.17869
148.0,148,10.224593
196.0,196,10.285341
142.0,142,10.330985
390.0,390,13.037328
135.0,135,13.081682
178.0,178,13.135188
96.0,96,13.16445
452.0,452,13.299768
252.0,252,13.375424
153.0,153,13.420929
428.0,428,13.549359
289.0,289,16.268026
264.0,264,16.352399
358.0,358,16.499639
275.0,275,16.589157
433.0,433,16.7297
341.0,341,16.836325
270.0,270,16.921158
261.0,261,19.589102
463.0,463,19.734923
217.0,217,19.802588
380.0,380,19.921946
498.0,498,20.079423
459.0,459,22.841821
500.0,500,22.996018
309.0,309,23.09581
362.0,362,23.20783
364.0,364,23.320581
310.0,310,23.415976
500.0,500,26.203442
407.0,407,26.377455
491.0,491,26.533189
500.0,500,26.690832
486.0,486,29.540877
500.0,500,29.697547
500.0,500,29.855126
500.0,500,30.015229
500.0,500,32.818092
500.0,500,32.984098
500.0,500,33.149644
500.0,500,33.315501
500.0,500,36.057264
500.0,500,36.22028
500.0,500,36.382692
500.0,500,36.543459
500.0,500,39.333709
500.0,500,39.492594
500.0,500,39.650793
500.0,500,39.81013
500.0,500,43.268392
500.0,500,43.467256
500.0,500,43.67137
500.0,500,43.843471
500.0,500,49.513933
500.0,500,49.948401
500.0,500,50.323587
500.0,500,50.697085
500.0,500,57.177866
500.0,500,57.550719
500.0,500,57.919852
500.0,500,58.289762
500.0,500,58.659588
500.0,500,61.343575
500.0,500,61.499735
500.0,500,61.657374
500.0,500,61.814385
500.0,500,64.5005
500.0,500,64.657084
500.0,500,64.815776
500.0,500,64.975155
500.0,500,67.688488
500.0,500,67.8516
500.0,500,68.011537
500.0,500,68.173523
500.0,500,70.835174
500.0,500,70.991588
500.0,500,71.147056
500.0,500,71.303239
500.0,500,73.957129
500.0,500,74.109877
500.0,500,74.265357
500.0,500,74.419532
500.0,500,77.103213
500.0,500,77.279854
500.0,500,77.439172
500.0,500,77.597772
500.0,500,80.307279
500.0,500,80.461237
500.0,500,80.614691
500.0,500,80.767914
500.0,500,83.413604
500.0,500,83.569789
500.0,500,83.725518
500.0,500,83.882666
500.0,500,87.541122
500.0,500,87.908476
500.0,500,88.27421
500.0,500,88.639727
500.0,500,91.579494
500.0,500,91.738886
500.0,500,91.896659
500.0,500,92.069432
500.0,500,92.225324
500.0,500,94.88769
500.0,500,95.043239
500.0,500,95.215233
500.0,500,95.373704
500.0,500,98.292557
500.0,500,98.450753
500.0,500,98.606727
500.0,500,98.764245
500.0,500,101.44637
500.0,500,101.60918
500.0,500,101.767712
500.0,500,101.927483
500.0,500,104.681473
500.0,500,104.844476
500.0,500,105.007573
500.0,500,105.165241
500.0,500,107.91928
500.0,500,108.081475
500.0,500,108.245641
500.0,500,108.402565
500.0,500,111.139862
500.0,500,111.303107
500.0,500,111.466774
500.0,500,111.629715
500.0,500,114.404441
500.0,500,114.562831
500.0,500,114.723219
500.0,500,114.898496
500.0,500,117.734222
500.0,500,117.902938
500.0,500,118.066003
500.0,500,118.228897
500.0,500,120.942899
500.0,500,121.104746
500.0,500,121.266425
500.0,500,121.42414
500.0,500,124.202724
500.0,500,124.371864
500.0,500,124.530862
500.0,500,124.708494
500.0,500,127.430321
500.0,500,127.588737
500.0,500,127.744271
500.0,500,127.911235
500.0,500,128.083123
500.0,500,130.821235
500.0,500,130.982033
500.0,500,131.142227
500.0,500,131.304428
500.0,500,134.171505
500.0,500,134.338855
500.0,500,134.503144
500.0,500,134.667717
500.0,500,137.378035
500.0,500,137.548659
500.0,500,137.708601
500.0,500,137.867337
500.0,500,140.513697
500.0,500,140.668646
500.0,500,140.824477
500.0,500,140.979854
500.0,500,143.742736
500.0,500,143.903346
500.0,500,144.08074
500.0,500,144.267939
500.0,500,147.261268
500.0,500,147.507739
500.0,500,147.782402
500.0,500,148.061559
500.0,500,152.02469
500.0,500,152.239702
500.0,500,152.45333
500.0,500,152.663762
500.0,500,155.502166
500.0,500,155.669267
500.0,500,155.834383
500.0,500,156.001098
500.0,500,158.951799
500.0,500,159.119754
500.0,500,159.284967
500.0,500,159.450963
500.0,500,163.419887
500.0,500,163.666405
500.0,500,163.908703
500.0,500,164.1506
500.0,500,164.321537
500.0,500,168.664722
500.0,500,169.031528
500.0,500,169.397699
500.0,500,169.762784
500.0,500,176.122706
500.0,500,176.279941
500.0,500,176.436596
500.0,500,176.593105
500.0,500,179.335923
500.0,500,179.494369
500.0,500,179.652431
500.0,500,179.810072
500.0,500,183.423121
500.0,500,183.623472
500.0,500,183.831441
500.0,500,184.045753
500.0,500,188.836092
500.0,500,188.997149
500.0,500,189.157759
500.0,500,189.319266
500.0,500,192.107575
500.0,500,192.26915
500.0,500,192.438898
500.0,500,192.60789
500.0,500,195.435952
500.0,500,195.599183
500.0,500,195.762665
500.0,500,195.926521
500.0,500,198.707143
500.0,500,198.89023
500.0,500,199.053615
500.0,500,199.216984
500.0,500,202.010994
500.0,500,202.171443
500.0,500,202.334617
500.0,500,202.494676
500.0,500,205.329534
500.0,500,205.489372
500.0,500,205.648666
500.0,500,205.809533
500.0,500,205.971051
500.0,500,208.75942
500.0,500,208.928357
500.0,500,209.100069
500.0,500,209.268161
500.0,500,215.918209
500.0,500,216.293114
500.0,500,216.666584
500.0,500,217.041642
500.0,500,223.659273
500.0,500,224.031495
500.0,500,224.404939
500.0,500,224.77832
500.0,500,227.657409
500.0,500,227.825344
500.0,500,227.993928
500.0,500,228.160197
500.0,500,230.994901
500.0,500,231.158547
500.0,500,231.324721
500.0,500,231.49213
500.0,500,234.293085
500.0,500,234.456745
500.0,500,234.625499
500.0,500,234.788709
500.0,500,237.573367
500.0,500,237.743378
500.0,500,237.909496
500.0,500,238.077829
500.0,500,240.913493
500.0,500,241.086036
500.0,500,241.256549
500.0,500,241.428872
500.0,500,244.321165
500.0,500,244.494953
500.0,500,244.668678
500.0,500,244.83669
500.0,500,247.724273
500.0,500,247.913898
500.0,500,248.085747
500.0,500,248.253602
500.0,500,251.112035
500.0,500,251.291054
500.0,500,251.459535
500.0,500,251.627586
500.0,500,251.792737
500.0,500,254.642883
500.0,500,254.815446
500.0,500,255.006023
500.0,500,255.183816
500.0,500,258.059695
500.0,500,258.244162
500.0,500,258.413971
500.0,500,258.593331
500.0,500,261.396111
500.0,500,261.556776
500.0,500,261.718647
500.0,500,261.883676
500.0,500,264.717615
500.0,500,264.882097
500.0,500,265.046244
500.0,500,265.210372
500.0,500,268.090117
500.0,500,268.254301
500.0,500,268.420366
500.0,500,268.58702
500.0,500,275.104661
500.0,500,275.481969
500.0,500,275.719054
500.0,500,275.885155
500.0,500,279.326782
500.0,500,279.489485
500.0,500,279.657557
500.0,500,279.836943
500.0,500,283.369778
500.0,500,283.583675
500.0,500,283.790634
500.0,500,284.021278
500.0,500,289.030426
500.0,500,289.569705
500.0,500,289.789519
500.0,500,289.968558
500.0,500,293.309162
500.0,500,293.551954
500.0,500,293.761058
500.0,500,294.028417
500.0,500,294.833345
500.0,500,299.1889
500.0,500,299.667734
500.0,500,299.856292
500.0,500,300.036391
500.0,500,302.927232
500.0,500,303.103333
500.0,500,303.284615
500.0,500,303.461122
500.0,500,306.462584
500.0,500,306.622744
500.0,500,306.779591
500.0,500,306.942055
500.0,500,309.781245
500.0,500,309.949115
500.0,500,310.11732
500.0,500,310.277016
