#{"t_start": 1780075388.689291, "env_id": "CartPole-v1"}
r,l,t
500.0,500,91.593991
500.0,500,91.753585
500.0,500,91.910402
500.0,500,92.083677
500.0,500,94.743641
500.0,500,94.901803
500.0,500,95.057668
500.0,500,95.231153
500.0,500,95.388529
500.0,500,98.306998
500.0,500,98.464684
500.0,500,98.621335
500.0,500,98.778085
500.0,500,101.460082
500.0,500,101.624796
500.0,500,101.781816
500.0,500,101.942011
500.0,500,104.69558
500.0,500,104.859093
500.0,500,105.022789
500.0,500,105.17922
500.0,500,107.934683
500.0,500,108.09545
500.0,500,108.259648
500.0,500,108.416386
500.0,500,111.154945
500.0,500,111.318246
500.0,500,111.480748
500.0,500,111.644253
500.0,500,114.418963
500.0,500,114.576698
500.0,500,114.738985
500.0,500,114.913195
500.0,500,117.750241
500.0,500,117.917547
500.0,500,118.080981
500.0,500,118.244018
500.0,500,120.957722
500.0,500,121.11937
500.0,500,121.280246
500.0,500,121.43909
500.0,500,124.221169
500.0,500,124.386784
500.0,500,124.545264
500.0,500,124.722601
500.0,500,127.444577
500.0,500,127.602886
500.0,500,127.758229
500.0,500,127.925593
500.0,500,130.678061
500.0,500,130.835594
500.0,500,130.996595
500.0,500,131.156571
500.0,500,131.319088
500.0,500,134.187628
500.0,500,134.354106
500.0,500,134.518133
500.0,500,134.682723
500.0,500,137.393108
500.0,500,137.563805
500.0,500,137.722977
500.0,500,137.881823
500.0,500,140.527507
500.0,500,140.682882
500.0,500,140.838849
500.0,500,140.993645
500.0,500,143.757296
500.0,500,143.917817
500.0,500,144.100831
500.0,500,144.283021
500.0,500,147.282542
500.0,500,147.529882
500.0,500,147.805414
500.0,500,148.084761
500.0,500,152.043938
500.0,500,152.258533
500.0,500,152.472248
500.0,500,152.681908
500.0,500,155.517001
500.0,500,155.68432
500.0,500,155.849637
500.0,500,156.016006
500.0,500,158.967685
500.0,500,159.133984
500.0,500,159.299488
500.0,500,159.465726
500.0,500,163.441764
500.0,500,163.68862
500.0,500,163.927315
500.0,500,164.171422
500.0,500,168.327509
500.0,500,168.696195
500.0,500,169.062866
500.0,500,169.429032
500.0,500,169.794059
500.0,500,176.137091
500.0,500,176.294667
500.0,500,176.450741
500.0,500,176.607319
500.0,500,179.350237
500.0,500,179.508691
500.0,500,179.666688
500.0,500,179.82446
500.0,500,183.440952
500.0,500,183.641354
500.0,500,183.850302
500.0,500,184.064851
500.0,500,188.850414
500.0,500,189.011344
500.0,500,189.172059
500.0,500,189.33358
500.0,500,192.12215
500.0,500,192.284543
500.0,500,192.454273
500.0,500,192.622627
500.0,500,195.450786
500.0,500,195.613514
500.0,500,195.777612
500.0,500,195.941545
500.0,500,198.722704
500.0,500,198.905401
500.0,500,199.068049
500.0,500,199.23171
500.0,500,202.025222
500.0,500,202.186876
500.0,500,202.349261
500.0,500,202.509016
500.0,500,205.34366
500.0,500,205.503662
500.0,500,205.663074
500.0,500,205.824194
500.0,500,208.599741
500.0,500,208.7745
500.0,500,208.943219
500.0,500,209.11532
500.0,500,209.283931
500.0,500,215.950326
500.0,500,216.325213
500.0,500,216.698814
500.0,500,217.07382
