#{"t_start": 1780075388.679273, "env_id": "CartPole-v1"}
r,l,t
500.0,500,39.388061
500.0,500,39.546809
500.0,500,39.705441
500.0,500,39.864415
500.0,500,43.336173
500.0,500,43.530524
500.0,500,43.729038
500.0,500,43.901206
500.0,500,49.683868
500.0,500,50.061409
500.0,500,50.436204
500.0,500,50.809605
500.0,500,57.291496
500.0,500,57.662081
500.0,500,58.031379
500.0,500,58.401443
500.0,500,61.241584
500.0,500,61.397959
500.0,500,61.553319
500.0,500,61.711453
500.0,500,64.398879
500.0,500,64.554058
500.0,500,64.710812
500.0,500,64.870344
500.0,500,67.582175
500.0,500,67.745119
500.0,500,67.906298
500.0,500,68.066838
500.0,500,68.229136
500.0,500,70.888017
500.0,500,71.045025
500.0,500,71.200026
500.0,500,71.355989
500.0,500,74.009891
500.0,500,74.164282
500.0,500,74.318453
500.0,500,74.472702
500.0,500,77.158916
500.0,500,77.333793
500.0,500,77.494369
500.0,500,77.650172
500.0,500,80.360982
500.0,500,80.514844
500.0,500,80.667483
500.0,500,80.820997
500.0,500,83.467352
500.0,500,83.623289
500.0,500,83.779805
500.0,500,83.935225
500.0,500,87.652466
500.0,500,88.018998
500.0,500,88.38476
500.0,500,88.750061
500.0,500,91.634164
500.0,500,91.793196
500.0,500,91.96008
500.0,500,92.123143
500.0,500,94.783083
500.0,500,94.941226
500.0,500,95.097151
500.0,500,95.27049
500.0,500,98.189063
500.0,500,98.347336
500.0,500,98.503679
500.0,500,98.661313
500.0,500,101.340193
500.0,500,101.499378
500.0,500,101.664459
500.0,500,101.82172
500.0,500,101.981408
500.0,500,104.73681
500.0,500,104.899722
500.0,500,105.062959
500.0,500,105.218685
500.0,500,107.975403
500.0,500,108.136337
500.0,500,108.300483
500.0,500,108.455405
500.0,500,111.195555
500.0,500,111.359633
500.0,500,111.519737
500.0,500,111.685582
500.0,500,114.459404
500.0,500,114.616798
500.0,500,114.783616
500.0,500,114.956035
500.0,500,117.791604
500.0,500,117.95786
500.0,500,118.121336
500.0,500,118.284603
500.0,500,120.99853
500.0,500,121.159158
500.0,500,121.320075
500.0,500,121.480476
500.0,500,124.262895
500.0,500,124.427269
500.0,500,124.587958
500.0,500,124.762283
500.0,500,127.484498
500.0,500,127.642689
500.0,500,127.798637
500.0,500,127.967045
500.0,500,130.717984
500.0,500,130.876466
500.0,500,131.036382
500.0,500,131.197482
500.0,500,134.063755
500.0,500,134.229034
500.0,500,134.395285
500.0,500,134.559066
500.0,500,134.723776
500.0,500,137.434988
500.0,500,137.604409
500.0,500,137.763098
500.0,500,137.92183
500.0,500,140.566788
500.0,500,140.7223
500.0,500,140.878398
500.0,500,141.033086
500.0,500,143.798097
500.0,500,143.958562
500.0,500,144.140941
500.0,500,144.324104
500.0,500,147.338845
500.0,500,147.588794
500.0,500,147.865047
500.0,500,148.158381
500.0,500,152.094741
500.0,500,152.310001
500.0,500,152.522454
500.0,500,152.727347
500.0,500,155.558517
500.0,500,155.725637
500.0,500,155.891076
500.0,500,156.057886
500.0,500,159.013763
500.0,500,159.174337
500.0,500,159.339556
500.0,500,159.506899
500.0,500,163.499689
500.0,500,163.739877
500.0,500,163.984687
500.0,500,164.212625
500.0,500,168.407675
500.0,500,168.775441
500.0,500,169.142361
500.0,500,169.508037
500.0,500,176.012451
500.0,500,176.176582
500.0,500,176.33438
500.0,500,176.490669
500.0,500,179.230772
500.0,500,179.390112
500.0,500,179.548742
500.0,500,179.706666
500.0,500,179.864716
500.0,500,183.489294
500.0,500,183.689243
500.0,500,183.900609
500.0,500,184.115496
500.0,500,188.891166
500.0,500,189.052379
500.0,500,189.212802
500.0,500,189.373943
500.0,500,192.16331
500.0,500,192.326982
500.0,500,192.497801
500.0,500,192.663594
500.0,500,195.491648
500.0,500,195.654227
500.0,500,195.818935
500.0,500,195.983075
500.0,500,198.766706
500.0,500,198.946702
500.0,500,199.108772
500.0,500,199.271975
500.0,500,202.066018
500.0,500,202.227223
500.0,500,202.389299
500.0,500,202.549906
500.0,500,205.384596
500.0,500,205.543878
500.0,500,205.703488
500.0,500,205.864942
500.0,500,208.643278
500.0,500,208.816747
500.0,500,208.98515
500.0,500,209.156756
500.0,500,215.655109
500.0,500,216.031099
500.0,500,216.40569
500.0,500,216.779398
500.0,500,223.397986
500.0,500,223.771655
500.0,500,224.143839
500.0,500,224.517669
500.0,500,224.89103
500.0,500,227.714696
500.0,500,227.882895
500.0,500,228.050023
500.0,500,228.215281
500.0,500,231.051636
500.0,500,231.213858
500.0,500,231.382087
500.0,500,231.550006
500.0,500,234.349175
500.0,500,234.513714
500.0,500,234.681612
500.0,500,234.844991
500.0,500,237.630889
500.0,500,237.799576
500.0,500,237.966787
500.0,500,238.133684
500.0,500,240.971815
500.0,500,241.1446
500.0,500,241.315369
500.0,500,241.48702
500.0,500,244.380899
500.0,500,244.55375
500.0,500,244.726168
500.0,500,244.89372
500.0,500,247.783522
500.0,500,247.972728
500.0,500,248.143959
500.0,500,248.316222
500.0,500,251.170244
500.0,500,251.347881
500.0,500,251.51651
500.0,500,251.684243
500.0,500,254.510878
500.0,500,254.705743
500.0,500,254.873188
500.0,500,255.073367
500.0,500,257.94433
500.0,500,258.116483
500.0,500,258.301644
500.0,500,258.474499
500.0,500,261.286273
500.0,500,261.450543
500.0,500,261.61184
500.0,500,261.775234
500.0,500,261.9384
500.0,500,264.773848
500.0,500,264.937567
500.0,500,265.102609
500.0,500,265.265816
500.0,500,268.145912
500.0,500,268.310357
500.0,500,268.476268
500.0,500,268.642946
500.0,500,275.218307
500.0,500,275.601434
500.0,500,275.774774
500.0,500,275.941016
500.0,500,279.382109
500.0,500,279.546573
500.0,500,279.717407
500.0,500,279.897446
500.0,500,283.440141
500.0,500,283.652887
500.0,500,283.86059
500.0,500,284.093243
500.0,500,289.276556
500.0,500,289.632952
500.0,500,289.851043
500.0,500,290.0324
500.0,500,293.394301
500.0,500,293.613293
500.0,500,293.845678
500.0,500,294.127955
500.0,500,298.973521
500.0,500,299.287115
500.0,500,299.730376
500.0,500,299.917389
500.0,500,302.805356
500.0,500,302.986134
500.0,500,303.163831
500.0,500,303.343442
500.0,500,306.359031
500.0,500,306.518953
500.0,500,306.676626
500.0,500,306.833857
500.0,500,306.997144
500.0,500,309.836496
500.0,500,310.009501
500.0,500,310.172199
500.0,500,310.331601
