#{"t_start": 1780075388.6901898, "env_id": "CartPole-v1"}
r,l,t
387.0,387,19.963077
303.0,303,20.058678
393.0,393,22.801821
342.0,342,22.907241
359.0,359,23.017898
343.0,343,23.128488
433.0,433,23.262159
399.0,399,23.385675
386.0,386,26.133176
352.0,352,26.265866
500.0,500,26.451388
500.0,500,26.608459
443.0,443,29.445914
500.0,500,29.603479
500.0,500,29.760223
500.0,500,29.919882
500.0,500,30.077724
500.0,500,32.884768
500.0,500,33.050283
500.0,500,33.216254
500.0,500,33.381942
500.0,500,36.122792
500.0,500,36.285311
500.0,500,36.447197
500.0,500,36.608164
500.0,500,39.397275
500.0,500,39.555502
500.0,500,39.714129
500.0,500,39.873449
500.0,500,43.351476
500.0,500,43.543284
500.0,500,43.73871
500.0,500,43.912163
500.0,500,49.720662
500.0,500,50.09733
500.0,500,50.472032
500.0,500,50.84545
500.0,500,57.327059
500.0,500,57.697397
500.0,500,58.066974
500.0,500,58.43701
500.0,500,61.250932
500.0,500,61.406222
500.0,500,61.562121
500.0,500,61.720142
500.0,500,64.407441
500.0,500,64.563159
500.0,500,64.719343
500.0,500,64.879168
500.0,500,67.591332
500.0,500,67.754438
500.0,500,67.915549
500.0,500,68.07576
500.0,500,70.742751
500.0,500,70.896516
500.0,500,71.053638
500.0,500,71.211481
500.0,500,71.364631
500.0,500,74.0182
500.0,500,74.172437
500.0,500,74.32686
500.0,500,74.481374
500.0,500,77.16839
500.0,500,77.343468
500.0,500,77.503162
500.0,500,77.658324
500.0,500,80.36928
500.0,500,80.523126
500.0,500,80.675682
500.0,500,80.829058
500.0,500,83.47601
500.0,500,83.632186
500.0,500,83.788515
500.0,500,83.943598
500.0,500,87.687587
500.0,500,88.054348
500.0,500,88.419587
500.0,500,88.784848
500.0,500,91.643243
500.0,500,91.802392
500.0,500,91.973202
500.0,500,92.131865
500.0,500,94.793174
500.0,500,94.949715
500.0,500,95.105652
500.0,500,95.279432
500.0,500,98.197623
500.0,500,98.356118
500.0,500,98.512287
500.0,500,98.669598
500.0,500,101.349582
500.0,500,101.508605
500.0,500,101.672842
500.0,500,101.832422
500.0,500,104.583543
500.0,500,104.747178
500.0,500,104.90908
500.0,500,105.071281
500.0,500,105.229393
500.0,500,107.9847
500.0,500,108.147187
500.0,500,108.309891
500.0,500,108.463835
500.0,500,111.204808
500.0,500,111.368832
500.0,500,111.52993
500.0,500,111.695931
500.0,500,114.467908
500.0,500,114.625683
500.0,500,114.794551
500.0,500,114.965523
500.0,500,117.800382
500.0,500,117.967443
500.0,500,118.131385
500.0,500,118.293368
500.0,500,121.00747
500.0,500,121.169113
500.0,500,121.328671
500.0,500,121.489075
500.0,500,124.272666
500.0,500,124.436989
500.0,500,124.597457
500.0,500,124.770565
500.0,500,127.494412
500.0,500,127.651441
500.0,500,127.807965
500.0,500,127.978
500.0,500,130.726582
500.0,500,130.885497
500.0,500,131.046551
500.0,500,131.207167
500.0,500,134.073273
500.0,500,134.238528
500.0,500,134.404772
500.0,500,134.568436
500.0,500,137.28126
500.0,500,137.445846
500.0,500,137.613906
500.0,500,137.772171
500.0,500,140.421157
500.0,500,140.575157
500.0,500,140.730859
500.0,500,140.887122
500.0,500,141.041663
500.0,500,143.807084
500.0,500,143.967566
500.0,500,144.162225
500.0,500,144.332854
500.0,500,147.35915
500.0,500,147.612307
500.0,500,147.886861
500.0,500,148.18039
500.0,500,152.110869
500.0,500,152.325862
500.0,500,152.538225
500.0,500,152.737851
500.0,500,155.568587
500.0,500,155.735563
500.0,500,155.90094
500.0,500,156.068076
500.0,500,159.022762
500.0,500,159.184757
500.0,500,159.34917
500.0,500,159.516024
500.0,500,163.515178
500.0,500,163.760706
500.0,500,164.005548
500.0,500,164.221729
500.0,500,168.442893
500.0,500,168.810394
500.0,500,169.177429
500.0,500,169.542792
500.0,500,176.028813
500.0,500,176.185644
500.0,500,176.343218
500.0,500,176.499504
500.0,500,179.240085
500.0,500,179.399201
500.0,500,179.557491
500.0,500,179.715614
500.0,500,183.302919
500.0,500,183.503577
500.0,500,183.703591
500.0,500,183.91662
500.0,500,184.132088
500.0,500,188.899936
500.0,500,189.061458
500.0,500,189.222023
500.0,500,189.382993
500.0,500,192.172117
500.0,500,192.337361
500.0,500,192.507326
500.0,500,192.672739
500.0,500,195.501256
500.0,500,195.664768
500.0,500,195.828376
500.0,500,195.992483
500.0,500,198.777167
500.0,500,198.956238
500.0,500,199.118316
500.0,500,199.281819
500.0,500,202.07553
500.0,500,202.236112
500.0,500,202.398786
500.0,500,202.558747
500.0,500,205.394123
500.0,500,205.552749
500.0,500,205.712683
500.0,500,205.874198
500.0,500,208.653655
500.0,500,208.827065
500.0,500,208.99663
500.0,500,209.166506
500.0,500,215.691672
500.0,500,216.067588
500.0,500,216.441337
500.0,500,216.815221
500.0,500,223.434158
500.0,500,223.807396
500.0,500,224.179292
500.0,500,224.553576
500.0,500,227.557312
500.0,500,227.725409
500.0,500,227.89325
500.0,500,228.05918
500.0,500,230.895426
500.0,500,231.060881
500.0,500,231.223981
500.0,500,231.39146
500.0,500,231.560243
500.0,500,234.359581
500.0,500,234.523373
500.0,500,234.69095
500.0,500,234.854221
500.0,500,237.641143
500.0,500,237.809143
500.0,500,237.977053
500.0,500,238.143514
500.0,500,240.982607
500.0,500,241.155316
500.0,500,241.325638
500.0,500,241.498133
500.0,500,244.391354
500.0,500,244.565185
500.0,500,244.737131
500.0,500,244.903712
500.0,500,247.795464
500.0,500,247.983416
500.0,500,248.155082
500.0,500,248.32638
500.0,500,251.182008
500.0,500,251.358575
500.0,500,251.526923
500.0,500,251.694743
500.0,500,254.521964
500.0,500,254.71573
500.0,500,254.888531
500.0,500,255.08314
500.0,500,257.956267
500.0,500,258.125915
500.0,500,258.31143
500.0,500,258.48649
500.0,500,261.296225
500.0,500,261.460087
500.0,500,261.620682
500.0,500,261.784759
500.0,500,264.62141
500.0,500,264.784365
500.0,500,264.947782
500.0,500,265.112053
500.0,500,265.276542
500.0,500,268.15519
500.0,500,268.319644
500.0,500,268.486659
500.0,500,268.652812
500.0,500,275.254607
500.0,500,275.619873
500.0,500,275.784711
500.0,500,275.95045
500.0,500,279.391677
500.0,500,279.557492
500.0,500,279.727839
500.0,500,279.907986
500.0,500,283.45536
500.0,500,283.668019
500.0,500,283.886173
500.0,500,284.110143
500.0,500,289.317368
500.0,500,289.646261
500.0,500,289.862147
500.0,500,290.047042
500.0,500,293.429301
500.0,500,293.626555
500.0,500,293.868389
500.0,500,294.44868
500.0,500,298.992772
500.0,500,299.318291
500.0,500,299.742728
500.0,500,299.929121
500.0,500,302.816615
500.0,500,302.998546
500.0,500,303.174109
500.0,500,303.355091
500.0,500,306.367941
500.0,500,306.528249
500.0,500,306.685612
500.0,500,306.845351
500.0,500,309.684667
500.0,500,309.847264
500.0,500,310.019402
500.0,500,310.181652
500.0,500,310.34088
