#{"t_start": 1780409706.6007178, "env_id": "Ant-v4"}
r,l,t
-36.10494,49,0.090747
-1159.035814,1000,1.709881
-52.560338,31,1.760116
-25.527311,36,1.817826
-109.108824,65,1.921777
-43.244227,34,1.982471
-71.197838,26,2.025964
-64.115742,64,2.129833
-86.173418,73,2.246987
-100.969256,68,2.358459
-13.24925,15,2.382808
-72.531403,45,2.455554
-63.484578,54,2.542969
-82.293306,84,2.678336
-34.408251,51,2.760605
-33.667494,22,2.795821
-11.388632,35,2.851802
-73.283249,60,2.947493
-97.053056,52,3.032397
-10.509909,17,3.060009
-12.646315,17,3.087435
-12.714135,21,3.121279
-89.007802,67,3.229475
-26.608016,15,3.254104
-1032.623261,1000,6.498955
-102.559784,80,6.628357
-12.456269,11,6.646335
-42.334598,28,6.690591
-102.578536,78,6.814052
-10.027463,23,6.850809
-5.182063,20,6.882838
-30.336467,22,6.917727
-42.135041,25,6.958016
-18.530115,53,7.042365
-11.323746,23,7.078664
-995.778319,1000,10.378581
-963.103631,1000,12.001712
-47.521718,54,12.089064
-970.016428,1000,15.191447
-81.41951,99,15.354801
-12.384111,32,15.406998
-42.066772,37,15.467153
-71.136895,72,15.584
-23.77715,42,15.651647
-31.108102,24,15.690601
-22.396117,20,15.722921
-62.404937,80,15.852719
-985.93141,1000,17.480966
-35.678199,28,17.526561
-49.986492,61,17.625388
-59.307065,75,17.74778
-9.706933,11,17.765592
5.07561,48,17.843318
-15.28557,26,17.885529
-98.779853,81,18.016318
-9.236842,14,18.039059
-37.235696,40,19.654696
-7.128253,15,19.679505
-66.388297,50,19.760138
-129.088248,126,19.966721
-36.834189,40,20.032156
-29.344133,27,20.075128
-59.838098,55,20.163187
-43.460033,32,20.214838
-51.229502,30,20.262886
-888.209833,1000,21.882836
-2.469222,52,21.966779
-60.809233,82,22.097579
-46.547513,31,22.147805
-978.495387,1000,25.323155
-801.395918,1000,26.950805
-32.809876,20,26.983816
-56.61943,67,27.093101
5.809203,48,27.174388
-51.049873,63,27.277219
-147.782468,82,27.410301
-56.555085,70,27.525435
-45.075967,103,27.691362
-35.824218,20,27.723922
-26.912304,29,27.771343
-31.602194,15,27.79635
-18.650396,30,29.433249
-24.662824,28,29.478892
-7.001881,17,29.508177
-10.572303,27,29.554291
-49.369697,52,29.638384
-91.545575,86,29.777682
-33.487928,21,29.811902
-13.389853,24,29.850933
-35.054751,102,30.016926
-751.566773,1000,31.662958
-80.159267,114,31.848516
-39.275085,39,31.911488
-775.140933,1000,35.162491
-4.944245,25,35.203319
-3.677101,16,35.229486
-81.358304,39,35.293819
-20.53686,46,35.368231
2.647704,54,35.455476
-20.095813,13,35.476222
-36.8927,40,35.540889
-16.302258,16,35.566852
-7.384381,27,35.610905
-8.67701,12,35.630498
-47.172368,75,35.750837
-40.641118,29,35.79792
-25.504312,25,35.838269
-44.733692,31,35.888193
-20.136343,18,35.916998
-27.297561,23,35.953858
2.523245,63,36.055734
-6.366045,31,36.105809
-100.580562,72,36.222221
-57.97079,42,36.290915
-85.521463,192,36.603146
-34.729917,25,36.643144
-29.733193,48,36.72071
-48.030885,33,36.774562
-14.747944,43,36.845212
-107.480943,80,36.976057
-9.909562,13,36.997694
-22.114758,55,37.087541
-4.419262,20,37.1201
-16.704289,29,37.167476
-254.168835,144,37.404485
3.566409,27,37.448344
-64.350814,127,37.65285
-26.864488,38,37.714021
-24.215412,20,39.255311
-7.013649,12,39.274799
-19.466075,42,39.343897
-740.109653,1000,40.945983
-736.45485,1000,44.219916
-655.896237,1000,45.834634
-7.61542,25,45.875514
-28.292071,28,45.921
-17.008229,21,45.959662
-14.45368,17,45.987404
-6.901537,41,46.054114
-11.805458,59,46.150602
-7.704928,17,46.178496
-4.011167,25,46.219259
-22.96282,56,46.311369
-36.180886,32,46.362671
-81.09773,109,46.539545
-102.766162,104,46.707945
-10.53683,31,46.757824
-44.198834,38,46.819367
-11.453586,14,46.842077
-22.053531,17,46.869478
8.043191,26,46.911989
4.467218,27,46.955388
-92.235994,104,47.122425
-9.8374,98,47.279103
-5.164463,14,47.303221
-9.488829,44,47.374677
-61.332003,42,47.442776
-9.475807,26,47.483894
-70.537511,108,49.261592
-10.604737,16,49.287844
3.272028,44,49.359574
14.335949,79,49.486985
-17.399223,49,49.565892
-14.935609,20,49.598922
16.098505,30,49.648124
-5.662972,10,49.664244
-17.260225,37,49.724645
-39.286971,62,49.824238
-67.225325,86,49.962439
-26.842245,30,50.0109
-20.653746,50,50.090481
-13.248427,17,50.117698
-49.306221,88,50.259361
-8.306289,49,50.341089
-31.006642,24,50.379877
16.204557,27,50.423746
8.018554,40,50.487311
-19.607551,17,50.514993
5.736722,105,50.684008
-16.814906,47,50.760581
-40.506814,74,50.87984
11.907658,43,50.949935
-27.717724,58,51.044291
-19.568372,39,51.1074
-9.140731,17,51.134737
-14.48889,14,51.157207
0.96696,57,51.249289
-44.408334,63,51.353024
-11.987809,34,51.408555
-41.889189,77,51.53402
-57.70816,31,51.584714
-11.967989,42,51.652928
-12.222232,75,51.775248
-7.411761,14,51.79791
10.885696,70,51.912456
-13.344472,47,51.989496
14.120754,53,52.0746
-26.954844,30,52.122922
