#{"t_start": 1780409706.5982761, "env_id": "Ant-v4"}
r,l,t
-154.711174,95,0.169041
-207.995464,167,0.43918
-34.137803,28,0.484331
3.929301,23,0.52156
-96.67039,98,0.677846
-46.213887,41,0.743724
-58.665709,41,0.80902
-34.665225,41,0.874712
-13.520439,13,0.895668
-24.373052,50,0.97625
-1057.592608,1000,2.605319
-42.103407,48,2.682339
-980.474329,1000,5.929496
-17.266899,22,5.964746
-89.247325,87,6.104124
-70.274146,50,6.183281
-76.681903,76,6.307927
-128.301231,94,6.457851
-47.472964,43,6.527122
-53.018995,27,6.571151
-80.080078,71,6.685064
-128.970597,107,6.854872
18.551043,69,6.965042
-19.411913,14,6.98717
-323.793083,348,7.545743
-25.748531,14,7.568331
-15.254582,38,7.629037
-33.083,36,7.68699
-24.818493,16,7.712787
-25.038968,28,7.757898
-31.509824,41,7.823647
-53.899384,36,7.880773
-5.523175,55,7.968053
-1.649081,14,7.990496
-72.804397,91,8.135228
-52.36802,46,8.211317
4.410155,38,9.966212
-7.620543,16,9.991626
-81.473598,43,10.060235
-26.337365,26,10.101727
-16.576404,10,10.117669
-46.562681,47,10.193455
-7.077499,14,10.215972
-18.312904,28,10.260809
-36.603507,30,10.31028
-8.205535,26,10.352091
-57.343951,61,10.449822
-111.260923,112,10.631549
-78.726695,89,10.774301
-50.317393,62,10.873995
-66.528523,39,10.937315
-28.415753,34,10.992548
-25.387343,15,11.016847
-920.75446,1000,12.643419
-48.291136,82,12.77453
-10.775417,29,12.82153
-58.240671,59,12.916586
-51.550807,37,12.976133
-18.622054,18,13.00529
-73.809964,66,13.111097
-23.955839,28,13.156118
-28.060422,77,14.762396
-90.323318,116,14.952349
-15.836108,21,14.986583
-36.789317,14,15.009253
-91.680764,91,15.157233
-915.33532,1000,16.785532
-18.211987,15,16.810266
-29.913666,40,16.875361
-109.610449,72,16.992633
-950.176595,1000,20.16882
-25.290941,40,20.233261
-5.656438,27,20.276663
-94.548624,97,20.432885
-63.110893,94,20.583128
-27.0404,36,20.640813
-25.305031,18,20.670112
-36.978023,38,20.731038
-6.147686,17,20.758405
-57.190851,64,20.859913
-953.863399,1000,22.482202
-21.493234,63,22.582997
-51.46695,62,22.681901
-14.374188,17,22.709365
-18.93382,38,22.770387
-126.342487,96,22.924592
-22.994388,32,24.542805
14.845047,73,24.660172
-858.860456,1000,26.281204
-22.853386,55,26.370451
-12.164233,12,26.389987
-112.451208,153,26.636899
-82.733349,102,26.803564
-854.061931,1000,30.027417
-10.3752,33,30.080531
-11.516511,21,30.11481
-42.544677,34,30.170613
-28.783872,21,30.204637
-42.965619,34,30.25954
-4.474618,29,30.307208
-25.19119,50,30.38814
-3.100637,13,30.408936
-10.018039,12,30.428329
-109.463273,134,30.647923
-17.817694,23,30.684884
-8.163471,15,30.709345
-2.447175,16,30.735446
-32.450846,41,30.8021
-41.189317,57,30.894591
-9.897981,39,30.958277
-812.544795,1000,32.609355
-18.373637,8,32.622435
-7.251121,19,32.653424
-9.903008,24,32.692159
-26.889584,32,32.744634
-26.074422,29,34.401274
-128.090956,148,34.644969
-11.614304,24,34.68452
-31.560426,32,34.736922
-9.297568,31,34.788299
-16.654351,26,34.831667
-48.324523,61,34.93241
-6.118717,14,34.955338
-29.563893,33,35.009919
-19.857341,16,35.036694
-18.0474,12,35.056441
-25.999641,32,35.108354
17.193352,49,35.187876
-10.639598,16,35.213619
-56.375329,34,35.269773
10.992739,39,35.333734
-84.638232,73,35.451456
2.733252,22,35.486768
-34.15568,36,35.544894
-47.313411,63,35.647049
-37.465414,37,35.706648
-6.531173,52,35.790325
-77.031585,95,35.943215
-9.377089,35,36.000016
-3.071025,11,36.01753
-14.704321,26,36.059729
-25.719955,87,36.200302
-48.409855,46,36.275041
-20.437687,13,36.296594
-48.456196,50,36.377332
-16.04049,15,36.401518
-8.287602,13,36.42246
-7.118969,37,36.482652
3.519832,29,36.529876
-67.117523,40,36.595715
-797.340558,1000,39.73381
-8.554686,14,39.756547
-4.411997,24,39.794497
-21.300114,16,39.820208
-41.356163,58,39.912429
-42.701235,79,40.037721
-25.921269,34,40.091698
-26.076121,15,40.115467
-18.758165,46,40.18803
-33.946404,93,40.337754
-39.27618,47,40.411875
-48.99289,44,40.48114
-764.056841,1000,42.088294
-39.450762,73,42.206513
4.523965,26,42.248216
0.678744,24,42.28718
-3.29708,21,42.321395
-29.791911,29,42.367927
-5.649017,31,42.418206
-18.902455,57,42.510511
-3.283325,62,44.272113
-41.501691,41,44.339676
-59.823165,45,44.41109
-24.536114,24,44.449104
-15.573478,26,44.49068
5.327821,24,44.528731
-39.033105,34,44.585391
-6.506723,13,44.606336
-14.081053,22,44.641595
5.275754,16,44.66695
-8.76526,19,44.697042
-14.108282,17,44.723815
-7.631941,8,44.736394
-1.107061,42,44.803453
-22.545725,15,44.827414
-18.366631,39,44.890874
-58.604031,59,44.985974
-9.047928,14,45.008697
-6.228426,22,45.044054
-24.463298,27,45.088051
-76.122074,71,45.202863
-24.728437,14,45.225839
-14.338198,25,45.266209
-74.521411,58,45.360209
-43.490985,47,45.435803
-11.914588,90,45.581007
-8.795527,8,45.594115
-113.918564,135,45.81405
-24.143659,40,45.879511
-108.310149,124,46.08586
-45.296296,35,46.142709
-6.312759,16,46.169399
-60.937464,48,46.247581
-23.12641,50,46.329863
-107.757244,74,46.449229
-19.419637,24,46.48777
4.948759,37,46.548337
-17.811354,52,46.632559
-19.609017,18,46.661713
-40.146787,46,46.736111
-745.507745,1000,49.954772
-15.065953,36,50.013113
12.847931,59,50.107473
1.450536,13,50.127908
-20.291019,30,50.17668
-63.117756,84,50.314184
-20.110842,42,50.382077
-16.289218,13,50.403172
-6.108598,42,50.470745
-21.728734,21,50.504385
-17.574824,43,50.573703
6.175774,43,50.642779
-1.483794,12,50.662211
13.662114,22,50.6979
-26.333142,32,50.75007
4.487707,18,50.779085
4.838161,26,50.821212
26.610904,42,50.888662
-41.614129,39,50.952037
-1.049971,17,50.980017
-654.683429,1000,54.165825
-14.325803,18,54.194711
-35.635474,50,54.273808
-48.97641,60,54.368922
-11.271558,18,54.397888
-27.018863,66,54.50394
-4.224831,34,54.55818
-7.603732,22,54.593832
-12.257569,28,54.640821
-48.375066,55,54.728785
-15.901189,46,54.802581
-31.510047,63,54.903383
-1.059158,34,54.957586
-5.732968,26,54.998726
20.429524,41,55.063901
-19.883874,13,55.084496
-20.794715,34,55.138646
-32.868192,58,55.230805
-6.672249,13,55.252008
-24.394328,13,55.27267
-37.987849,21,55.306749
-101.414876,109,55.480422
-29.273926,55,55.568655
-25.820214,90,55.712763
-16.71551,44,55.782998
-36.01571,27,55.826025
-23.583692,71,55.939619
-1.324074,29,55.986096
-18.270279,33,56.039684
2.480441,41,56.104916
-9.524137,39,56.168445
-0.588945,24,56.207746
-52.908082,72,56.323201
-18.237848,36,56.380826
-97.01303,109,56.555961
-38.493264,62,56.655911
-51.721844,40,56.72221
