#{"t_start": 1780409706.5883875, "env_id": "Ant-v4"}
r,l,t
-83.696164,49,0.102212
-69.494486,57,0.196161
-83.673013,79,0.322603
-34.059787,28,0.367205
-30.6762,24,0.406997
-16.1481,11,0.425992
-24.766704,13,0.446806
-18.798456,22,0.48203
-86.165276,63,0.582928
-12.902697,26,0.624772
-39.597302,23,0.661676
-55.769495,53,0.746574
-19.701252,15,0.770604
-72.599603,86,0.908235
-1.813294,19,0.938773
-9.000539,14,0.961337
-22.931301,24,1.00018
-14.962601,26,1.042127
-110.14653,115,1.231591
-76.69003,58,1.326422
-58.642705,37,1.386389
-59.833531,51,1.469309
-32.325258,50,1.550648
-138.720435,63,1.651943
-124.955534,90,1.797355
-91.68321,76,1.918747
-38.705767,33,1.975337
-15.620276,16,2.004594
-52.329738,56,2.095945
-38.194196,58,2.189409
-31.988414,56,2.280259
-32.714395,46,2.355697
-11.578842,26,2.397817
-62.026109,34,2.452466
-54.889588,59,2.547831
-24.565291,20,2.580439
-9.037809,24,2.619622
-13.069364,12,2.639019
-22.057552,51,2.720642
-40.175225,20,2.752585
-19.588608,26,2.794583
-225.250367,347,4.990702
-13.737074,17,5.0183
-76.178186,78,5.144771
-48.003021,27,5.188479
-8.859357,11,5.206149
-87.758844,62,5.30787
-26.383838,34,5.362722
-45.551472,22,5.397794
-22.404792,34,5.451963
-108.495454,58,5.544921
-17.061201,14,5.567739
-9.61044,12,5.587164
-0.577178,12,5.606431
-25.666069,35,5.661971
-110.367432,83,5.794873
-61.803081,51,5.876686
-30.583938,28,5.921309
-14.315056,25,5.961313
-16.39364,37,6.02081
-27.411184,22,6.056386
-88.064736,75,6.175177
-1035.775939,1000,7.780072
-18.254762,24,7.818659
-35.881264,35,7.874136
-73.430577,37,7.933021
-43.971925,58,8.025067
-118.662251,122,8.222374
-56.494538,50,9.996144
-11.001509,31,10.045701
-8.370888,10,10.061582
-82.622587,88,10.202636
-981.791537,1000,11.823641
-1018.188509,1000,14.925277
-9.096962,15,14.950024
-63.338837,32,15.002292
-29.912247,38,15.063458
-68.760728,83,15.199625
-23.299717,85,15.340536
-46.304275,87,15.481961
-68.971763,77,15.607134
-77.244913,81,15.737734
-45.357157,80,15.867598
-960.040182,1000,17.495976
-33.788377,55,17.585073
-54.796813,50,17.665878
-88.900263,87,17.807782
-46.381181,42,17.875941
-24.488665,72,17.992531
-64.781259,91,19.690849
-68.488851,41,19.757209
-23.966259,36,19.815522
-16.617893,23,19.852457
-61.334018,46,19.925953
-25.770376,40,19.995293
11.009181,35,20.051915
-53.916577,74,20.169923
-851.604387,1000,21.78884
-85.605605,88,21.931398
-51.730565,48,22.00874
-105.170258,55,22.096632
-23.366152,45,22.169379
-23.989725,14,22.192255
-45.090109,35,22.248583
-74.786765,97,22.404999
-53.304698,45,22.476975
-34.769916,18,22.50592
-36.57323,24,22.54455
-826.032281,1000,25.7246
11.830265,14,25.747319
-18.834332,23,25.784566
-6.827459,13,25.805134
-44.061105,65,25.909835
-6.757572,22,25.94497
-31.646325,29,25.991581
-18.868935,25,26.031443
-24.890252,20,26.063386
-62.218609,41,26.128522
0.312961,19,26.163318
-829.268234,1000,27.796279
-17.001763,28,27.841865
-28.438857,55,29.521585
-39.419778,51,29.606201
-0.31094,40,29.670949
-21.434194,17,29.698266
-635.001552,773,30.956011
-51.718965,106,31.127459
7.965788,50,31.208842
-28.546219,15,31.233148
-19.142299,19,31.264651
-600.459094,732,32.478732
-4.845253,15,32.503129
2.124005,41,32.570912
-62.964104,95,32.725905
-69.62924,44,34.405628
-49.155389,52,34.491494
-12.00462,67,34.603159
-8.765476,27,34.647522
-11.43934,22,34.683762
-7.199122,11,34.702022
-9.791544,23,34.739362
-51.398622,56,34.832576
-11.992528,32,34.88541
-3.860442,12,34.905114
-12.42069,20,34.938442
-8.953397,51,35.022593
25.300074,35,35.080518
-2.545974,23,35.11745
-20.145521,37,35.177549
-12.562057,13,35.198906
-19.635017,19,35.229497
-90.815125,77,35.35594
-14.849523,11,35.373182
-29.818859,36,35.43155
-1.710948,16,35.457505
-28.729936,23,35.494346
-44.452799,43,35.563875
-17.908184,12,35.583309
-7.730048,18,35.612405
-10.490742,29,35.659692
-5.215566,25,35.699658
-50.810884,59,35.794812
-732.540908,1000,37.422515
-7.590852,13,37.443738
-17.692534,18,37.472826
-15.708407,12,37.492543
-6.87963,20,37.524486
-43.476725,45,37.597077
-25.955413,44,37.667609
-14.695725,22,37.702814
-19.895634,60,39.309624
-28.948242,40,39.374699
-25.092508,30,39.422551
-37.572425,46,39.496274
-158.517448,197,39.81814
-11.047566,18,39.847466
-20.714953,17,39.874201
-38.715761,36,39.931626
-94.857597,74,40.048666
-82.748979,121,40.24033
-72.688866,119,40.430724
-38.433573,48,40.506505
-3.920477,18,40.535109
-14.254685,17,40.562665
-10.976828,18,40.591187
-41.341424,89,40.733026
-17.111135,44,40.803696
-39.210218,25,40.84331
-65.646287,52,40.927028
-25.00994,33,40.979856
-28.595645,41,41.046158
-9.090295,16,41.072175
-9.490835,23,41.109603
-22.637854,25,41.149786
-18.277772,13,41.171255
-22.266085,32,41.222873
-34.667662,56,41.314425
-76.058763,55,41.40268
-19.141288,19,41.433315
16.859875,24,41.471631
-2.004661,23,41.508764
-28.480371,18,41.537714
-33.465398,83,41.669865
-17.09921,31,41.71975
-26.561627,25,41.75993
1.603835,16,41.785581
-84.705192,75,41.905425
-24.186068,27,41.949156
-748.122171,1000,45.223611
-27.035065,50,45.305055
-4.275708,93,45.454969
-657.188891,1000,47.082625
-122.34356,173,47.362244
-38.009039,17,47.389534
-8.440408,85,49.129049
-18.609562,16,49.156545
-76.664109,74,49.274857
-36.143172,36,49.333766
-16.735221,14,49.35639
-23.338772,41,49.423104
-29.403381,39,49.485822
-14.590537,25,49.525744
-0.038301,21,49.55959
-33.742158,41,49.627002
-24.805742,17,49.654453
-10.94535,27,49.698737
-638.473964,1000,51.314736
-12.66238,11,51.332823
-1.072079,11,51.351401
-20.060213,42,51.41997
-19.743604,39,51.483629
-12.755603,14,51.506444
-31.712339,39,51.57003
-1.618022,24,51.609285
-54.145652,72,51.726204
-28.30345,23,51.764476
-83.14667,59,51.860341
5.824324,39,51.923963
-16.08928,21,51.957866
-13.573991,41,52.025651
-7.325456,18,52.054454
-15.390647,37,52.113581
-69.319786,88,52.255978
-60.355009,94,52.410409
-37.995236,65,54.074852
-680.830073,1000,55.675938
-7.480647,20,55.707851
12.80786,25,55.747518
-126.229558,106,55.916673
-30.1489,31,55.96628
-60.268901,74,56.085791
-6.022171,27,56.128734
-58.890728,79,56.256982
-15.205998,34,56.311323
-2.931117,30,56.359379
-21.420818,18,56.388315
-14.599681,21,56.422297
-55.273571,47,56.498072
-14.476059,28,56.542864
-12.826998,23,56.579724
14.259655,33,56.632533
-13.017839,21,56.666929
22.084964,112,56.848741
-54.653432,108,57.021888
-10.882336,42,57.088767
-0.088031,15,57.112507
-73.280398,87,57.254389
8.312304,22,57.291258
-16.916826,34,58.847814
-121.224379,203,59.171065
7.997373,38,59.231504
-8.859239,13,59.252149
-11.790826,61,59.35112
-36.073227,45,59.423655
-9.654562,15,59.447484
-5.964141,17,59.474754
-17.947659,31,59.524794
-34.233065,26,59.568672
-20.43797,51,59.650879
-25.205407,57,59.742879
-15.847229,34,59.79735
-4.005158,39,59.85906
-20.111637,42,59.926644
-20.649676,37,59.98638
-10.887233,21,60.020064
-24.110173,58,60.1135
-6.685785,114,60.296186
-17.133861,15,60.320858
1.006001,18,60.35049
-96.427591,114,60.532275
-5.469363,52,60.61537
-10.898154,30,60.662837
-15.148865,23,60.699202
-7.42594,22,60.733972
-7.761786,14,60.756133
-24.581064,78,60.879729
-24.942946,52,60.962553
6.12763,11,60.980208
-34.96315,48,61.057309
-2.106159,35,61.113553
-21.22838,18,61.142316
-33.833806,31,61.192496
-12.343783,30,61.240418
-15.626541,93,61.391149
-16.80795,28,61.435562
-35.306652,29,61.482122
-9.182261,29,61.528408
-71.70007,112,61.706254
-27.466886,50,61.785437
8.998463,55,61.873085
-15.967054,35,61.928801
0.728013,13,61.949634
-11.48941,60,62.045067
-95.138281,103,63.736569
6.890933,26,63.7777
-3.21409,38,63.837897
21.807813,26,63.879691
33.389872,30,63.927755
-30.555341,56,64.01693
-57.714549,66,64.121615
-15.480434,24,64.159674
-558.238545,1000,65.786466
-8.265359,39,65.849711
-14.326299,16,65.87536
-27.860352,42,65.942609
-14.925517,41,66.008286
-99.943678,129,66.215703
-43.318381,39,66.277827
4.529775,21,66.311656
-41.079725,101,66.476337
-4.385362,8,66.489294
3.610094,15,66.513174
-57.265914,38,66.585808
-6.416854,23,66.622485
-2.627363,12,66.641603
-11.671747,53,66.726217
3.117267,16,66.751331
-41.56303,84,66.883801
-20.280579,17,66.910777
-44.078197,87,68.642513
-13.35081,19,68.672552
-20.245078,15,68.696426
-6.29062,16,68.721496
-28.010517,57,68.811712
-0.248403,38,68.872276
-2.039814,16,68.89749
-120.257637,237,69.279621
37.449358,34,69.336105
-7.766733,56,69.42774
-6.454894,58,69.520719
-0.100185,15,69.545379
-11.599197,40,69.611259
-16.519341,49,69.691164
-17.07658,11,69.709225
-25.144471,43,69.77893
-177.479873,125,69.980537
-0.361856,13,70.001756
-5.223025,12,70.020849
21.588321,40,70.08534
-32.181821,58,70.179148
-7.936958,11,70.19687
-566.266124,1000,71.816615
-13.739773,21,73.347803
-36.498062,44,73.419091
-1.67668,24,73.457834
-25.691537,56,73.548532
-42.337684,67,73.656828
8.152064,56,73.747739
13.727042,22,73.782987
-35.536624,33,73.836028
-0.447942,29,73.882632
-26.181416,40,73.947055
-15.863446,37,74.006813
6.716458,32,74.058652
-86.361887,75,74.180048
-56.726008,70,74.29278
-0.150968,16,74.319304
2.990373,12,74.338733
-49.742228,77,74.463011
-46.362447,73,74.580014
-75.901456,47,74.654668
-16.140285,21,74.688352
-21.207708,31,74.739927
-5.642837,36,74.797907
-10.466586,23,74.834466
-8.272651,36,74.892036
9.237939,32,74.943256
-28.382981,26,74.984324
10.352184,19,75.015325
-9.723523,25,75.055102
11.146319,75,75.17459
-455.733947,889,76.621207
5.134931,19,78.250873
3.797588,29,78.298582
-11.784173,64,78.4013
-71.448883,96,78.553873
-8.672723,39,78.616423
16.538963,80,78.74247
-11.623274,14,78.764717
0.880017,12,78.78375
-9.263725,29,78.830556
-37.308265,59,78.923928
-11.541527,42,78.991448
-24.62059,24,79.029609
-12.013281,33,79.082909
-13.702058,14,79.105705
-27.209832,31,79.15565
-4.211039,18,79.184386
1.384417,35,79.240338
-3.660671,15,79.264371
4.286485,22,79.299902
12.14314,17,79.327593
-3.827889,65,79.430773
6.236215,23,79.467329
-477.483871,1000,81.097909
-22.031467,85,81.234107
-4.283351,10,81.250073
10.620007,42,81.318094
-6.32945,69,81.430093
-10.344444,37,81.490369
-37.157672,35,83.02671
-8.578383,36,83.084845
-12.955093,72,83.200733
-453.403411,1000,84.8201
17.974992,17,84.848084
-56.29863,89,84.991068
-19.89496,49,85.069211
34.647203,36,85.126724
-4.034061,30,85.175053
-19.98208,50,85.25575
-12.213776,30,85.304678
-7.0089,63,85.406486
-5.258171,11,85.424354
-95.380669,106,85.593374
-14.39725,16,85.619155
-30.947911,27,85.662145
-406.526622,1000,89.200105
25.376893,20,89.232435
-19.126119,16,89.258281
3.555914,35,89.315947
-0.968927,22,89.352289
-12.505443,16,89.378907
1.914189,16,89.405113
-7.791254,17,89.432522
-11.311987,28,89.477912
-40.106899,63,89.580969
-28.996516,50,89.662263
3.589645,30,89.71061
7.048974,45,89.78536
-8.478273,21,89.819587
59.642656,39,89.882687
-12.160764,53,89.968148
-1.485556,26,90.01002
-24.839579,34,90.064995
-4.331272,14,90.087802
9.850325,41,90.154834
25.387099,46,90.228595
-8.842371,12,90.247765
7.732621,36,90.306021
4.100687,25,90.347285
-24.138369,23,90.384858
-10.109626,20,90.41737
-55.791011,32,90.468719
0.098017,10,90.484621
-20.295344,27,90.528992
26.342087,37,90.588053
-3.316718,22,90.623728
-11.92835,15,90.64799
-1.430765,22,90.683326
-1.725882,25,90.723505
-46.470661,56,90.813056
1.844515,16,90.838672
-7.322268,15,90.862831
1.033154,36,90.920266
2.354245,14,90.942928
-5.681445,45,91.015413
-43.04139,61,91.11281
-4.087681,54,91.199519
-23.151317,40,91.263764
-6.682944,15,91.28797
-3.933085,8,91.300922
-0.326175,46,91.375228
9.909207,34,91.430391
-24.472734,43,91.499232
-19.745226,61,93.53469
-17.607367,25,93.575108
1.674275,17,93.602458
-147.204272,106,93.773111
-4.19067,16,93.798726
0.566325,12,93.817842
-24.016163,63,93.919129
-12.185997,38,93.98078
-12.106817,15,94.005029
25.460302,81,94.135578
-10.8162,26,94.17716
-6.507439,31,94.227509
-9.486948,20,94.260108
23.93762,57,94.352189
-33.034176,82,94.485372
-10.26596,26,94.527348
-54.042526,69,94.637278
-1.252145,26,94.679223
-7.953356,15,94.703174
-464.20996,1000,96.316991
1.318919,35,96.373086
-27.362501,85,96.510872
1.966927,55,96.599795
9.226949,37,96.660053
-33.422379,32,96.711812
-2.270434,24,96.750704
-54.760175,62,98.49581
-4.868196,36,98.553515
-9.557054,12,98.572328
10.662594,81,98.70095
1.572079,14,98.723496
-5.284196,57,98.814395
-42.304251,54,98.900309
-14.157575,61,98.997779
-39.871502,44,99.068023
-0.172244,29,99.114071
8.780039,40,99.177947
-22.407481,60,99.273132
17.717265,38,99.333743
7.129619,36,99.391211
-8.868274,15,99.415261
-1.934689,34,99.470125
5.130201,26,99.511612
-62.596985,109,99.687141
28.913416,69,99.798534
2.263294,26,99.842514
-5.062264,19,99.872908
-17.821002,29,99.919688
-5.153116,14,99.941948
-11.625102,47,100.016559
11.150263,45,100.08815
-2.956047,17,100.115496
41.747958,54,100.201927
9.919742,132,100.414374
13.073541,32,100.465773
-0.368275,39,100.528255
-46.499164,76,100.65156
-15.411894,16,100.677533
19.390338,35,100.733411
0.238814,13,100.754561
12.350076,74,100.873566
-67.303992,61,100.97134
-22.652746,25,101.01149
20.556559,50,101.091413
0.773496,12,101.110201
-32.031859,64,101.213242
-2.55434,38,101.272965
24.777553,73,101.389082
12.324147,42,101.45542
15.999509,30,101.503098
11.166965,24,101.541087
-1.85778,16,101.5667
18.642239,43,101.63456
3.367146,139,103.367256
-84.951909,123,103.562647
-4.534902,21,103.595995
65.674327,59,103.689439
16.666429,27,103.73284
-15.201024,113,103.913279
-0.229131,62,104.012024
-14.117464,41,104.077509
7.925385,97,104.23131
-20.309773,27,104.274064
-10.505252,32,104.325375
-56.046836,134,104.54027
5.538955,25,104.580675
-48.061649,65,104.684075
-42.985331,55,104.79055
-163.769967,205,105.123387
-33.702791,38,105.185366
-424.476222,1000,108.266084
1.006158,24,108.304471
9.493637,97,108.461051
-17.172011,44,108.530643
11.132936,24,108.570577
-3.915439,73,108.68731
-11.690168,30,108.734687
-7.596785,29,108.780155
7.161124,22,108.814942
18.250054,23,108.851703
-31.275605,99,109.008836
10.694631,101,109.168793
-9.559607,15,109.192589
-26.34367,72,109.307533
27.60267,37,109.366727
-37.799936,64,109.470185
-11.095348,21,109.50377
14.797726,94,109.653154
-13.780387,11,109.670517
-43.85512,62,109.769854
-10.386173,27,109.81325
-46.536651,46,109.88867
5.362721,15,109.912817
5.385891,17,109.940243
-27.76642,45,110.011959
-3.657449,13,110.032655
8.558539,54,110.119883
1.546707,22,110.15567
7.976355,15,110.180187
34.71657,108,110.355286
-6.5672,15,110.379636
12.863135,21,110.414216
32.879618,115,110.597367
5.384537,13,110.618507
-10.91806,20,110.650612
-13.975917,44,110.721847
1.266812,12,110.740847
-11.109691,123,110.936873
-11.915056,28,110.981443
-20.893125,39,111.043633
15.314115,14,111.066267
-6.358361,25,111.106105
39.674428,80,111.233938
64.515966,82,112.824352
-4.178473,22,112.859539
-5.470687,18,112.888051
-3.432825,49,112.966499
2.27993,24,113.004632
-0.350796,36,113.06276
-30.926754,46,113.136213
-5.552031,14,113.158828
8.337797,22,113.194146
1.415195,24,113.232418
-22.382423,21,113.265959
1.705471,13,113.286925
60.73951,93,113.436996
-3.66152,12,113.456568
-33.013419,54,113.543739
34.747593,22,113.579483
12.700822,42,113.64669
-299.164121,1000,115.268451
-15.315345,16,115.294624
6.654108,15,115.3197
7.862771,47,115.396878
12.617654,29,115.443632
-4.317607,77,115.567921
11.035553,11,115.585476
18.823729,24,115.62333
2.08035,16,115.648564
-19.526116,31,115.69749
-12.603251,17,115.724435
-5.657072,23,115.760638
3.84519,14,115.782703
11.732214,53,115.867267
-18.329312,49,115.945886
19.25512,26,115.987668
24.419264,50,117.527574
-306.152503,1000,119.125899
31.419572,33,119.179169
-280.210396,1000,120.798813
9.807811,32,122.85554
-13.238273,35,122.911418
20.142033,72,123.025853
13.8198,117,123.211506
-17.925828,74,123.329296
12.50372,39,123.392477
-22.805452,90,123.535163
24.344351,87,123.673317
-4.74293,13,123.693752
-10.465367,14,123.716022
2.021108,17,123.743279
25.224186,47,123.817932
4.285154,139,124.039962
12.313296,17,124.066815
21.698554,69,124.17685
-64.672664,82,124.308319
27.000987,22,124.344964
1.686819,42,124.413354
-41.589772,20,124.445472
9.153456,15,124.470087
2.159514,16,124.496108
34.542551,32,124.548756
-10.538914,13,124.569777
12.355297,24,124.608942
13.565525,129,124.815958
25.791844,47,124.892899
5.640828,61,124.99221
-9.649247,42,125.059728
13.738421,27,125.102893
105.852845,151,125.34245
-6.768073,19,125.372708
3.328895,14,125.395496
21.629814,21,125.429398
9.77126,19,125.459695
-0.750727,16,125.485325
17.344468,21,125.51914
-245.343712,1000,129.054492
35.283193,31,129.104524
4.319986,15,129.128852
-0.806681,82,129.262326
24.510745,41,129.328891
11.413978,33,129.381921
-7.538579,18,129.411788
19.171657,27,129.455432
4.106127,12,129.475018
5.462539,158,129.729471
0.795761,15,129.753428
14.160469,32,129.804298
-2.855618,33,129.85655
-9.395272,30,129.905802
25.165474,28,129.952675
9.571422,46,130.025698
3.181467,16,130.051109
12.874323,11,130.068557
-14.369032,13,130.089048
26.225484,71,130.20127
39.832108,37,130.259573
11.316034,27,130.30265
25.12185,55,130.389897
33.851608,33,130.441925
-0.31913,97,130.593867
-15.645047,40,130.656517
30.530828,43,130.724187
-4.182535,34,130.777761
-12.004868,39,130.839585
30.074961,42,130.906235
-166.953522,1000,134.348594
7.195039,29,134.396015
7.09204,73,134.512808
3.815857,18,134.541174
3.45039,15,134.565267
83.532262,106,134.73454
28.938559,49,134.813909
8.482761,89,134.957961
-233.597384,1000,138.125135
-3.713346,18,138.154187
-15.292454,14,138.176281
-5.592182,21,138.209863
4.969978,19,138.239965
-4.441198,23,138.276649
